amazon_order_id,order_item_id,asin,seller_sku,title,quantity_ordered,quantity_shipped,product_info_detail_number_of_items,points_granted_points_number,points_granted_monetary_currency_code,points_granted_monetary_amount,item_price_currency_code,item_price_amount,shipping_price_currency_code,shipping_price_amount,item_tax_currency_code,item_tax_amount,shipping_tax_currency_code,shipping_tax_amount,shipping_discount_currency_code,shipping_discount_amount,shipping_discount_tax_currency_code,shipping_discount_tax_amount,promotion_discount_currency_code,promotion_discount_amount,promotion_discount_tax_currency_code,promotion_discount_tax_amount,is_gift,condition_note,condition_id,condition_subtype_id,scheduled_delivery_start_date,scheduled_delivery_end_date,price_designation,tax_collection_model,tax_collection_responsible_party,serial_number_required,is_transparency,ioss_number,store_chain_store_id,deemed_reseller_category,buyer_requested_cancel_is_buyer_requested_cancel,buyer_requested_cancel_buyer_cancel_reason,item_approval_context_approval_type,item_approval_context_approval_status,_fivetran_synced
S01-1055619-5022035,li_1NlzoVFCPJnn9IgINyV8g53o,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:45:54.103000+00:00
S01-5367454-5537243,li_1NgsQwFCPJnn9IgIyWHCKYS9,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:02:22.098000+00:00
S01-3758784-3206069,2_li_1NdG21FCPJnn9IgIkgvFWBw2,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:49:44.096000+00:00
S01-8184788-8354836,1_li_1NvVIMFCPJnn9IgIE0OcYJRU,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:09:52.093000+00:00
S01-6014462-1090040,5_li_1NdDtiFCPJnn9IgIRo7z0IZp,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:58:04.095000+00:00
S01-0140964-2711636,2_li_1NdjPOFCPJnn9IgIUGMjQiGy,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:54:54.093000+00:00
S01-1647657-3153223,li_1Nej43FCPJnn9IgIcjSrUJKa,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:14:18.091000+00:00
S01-9648757-5210038,3_li_1Nf2UhFCPJnn9IgIrWXvpXkF,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:58:16.095000+00:00
S01-0157238-0535674,li_1NfOdEFCPJnn9IgIf1s6nK90,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:08:40.102000+00:00
S01-5184170-2432405,3_li_1NnVxYFCPJnn9IgIuM83OH15,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:38:42.095000+00:00
S01-9946771-1169230,li_1NoAweFCPJnn9IgIwvHWmJHd,B0CC78H2TV,phone-rugged3-x10pro-black,Pinwheel Rugged 3 (Black),2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:37:06.096000+00:00
S01-8179070-2233245,5_li_1NgwrkFCPJnn9IgIGcrZOyJs,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:56:08.109000+00:00
S01-0971252-8942807,li_1NpYUdFCPJnn9IgIQxvhDc1s,B0CDQNDGY7,accessory-protector-7a-glass,Pixel | Screen Protector (7A),2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:50.097000+00:00
S01-3915964-0938054,5_li_1NpwxuFCPJnn9IgI1yyRQOBR,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:24:56.089000+00:00
S01-6530555-9279309,0,B0CC78H2TV,phone-rugged3-x10pro-black,-,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 21:18:44.093000+00:00
S01-9475765-4323633,li_1NvApFFCPJnn9IgIytAIraj1,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:13:02.107000+00:00
S01-0195709-9190060,li_1NlxOIFCPJnn9IgIiKIL0R6b,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:44:24.092000+00:00
S01-7708915-1595604,4_li_1Nqi2qFCPJnn9IgIenCvwCHD,B0CBGVKH75,cellular-usmobile-any-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:25:38.112000+00:00
S01-4624636-8214844,5_li_1NigTrFCPJnn9IgIPMqKlFzG,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:02:06.093000+00:00
S01-1538160-1711639,1_li_1NnqBdFCPJnn9IgIiZ97skEC,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:33:12.125000+00:00
S01-7920998-4218825,1_li_1NoYjhFCPJnn9IgItGCF4AQ2,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:33:02.095000+00:00
S01-4553138-4229235,4_li_1NcyIrFCPJnn9IgIwOdEXRQD,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:12:24.098000+00:00
S01-2519708-1999641,li_1NdKEdFCPJnn9IgIjN0jCKxG,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:56:44.106000+00:00
S01-1904510-9499668,li_1Ne7pEFCPJnn9IgIENR5MKqa,B0CBGPS2PS,accessory-case-a14-gdmint,Pinwheel Plus 3 | Guardian Case (A14) (Mint),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:13:06.094000+00:00
S01-5746298-6170436,0,B0CBGPS2PS,accessory-case-a14-gdmint,-,19,19,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 22:33:38.094000+00:00
S01-3340077-5566803,li_1NdZxUFCPJnn9IgIdIJKmfDA,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:49:06.093000+00:00
S01-2701273-3964400,5_li_1NamHHFCPJnn9IgIaMuTmyyc,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:27:34.105000+00:00
S01-8210825-5115617,5_li_1Nq1GKFCPJnn9IgIfh4x78mE,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:32:20.116000+00:00
S01-4690912-1659309,0,B0CBGQ6L5D,accessory-case-a14-dlblue,-,84,84,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 22:02:39.140000+00:00
S01-5850184-5572460,li_1NYArbFCPJnn9IgIHYTYLIat,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:20:42.105000+00:00
S01-4654466-2142856,li_1NciB5FCPJnn9IgIFEQDPUDD,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:11:00.100000+00:00
S01-7706143-3660446,5_li_1NgelBFCPJnn9IgIubYTQyOz,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:55:00.093000+00:00
S01-2210508-4411604,li_1NgbjQFCPJnn9IgIIFAefFeN,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:07:32.115000+00:00
S01-6842372-7130855,li_1NnQXWFCPJnn9IgIoxap9WqR,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:41:04.094000+00:00
S01-7470732-2566044,2_li_1Nc7gEFCPJnn9IgITNfsnJXH,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:02:00.094000+00:00
S01-5022309-3265201,li_1NgX1tFCPJnn9IgIBETw6WM5,B0CC78H2TV,phone-rugged3-x10pro-black,Pinwheel Rugged 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:04:38.099000+00:00
S01-2440724-6311617,li_1NfAujFCPJnn9IgItIk6cLWY,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:08:24.101000+00:00
S01-4835122-2674040,3_li_1NuT6tFCPJnn9IgI3wNOL8wZ,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:11:42.092000+00:00
S01-5519227-4271658,2_li_1NtF4yFCPJnn9IgIPEyv0t7i,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:15:08.098000+00:00
S01-7111166-0126807,li_1NbBXlFCPJnn9IgID5yQs7Hx,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:25:12.096000+00:00
S01-1191889-5493252,li_1NoAVgFCPJnn9IgICmKRB01b,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:32:30.097000+00:00
S01-6583300-4758016,li_1NqeatFCPJnn9IgI4NPBbUdU,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:24:38.093000+00:00
S01-1372138-2386836,1_li_1NdN1lFCPJnn9IgIx1JMXzfn,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:12:02.114000+00:00
S01-1109176-9054845,1_li_1Nf45nFCPJnn9IgI22El9Oux,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:43:18.093000+00:00
S01-2380970-1866812,li_1Nez7aFCPJnn9IgIHIbfDFcp,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:14:22.094000+00:00
S01-3640811-9799616,2_li_1NdbFrFCPJnn9IgIY0XM2LU6,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:14:04.095000+00:00
S01-0059602-9271636,li_1NZIeoFCPJnn9IgI4IrLedau,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:29:38.094000+00:00
S01-7154244-2336438,in_1Nb757FCPJnn9IgIMaXtWqNx-1,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:24:36.326000+00:00
S01-3809743-4892406,4_li_1NfkwCFCPJnn9IgIT5CfR39S,B0CBGVKH75,cellular-usmobile-any-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:44:28.098000+00:00
S01-2620854-4944423,li_1NhYAJFCPJnn9IgIpXtAeFA2,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:57:16.091000+00:00
S01-0784114-5834037,li_1NaQ7LFCPJnn9IgIp3TUCryn,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:28:40.089000+00:00
S01-1372369-0644414,li_1NviQEFCPJnn9IgIM3GLVNaj,B0CDF8GVNS,accessory-case-7a-dlblack,Pixel | Dual Layer Case (7A) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:12:16.101000+00:00
S01-6352491-5434823,2_li_1NpBUeFCPJnn9IgIiK9V5gUz,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:24.096000+00:00
S01-2495691-9575603,li_1Nu1wPFCPJnn9IgIFjCRfkj3,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:15:32.098000+00:00
S01-5393867-2776464,5_li_1Nf2uyFCPJnn9IgI4TxKGSUa,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:44:22.110000+00:00
S01-5494010-3164409,li_1NcbVkFCPJnn9IgIMTZwMmA8,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:19:40.092000+00:00
S01-2231538-6146009,3_li_1NlbceFCPJnn9IgI6avSiC68,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:46:50.095000+00:00
S01-2890326-3780460,5_li_1NdF9tFCPJnn9IgIP8PpQiEP,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:43:06.093000+00:00
S01-3293792-2910803,li_1NlaNlFCPJnn9IgIMDK7TSq6,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:46:46.086000+00:00
S01-3066654-8338806,li_1NjNxzFCPJnn9IgIMs8p9TTN,B0CBGN5MD1,accessory-case-a14-dlred,Pinwheel Plus 3 | Dual Layer Case (A14) (Red),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:55:40.090000+00:00
S01-7753093-7940449,li_1NcIZkFCPJnn9IgIkqubItoi,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:21:46.096000+00:00
S01-2402976-4435636,li_1NpHkwFCPJnn9IgIWS014x4V,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:30.090000+00:00
S01-0173670-9193214,li_1NqcLfFCPJnn9IgIEdvaPTzh,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:28:14.095000+00:00
S01-4805479-3699607,4_li_1NdIqfFCPJnn9IgIemLRXEtt,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:55:08.092000+00:00
S01-5008436-5725256,5_li_1NaqkRFCPJnn9IgIdbHMwAOq,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:25:08.099000+00:00
S01-2816806-1366019,li_1NgprWFCPJnn9IgIvJninj1G,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:06:58.100000+00:00
S01-7414448-2673202,in_1NqOYoFCPJnn9IgIVaDMDGyT1-0,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:27:42.130000+00:00
S01-8430268-4386843,li_1NsrYWFCPJnn9IgI33TWor6Y,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:20:08.104000+00:00
S01-4323988-3093257,li_1NXI7uFCPJnn9IgIwTxK8SoN,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:36:36.186000+00:00
S01-9156331-3114806,3_li_1NeritFCPJnn9IgIOJLeRhN6,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:55:46.097000+00:00
S01-1810373-5457207,3_li_1NgTWLFCPJnn9IgIm3zcVZLv,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:43:22.092000+00:00
S01-3326405-5154054,li_1NZmyDFCPJnn9IgIFmHVHdZH,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:29:58.099000+00:00
S01-2839833-0277224,li_1Nr0kDFCPJnn9IgIDNpNop7x,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:25:16.090000+00:00
S01-0851788-1198003,2_li_1Nf6tPFCPJnn9IgIVLqUpA5W,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:42:30.095000+00:00
S01-9894656-6532466,li_1NZLZ8FCPJnn9IgIVvswTYu1,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:29:42.097000+00:00
S01-3024553-9936467,li_1Nu0xXFCPJnn9IgIN7PC1nFI,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:14:38.097000+00:00
S01-1499634-9220469,1_li_1NnWJsFCPJnn9IgIr7cwGaE2,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:37:34.090000+00:00
S01-7843347-0402806,3_li_1NiOsLFCPJnn9IgIymPW4Lc3,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:33:46.094000+00:00
S01-0187121-3359679,2_li_1NYunXFCPJnn9IgIdx6YmQST,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:31:48.115000+00:00
S01-7922067-6187660,2_li_1Nk57SFCPJnn9IgIERQ88zNf,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:52.101000+00:00
S01-8002157-8341237,li_1NjPyeFCPJnn9IgILGl3EDPw,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:28:40.105000+00:00
S01-7453628-3153244,li_1NuRnsFCPJnn9IgI4Yo8Lwh4,B0CBGQBRC7,accessory-case-a14-gdblack,Pinwheel Plus 3 | Guardian Case (A14) (Black),1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:14:50.102000+00:00
S01-9965942-7744429,5_li_1Nnp8cFCPJnn9IgIZfz2Jx1l,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:37:40.111000+00:00
S01-6170697-6848459,li_1NuPtbFCPJnn9IgI6bMDnvRG,B0CD9BKCVN,phone-plus2-a135grefurbv2-blackv2,Preowned Plus 2,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:13:48.092000+00:00
S01-9786338-1000452,li_1NhjpTFCPJnn9IgIC8qdJvvy,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:02:02.089000+00:00
S01-4804421-6572449,3_li_1Na2SRFCPJnn9IgIQeceoIX4,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:13:52.104000+00:00
S01-7501557-7682826,4_li_1NgWUMFCPJnn9IgIjN5un2LZ,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:38:20.095000+00:00
S01-7983228-1826801,li_1NehxUFCPJnn9IgIkUWpiiyJ,B0CBGVKH75,cellular-usmobile-any-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:11:28.096000+00:00
S01-9274612-3542808,li_1NiokSFCPJnn9IgIGdVdYwXN,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:53:34.097000+00:00
S01-9709845-6547626,5_li_1Ni3zTFCPJnn9IgIEYPxz35Q,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:32:08.091000+00:00
S01-5914078-7618061,li_1Ncv5kFCPJnn9IgIClNMUy1J,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:08:14.094000+00:00
