payment_method_id,description,brand,fingerprint,funding,three_d_secure_authentication_flow,three_d_secure_result,three_d_secure_result_reason,three_d_secure_version,type,charge_id,wallet_type,_fivetran_synced,three_d_secure_usage_supported
pm_1PG2yEFCPJnn9IgIpR5JYJCm,,amex,I0vVOoDurVi7yfgb,credit,,,,,,,,2024-08-14 07:20:13.301000+00:00,True
pm_1PG4XWFCPJnn9IgIGfNyQPpx,,visa,ys7zIZG1RmXjSs6O,credit,,,,,,,,2024-08-14 07:20:13.184000+00:00,True
pm_1PG6irFCPJnn9IgI3hcA8Tkq,,visa,op1y7BAZegNUdnOF,credit,,,,,,,link,2024-08-14 08:05:55.284000+00:00,True
pm_1PG7blFCPJnn9IgIsc9SMmDx,,visa,QzsX970WNkAlCDHK,credit,,,,,,,apple_pay,2024-08-14 07:20:13.194000+00:00,True
pm_1PG93fFCPJnn9IgITrEaWL8f,,visa,PB4ijWLedqbxSfv4,credit,,,,,,,,2024-08-14 07:20:08.041000+00:00,True
pm_1PGAARFCPJnn9IgI5FHQF160,,visa,ixvLopv3ydcB1FBk,credit,,,,,,,link,2024-08-14 07:20:08.040000+00:00,True
pm_1PGMf1FCPJnn9IgImTYUm4mo,,mastercard,KBDTry3CpfUYa18p,credit,,,,,,,,2024-08-14 08:05:47.801000+00:00,True
pm_1PGMpCFCPJnn9IgIW8dPA9Gg,,visa,2w8pPg9g1xAllHW1,credit,,,,,,,link,2024-08-14 08:05:46.916000+00:00,True
pm_1PGSgDFCPJnn9IgIKhbRz9wn,,visa,bUcDsBYcxDLbGjjr,debit,,,,,,,,2024-08-14 07:20:05.606000+00:00,True
pm_1PGYPWFCPJnn9IgIGMzh4nj2,,visa,pmXMEhWvM6hRqtBG,credit,,,,,,,apple_pay,2024-08-14 07:19:57.753000+00:00,True
pm_1PGnkqFCPJnn9IgIXIGK5jr9,,visa,lH0gQD0pmydAMj05,credit,,,,,,,link,2024-08-14 07:20:00+00:00,True
pm_1PGqHoFCPJnn9IgIPhV7PNtX,,mastercard,EdIzTXUmWq4HSPx2,debit,,,,,,,,2024-08-14 07:20:00.377000+00:00,True
pm_1PH8zsFCPJnn9IgIzx80spWr,,visa,VFfXUm5yoXc0xaCI,credit,,,,,,,link,2024-08-14 07:19:54.579000+00:00,True
pm_1PHAkrFCPJnn9IgIwhOelvpO,,mastercard,H0f63DSch49P5iSr,prepaid,,,,,,,,2024-08-14 08:05:38.363000+00:00,True
pm_1PHGVoFCPJnn9IgIbvE997nB,,visa,yxq7hvgQlKCY4K8h,credit,,,,,,,apple_pay,2024-08-14 07:19:47.856000+00:00,True
pm_1PHYxIFCPJnn9IgIJg2bJLpo,,visa,HV32eAS6ylBRfdfe,debit,,,,,,,,2024-08-14 07:19:48.233000+00:00,True
pm_1PHd7lFCPJnn9IgIqXdtQYIY,,amex,EF7aC7MkN2Uf4Tz0,credit,,,,,,,link,2024-08-14 07:19:42.478000+00:00,True
pm_1PHdkgFCPJnn9IgIogELahtU,,visa,wygkSwr5OrGtjgYW,debit,,,,,,,apple_pay,2024-08-14 07:19:40.025000+00:00,True
pm_1PHp7bFCPJnn9IgIusJAjLI3,,visa,FaXrvuOdnc95qJN4,credit,,,,,,,,2024-08-14 07:19:41.643000+00:00,True
pm_1PHqZ2FCPJnn9IgIiO4HKySP,,mastercard,WAmdwnC1yvr7akPx,credit,,,,,,,link,2024-08-14 07:19:41.642000+00:00,True
pm_1PHtFNFCPJnn9IgI1rBoFa6l,,amex,d7zOs23SWvAUlZ6C,credit,,,,,,,link,2024-08-14 07:19:41.058000+00:00,True
pm_1PIHeOFCPJnn9IgIFLkCn7Vd,,visa,WpMTI7kHDiQJ3FgQ,credit,,,,,,,link,2024-08-14 08:05:23.759000+00:00,True
pm_1PIN02FCPJnn9IgI95zOZacZ,,visa,JC8hh04WwnOUGdVM,credit,,,,,,,,2024-08-14 08:05:16.695000+00:00,True
pm_1PIWo3FCPJnn9IgIM2CnO4MC,,visa,kzru8SW8EJodeZdd,credit,,,,,,,link,2024-08-14 07:19:27.999000+00:00,True
pm_1PIc9wFCPJnn9IgInNTNbOq8,,mastercard,PV5DcTd2JGWqW0wD,credit,,,,,,,apple_pay,2024-08-14 07:19:29.892000+00:00,True
pm_1PIednFCPJnn9IgIdm3rCm5U,,visa,tjBfm9U2g9qtBlnD,credit,,,,,,,,2024-08-14 07:19:29.348000+00:00,True
pm_1PIetgFCPJnn9IgIremyVnZg,,visa,7OtgQ7J9JjA6BGoQ,credit,,,,,,,link,2024-08-14 07:19:29.348000+00:00,True
pm_1PIhrPFCPJnn9IgI6yRidCKT,,amex,5N3DROa7xkykcDaY,credit,,,,,,,,2024-08-14 07:19:24.249000+00:00,True
pm_1PIlDgFCPJnn9IgIEhexotVp,,visa,CUbPUOjxcEz1wT4n,credit,,,,,,,link,2024-08-14 08:05:12.438000+00:00,True
pm_1PIu6TFCPJnn9IgIOzw2JuNg,,mastercard,FqhYHuLqI99AdI4H,credit,,,,,,,,2024-08-14 08:05:12.611000+00:00,True
pm_1PIzU2FCPJnn9IgISRdEtofk,,amex,3U8qNVoFGkp8miEP,credit,,,,,,,link,2024-08-14 07:19:23.446000+00:00,True
pm_1PIzVkFCPJnn9IgIE9mDyPXF,,visa,Q5Hx8TSpemQJsVlo,debit,,,,,,,link,2024-08-14 07:19:23.446000+00:00,True
pm_1PJ42KFCPJnn9IgItYEAowb9,,visa,nZgCC7Aj4b4eEMgA,credit,,,,,,,google_pay,2024-08-14 07:19:15.357000+00:00,True
pm_1PJ6blFCPJnn9IgIYgOhjVNY,,mastercard,W48zoWVPrAupYtaQ,debit,,,,,,,,2024-08-14 08:19:11.006000+00:00,True
pm_1PJGkMFCPJnn9IgIM015HvcS,,mastercard,mZDKFmgWl5yRSUQP,debit,,,,,,,,2024-08-14 05:18:31.873000+00:00,True
pm_1PJL9CFCPJnn9IgITvzSV8fb,,mastercard,7lvnpHDhPf9T30Ux,credit,,,,,,,link,2024-08-14 07:19:12.136000+00:00,True
pm_1PJR8dFCPJnn9IgIdAxHL8F0,,visa,ywd4sGXRlIlsPsC4,credit,,,,,,,,2024-08-14 07:19:06.808000+00:00,True
pm_1PJRpxFCPJnn9IgIEWGv6b07,,visa,tLTzRCY1gRhb22Rg,credit,,,,,,,link,2024-08-14 08:05:01.883000+00:00,True
pm_1PJdPeFCPJnn9IgINHoSfZ45,,visa,4eHFWkubp8SumNs3,debit,,,,,,,link,2024-08-14 07:19:05.650000+00:00,True
pm_1PJjLIFCPJnn9IgIBBY0AMu3,,visa,KRXlMQZarikPTWkx,credit,,,,,,,link,2024-08-14 05:18:18.917000+00:00,True
pm_1PJjLiFCPJnn9IgI76mEZHjm,,mastercard,cAl3KkKF5zkVUw8p,credit,,,,,,,link,2024-08-14 07:19:05.307000+00:00,True
pm_1PJoj0FCPJnn9IgIbQVCKnTB,,visa,11sAcIOWKQ3vu2cJ,credit,,,,,,,apple_pay,2024-08-14 07:18:58.763000+00:00,True
pm_1PK2dsFCPJnn9IgIASzcbjLt,,visa,3OQEd56zuYvuivPE,debit,,,,,,,apple_pay,2024-08-14 07:18:59.216000+00:00,True
pm_1PK4xeFCPJnn9IgI0eT43KjU,,visa,1nDNM4FH0beX3GOB,credit,,,,,,,,2024-08-14 08:04:56.212000+00:00,True
pm_1PK75kFCPJnn9IgIItejcq6u,,visa,JSIkdkd3HKNpP6Z8,credit,,,,,,,,2024-08-14 08:04:57.227000+00:00,True
pm_1PKO24FCPJnn9IgIePgO2Rzj,,visa,vOn4OhF1kHcrcVwB,credit,,,,,,,link,2024-08-14 07:18:52.871000+00:00,True
pm_1PKOXSFCPJnn9IgIqoSh2QAX,,visa,DiOJDJa4z28IrbU8,credit,,,,,,,,2024-08-14 07:18:52.871000+00:00,True
pm_1PKOi8FCPJnn9IgIBbZ1IwJX,,visa,gLu2gjy7aPLLO2ni,credit,,,,,,,,2024-08-14 07:18:52.871000+00:00,True
pm_1PKUXBFCPJnn9IgIFPO34Y2t,,mastercard,mlw0uRB8PMLq6G2W,debit,,,,,,,link,2024-08-14 08:04:48.560000+00:00,True
pm_1PKV3tFCPJnn9IgI8nO9GjHp,,amex,TJiKspxz9WtEXDns,credit,,,,,,,link,2024-08-14 07:18:44.069000+00:00,True
pm_1PKWGWFCPJnn9IgIquLRWrCm,,visa,ZL1BM428m9UpXwY6,debit,,,,,,,,2024-08-14 05:17:45.834000+00:00,True
pm_1PKcHNFCPJnn9IgIitAKaW41,,mastercard,AvtI5JHFn22Pj2Zg,credit,,,,,,,link,2024-08-14 07:18:36.901000+00:00,True
pm_1PKijXFCPJnn9IgIiCl0VmHC,,mastercard,nZ8B39ja4xqIgDm8,credit,,,,,,,apple_pay,2024-08-14 07:18:40.852000+00:00,True
pm_1PL5oWFCPJnn9IgILTbfTJkD,,visa,ntpiH3wAxT47vPLM,debit,,,,,,,link,2024-08-14 07:18:33.140000+00:00,True
pm_1PL8GqFCPJnn9IgI5jmVq151,,mastercard,vPaV0tRKIg6tvMpK,credit,,,,,,,apple_pay,2024-08-14 07:18:35.397000+00:00,True
pm_1PLZEQFCPJnn9IgI4whgXRTs,,visa,tjBfm9U2g9qtBlnD,credit,,,,,,,,2024-08-14 07:18:28.995000+00:00,True
pm_1PLblFFCPJnn9IgIeVfBfmDt,,visa,b1YQbnG8aBv7fmWr,credit,,,,,,,,2024-08-14 07:14:41.428000+00:00,True
pm_1PLtorFCPJnn9IgIXSehXrcr,,mastercard,ewB3HAwmfXnF4ISi,credit,,,,,,,link,2024-08-14 07:18:21.836000+00:00,True
pm_1PLwifFCPJnn9IgILoffTXW5,,visa,j2HBSajjqVCW2I5h,debit,,,,,,,google_pay,2024-08-14 07:18:16.913000+00:00,True
pm_1PLxsLFCPJnn9IgINdrVt2aQ,,amex,xEZfFXzl8AGm8x0p,credit,,,,,,,link,2024-08-14 07:18:10.906000+00:00,True
pm_1PMMe5FCPJnn9IgIhidmUpqL,,visa,p4iFBMSYdlmBYn4L,debit,,,,,,,google_pay,2024-08-14 07:17:59.197000+00:00,True
pm_1PMXQXFCPJnn9IgID7tOHshG,,visa,XFw7I4329M4Lm8AQ,debit,,,,,,,apple_pay,2024-08-14 08:04:23.991000+00:00,True
pm_1PMZhVFCPJnn9IgIq8uaoyMY,,visa,ZE8nNtaMDSSfNQG5,credit,,,,,,,link,2024-08-14 07:18:00.988000+00:00,True
pm_1PMa3MFCPJnn9IgIE0sVJHJL,,mastercard,GxnuZfdIavN6iNLK,credit,,,,,,,,2024-08-14 07:18:02.856000+00:00,True
pm_1PMamjFCPJnn9IgI3bqjUjSw,,visa,zGGNaeryLVHCRqbf,debit,,,,,,,link,2024-08-14 07:18:02.856000+00:00,True
pm_1PMwY2FCPJnn9IgI1TK5UQwX,,visa,aU1Kns6nCgcrDy7z,credit,,,,,,,,2024-08-14 08:04:17.077000+00:00,True
pm_1PN0QsFCPJnn9IgIlVMtmIft,,visa,SpVHqhZif36Emc7c,credit,,,,,,,,2024-08-14 08:04:40.279000+00:00,True
pm_1PN0tvFCPJnn9IgIkErFOTpy,,mastercard,cVG1qCO1ZrwYUqVs,credit,,,,,,,,2024-08-14 07:17:10.158000+00:00,True
pm_1PN2VOFCPJnn9IgIfrSYyIJR,,visa,Lpkq9lvAyvGDT8fl,prepaid,,,,,,,,2024-08-14 07:17:02.617000+00:00,True
pm_1PN6Z2FCPJnn9IgIuxkFPohH,,visa,xeEJrjpFsluJ68Cz,debit,,,,,,,,2024-08-14 07:17:02.616000+00:00,True
pm_1PNbWPFCPJnn9IgIJwQNdhuu,,amex,UKfxrzuSt71X6g5a,credit,,,,,,,,2024-08-14 07:13:48.794000+00:00,True
pm_1PNcBBFCPJnn9IgIyUFtIvYD,,visa,qhjIw5mn060pUuhT,credit,,,,,,,,2024-08-14 08:04:03.847000+00:00,True
pm_1PNgpZFCPJnn9IgIJUTyz3O8,,visa,9TVlPj1l1R6tpYQX,prepaid,,,,,,,,2024-08-14 07:16:58.012000+00:00,True
pm_1PNjEbFCPJnn9IgI9OyJohYZ,,mastercard,c8WSRMc7YtDSXAac,debit,,,,,,,,2024-08-14 07:16:59.239000+00:00,True
pm_1PNk1eFCPJnn9IgId7fz9Hu1,,visa,DoLlvjpkThC7nJWZ,credit,,,,,,,link,2024-08-14 07:16:59.239000+00:00,True
pm_1PNkv9FCPJnn9IgIq9qjZauP,,mastercard,e2eFHcBNgZHF5Heb,credit,,,,,,,apple_pay,2024-08-14 07:16:53.213000+00:00,True
pm_1PNlorFCPJnn9IgIBJGrQlMm,,visa,eDJorGHPteM9lWw8,debit,,,,,,,,2024-08-14 07:16:47.193000+00:00,True
pm_1PNyZsFCPJnn9IgICpiYcEml,,amex,ENm3zW9OLbbP4eqH,credit,,,,,,,,2024-08-14 08:04:35.903000+00:00,True
pm_1PO0vGFCPJnn9IgIHGIkuOdp,,amex,hQ6e78MPF6P4GTIh,credit,,,,,,,,2024-08-14 07:16:43.358000+00:00,True
pm_1PO3dyFCPJnn9IgIRqQefRFx,,visa,BnQrnRTSIGHqBdhp,debit,,,,,,,,2024-08-14 08:03:59.677000+00:00,True
pm_1PO60tFCPJnn9IgI7BkWhTUZ,,visa,6xsKmE9vjTTNHDAg,credit,,,,,,,link,2024-08-14 07:16:45.027000+00:00,True
pm_1PO83SFCPJnn9IgIz4PeDsZr,,amex,6mg6V2hVzR1nN0Ko,credit,,,,,,,,2024-08-14 07:16:39.238000+00:00,True
pm_1POIiQFCPJnn9IgIP3645LIp,,visa,x5Fgs146mg8AQMhS,debit,,,,,,,link,2024-08-14 07:16:31.441000+00:00,True
pm_1POMlgFCPJnn9IgIho5GR0i4,,amex,cRTjfbC998El23GT,credit,,,,,,,link,2024-08-14 08:03:51.100000+00:00,True
pm_1POOqaFCPJnn9IgIqdrwJlLD,,visa,yGhMAtyhcFqdBlqN,credit,,,,,,,,2024-08-14 07:16:34.918000+00:00,True
pm_1POP91FCPJnn9IgIdUNssa5X,,visa,62uRFvTy0yMVpk3v,credit,,,,,,,link,2024-08-14 07:16:34.918000+00:00,True
pm_1POROSFCPJnn9IgIUdN2UjfZ,,visa,mt33vGSG9MjeHezg,credit,,,,,,,link,2024-08-14 08:03:53.957000+00:00,True
pm_1POSZ5FCPJnn9IgIUzmTukrE,,visa,9KosHgBVF4jMfaQ1,credit,,,,,,,link,2024-08-14 08:03:52.319000+00:00,True
pm_1POhkgFCPJnn9IgI0pIjkBpr,,visa,Y3VXCNjFUnRj4ZBo,debit,,,,,,,,2024-08-14 05:15:10.067000+00:00,True
pm_1POl5sFCPJnn9IgI8Z4trbcG,,mastercard,H5YgAkalxuhRMqzi,credit,,,,,,,link,2024-08-14 08:03:47.801000+00:00,True
pm_1POrEwFCPJnn9IgIgaAKXpTr,,mastercard,JPeUYZsLvhLh0Tdw,debit,,,,,,,,2024-08-14 05:14:59.514000+00:00,True
pm_1POsbwFCPJnn9IgINy66WJT1,,visa,PIrpPHHHAbztzzOZ,credit,,,,,,,,2024-08-14 08:03:37.821000+00:00,True
pm_1POsuNFCPJnn9IgIzGhOyjPU,,discover,Y1kKn8i0FZYji5dc,credit,,,,,,,link,2024-08-14 07:16:13.899000+00:00,True
pm_1POuL7FCPJnn9IgIsNjgXaX9,,mastercard,JJOb41QNnHEqlXCB,credit,,,,,,,,2024-08-14 08:03:35.749000+00:00,True
pm_1PP2lyFCPJnn9IgImaCe0fU3,,visa,2Auvu69GQu3l7oHZ,debit,,,,,,,link,2024-08-14 07:16:10.779000+00:00,True
pm_1PP3QhFCPJnn9IgIPP5SyRfV,,visa,wpv6NbNbUFnUBvA6,credit,,,,,,,,2024-08-14 07:16:10.779000+00:00,True
pm_1PP5f6FCPJnn9IgI6xsIGU37,,visa,5NqiGtMYs3NwHXRG,debit,,,,,,,link,2024-08-14 07:16:13.590000+00:00,True
pm_1PP6HLFCPJnn9IgIEgY3hO5S,,mastercard,rIzLSNveiuAXqHr1,credit,,,,,,,,2024-08-14 07:14:52.600000+00:00,True
pm_1PP7b5FCPJnn9IgITxv18jL3,,mastercard,z30rjasJKBAlTdmF,credit,,,,,,,link,2024-08-14 07:16:14.537000+00:00,True
pm_1PP8bpFCPJnn9IgIWtPJ8KCq,,visa,qvGQLRVrBEvfGKWo,credit,,,,,,,,2024-08-14 08:03:39.738000+00:00,True
pm_1PP9y7FCPJnn9IgISk5EWkbP,,visa,Csu4vj7sVqH5N0hp,credit,,,,,,,link,2024-08-14 07:16:14.535000+00:00,True
pm_1PPCVYFCPJnn9IgIcWOBLLJs,,visa,i8xAcFxqQEgFiYxh,credit,,,,,,,apple_pay,2024-08-14 07:16:13.619000+00:00,True
pm_1PPDHDFCPJnn9IgIVJZaZ5pr,,visa,1s4TPUGPSdAM1N31,credit,,,,,,,link,2024-08-14 07:16:06.594000+00:00,True
pm_1PPL4CFCPJnn9IgIe7B3dn1z,,visa,RovlVcrXXRH7liOF,credit,,,,,,,link,2024-08-14 07:16:03.245000+00:00,True
pm_1PPTGRFCPJnn9IgIkZRgwPDE,,visa,vzu8uquufzHJrzrL,credit,,,,,,,google_pay,2024-08-14 07:16:06.613000+00:00,True
pm_1PPVTmFCPJnn9IgINnQtOzCX,,visa,OenubTy2OBNZXAlU,credit,,,,,,,,2024-08-14 07:16:08.245000+00:00,True
pm_1PPaekFCPJnn9IgIOZmFtXtW,,visa,BWsubk4lzJhFKs3G,credit,,,,,,,link,2024-08-14 08:03:26.577000+00:00,True
pm_1PPqVAFCPJnn9IgIyhnRz6Xv,,amex,y7CPKSCdSzSLAmIh,credit,,,,,,,,2024-08-14 07:15:58.437000+00:00,True
pm_1PPvW2FCPJnn9IgIc6lenVr3,,visa,PCvFUy2aTzyGGhZ8,credit,,,,,,,,2024-08-14 07:15:58.980000+00:00,True
pm_1PQ582FCPJnn9IgIf45jyPKo,,mastercard,Q9Vhgq3EpFFFwSss,debit,,,,,,,,2024-08-14 07:14:42.299000+00:00,True
pm_1PQL2aFCPJnn9IgIq3KHHalg,,visa,8ajdKn1TZkBFL79L,credit,,,,,,,,2024-08-14 08:03:21.116000+00:00,True
pm_1PQWK7FCPJnn9IgI0exuUsgg,,mastercard,qbbJNUitdUlv2nbk,debit,,,,,,,,2024-08-14 07:15:48.027000+00:00,True
pm_1PQaKfFCPJnn9IgIhzgUIpo2,,mastercard,8eL0Nll31aCH4e94,debit,,,,,,,link,2024-08-14 08:03:19.589000+00:00,True
pm_1PQf2pFCPJnn9IgIitCM03oF,,visa,cP6SHpqWxLlpwPq1,credit,,,,,,,link,2024-08-14 07:15:43.329000+00:00,True
pm_1PQiTcFCPJnn9IgI4zust4wb,,mastercard,BNHrlM8xp8oGt2iI,credit,,,,,,,link,2024-08-14 07:15:33.131000+00:00,True
pm_1PQjvRFCPJnn9IgIzeCg26Bu,,mastercard,rUl88lFeFWFRCctx,credit,,,,,,,google_pay,2024-08-14 08:03:09.035000+00:00,True
pm_1PQooXFCPJnn9IgI1xdLQe13,,visa,11up5qPsUA6a3U0D,debit,,,,,,,link,2024-08-14 08:03:08.690000+00:00,True
pm_1PQrXGFCPJnn9IgII0zSkZQz,,mastercard,sjPfHcxjwoEQnuh3,credit,,,,,,,,2024-08-14 07:15:31.934000+00:00,True
pm_1PQuqDFCPJnn9IgIV4k1AwRZ,,mastercard,z7qDhPfbO3JD8geO,debit,,,,,,,,2024-08-14 05:13:46.162000+00:00,True
pm_1PQw4jFCPJnn9IgIxyHS9fUD,,visa,a01BgVxPSFM3PGHL,credit,,,,,,,link,2024-08-14 07:15:34.766000+00:00,True
pm_1PQzfjFCPJnn9IgIBh8ieSeV,,visa,aN5UFkZMBS0nLNhZ,credit,,,,,,,apple_pay,2024-08-14 08:03:11.932000+00:00,True
pm_1PQzjRFCPJnn9IgI1MHvWhem,,mastercard,u2esl8Z4d9h3hZ78,credit,,,,,,,,2024-08-14 08:03:11.059000+00:00,True
pm_1PR3gGFCPJnn9IgI1flnlG5N,,amex,RW1UoBm1xyvlufi0,credit,,,,,,,link,2024-08-14 08:03:03.347000+00:00,True
pm_1PREEUFCPJnn9IgISoFD8yx4,,mastercard,c2FoFVz1cHjQ8xWJ,credit,,,,,,,,2024-08-14 07:15:24.930000+00:00,True
pm_1PRQZqFCPJnn9IgI3EIL0rcp,,visa,Cz3DSmlYwe0190To,debit,,,,,,,,2024-08-14 07:15:17.485000+00:00,True
pm_1PRcM8FCPJnn9IgIVWjrIwxE,,visa,ozaAT40EseB8169j,credit,,,,,,,link,2024-08-14 07:15:18.631000+00:00,True
pm_1PRgLrFCPJnn9IgIcrPUbE9f,,visa,wJSGuLviFJxKYaOa,credit,,,,,,,apple_pay,2024-08-14 07:15:19.548000+00:00,True
pm_1PRiJFFCPJnn9IgI1RQZjlCg,,visa,H6bfJP1bnpzcmodD,debit,,,,,,,,2024-08-14 05:13:23.116000+00:00,True
pm_1PRkBvFCPJnn9IgIwSdnbtiK,,visa,l3EZBmu1SRln1zSQ,credit,,,,,,,,2024-08-14 07:15:12.057000+00:00,True
pm_1PRkE5FCPJnn9IgIblHFKtUE,,mastercard,Csjo6sEdEU6IqG9c,credit,,,,,,,,2024-08-14 07:15:12.057000+00:00,True
pm_1PRyL7FCPJnn9IgIZscMA9XR,,visa,lPNHbM9ESdcqtayw,debit,,,,,,,link,2024-08-14 07:15:12.546000+00:00,True
pm_1PRzV1FCPJnn9IgIUlrnPrJI,,visa,NBxPvbQBHcpVhMre,credit,,,,,,,link,2024-08-14 07:15:12.545000+00:00,True
pm_1PS3z1FCPJnn9IgIxHoF6aN5,,visa,eh64aeKTSZuYbkMr,credit,,,,,,,link,2024-08-14 07:15:14.226000+00:00,True
pm_1PSGS6FCPJnn9IgIi5JYugV8,,visa,IIr72LLBpz2Gbuu5,debit,,,,,,,,2024-08-14 07:15:03.045000+00:00,True
pm_1PSPXRFCPJnn9IgIhmIS9ccH,,visa,0TAAQex0e5ETNHqj,debit,,,,,,,google_pay,2024-08-14 07:15:08.315000+00:00,True
pm_1PSPxAFCPJnn9IgIVqUCER3m,,visa,hmhVbDjQhn4FLuNX,credit,,,,,,,link,2024-08-14 07:15:08.315000+00:00,True
pm_1PSiAdFCPJnn9IgI6jSmHpZi,,mastercard,GpvNrrKpYiX1ifpe,credit,,,,,,,link,2024-08-14 07:15:00.704000+00:00,True
pm_1PSiMKFCPJnn9IgIkkquC1xj,,visa,CH4sQZ78xasEGKap,credit,,,,,,,link,2024-08-14 07:15:00.703000+00:00,True
pm_1PSkvYFCPJnn9IgIvF1Cu8zC,,visa,XNR2QpQIzOLTuOvg,credit,,,,,,,link,2024-08-14 07:15:02.114000+00:00,True
pm_1PSliNFCPJnn9IgI75aHJDJr,,visa,ayjdV5FiVrlv80Gj,credit,,,,,,,,2024-08-14 07:15:02.114000+00:00,True
pm_1PSmaIFCPJnn9IgIlulMfGwN,,visa,85GO5MtHd23ts9mb,debit,,,,,,,link,2024-08-14 07:15:02.114000+00:00,True
pm_1PSnxdFCPJnn9IgIBjNUZLMQ,,visa,A96wDIdnFWAcyl0D,debit,,,,,,,,2024-08-14 07:15:00.335000+00:00,True
pm_1PSsBmFCPJnn9IgIDuyvW71Q,,visa,SmOhCU3jbZhARD2v,credit,,,,,,,apple_pay,2024-08-14 08:02:36.079000+00:00,True
pm_1PStthFCPJnn9IgIlpDbIr1F,,visa,Hu4vgJ0tKhG1YHdC,credit,,,,,,,link,2024-08-14 07:14:52.600000+00:00,True
pm_1PSzoSFCPJnn9IgIsKDXipsz,,visa,wSLOowQRKaWLvlJe,credit,,,,,,,apple_pay,2024-08-14 08:02:36.284000+00:00,True
pm_1PT4mfFCPJnn9IgI9RjZE7K0,,visa,0O2enCw7qwCp0JeX,debit,,,,,,,link,2024-08-14 07:14:54.304000+00:00,True
pm_1PT5uMFCPJnn9IgIjcnLYcOr,,visa,fSqNmOIvplF44vy3,credit,,,,,,,link,2024-08-14 08:02:37.181000+00:00,True
pm_1PTFZlFCPJnn9IgIfBDEZNkC,,visa,bzwVru18gQCgEe2l,debit,,,,,,,,2024-08-14 05:12:19.672000+00:00,True
pm_1PTO0oFCPJnn9IgIp25vn6xP,,visa,n6WcEJP31K3PybK5,credit,,,,,,,,2024-08-14 07:14:44.140000+00:00,True
pm_1PTS1lFCPJnn9IgIsyxFKx6K,,discover,B03m78apHc7TtkSw,credit,,,,,,,,2024-08-14 07:14:46.273000+00:00,True
pm_1PTSMAFCPJnn9IgIztBJgikS,,mastercard,aYefiJCmrhT6ZyMG,credit,,,,,,,link,2024-08-14 05:12:15.600000+00:00,True
pm_1PTTgYFCPJnn9IgI3ke0HE1T,,visa,tc4DoSPF0BTndgUW,credit,,,,,,,,2024-08-14 08:02:35.359000+00:00,True
pm_1PTUCQFCPJnn9IgIVw6WNuAc,,mastercard,6YH8sPS3351tol8G,credit,,,,,,,link,2024-08-14 07:14:47.933000+00:00,True
pm_1PTcfmFCPJnn9IgI7v1Niku7,,visa,RfiV7IFgMElN5rzj,credit,,,,,,,link,2024-08-14 07:14:38.341000+00:00,True
pm_1PTpNWFCPJnn9IgIDWHsW4rr,,visa,uu1uMuYcWWZpwgvA,debit,,,,,,,,2024-08-14 07:14:41.429000+00:00,True
pm_1PUAQYFCPJnn9IgIlByk3Bpc,,mastercard,qA9xcfJnLbSD4hXc,credit,,,,,,,link,2024-08-14 07:14:33.212000+00:00,True
pm_1PUGQtFCPJnn9IgI9h3NGmEX,,mastercard,M5hVwlqGRayOMoT6,credit,,,,,,,apple_pay,2024-08-14 07:14:34.379000+00:00,True
pm_1PUHvnFCPJnn9IgIXB7lks7j,,mastercard,8WrRlYzmSMnml9OK,credit,,,,,,,link,2024-08-14 05:11:33.587000+00:00,True
pm_1PUI3xFCPJnn9IgIC3jJ77gk,,mastercard,8WrRlYzmSMnml9OK,credit,,,,,,,link,2024-08-14 05:11:33.587000+00:00,True
pm_1PUJSAFCPJnn9IgIeHkmmtNZ,,mastercard,0qqzCNZMHJBikjRV,debit,,,,,,,link,2024-08-14 07:14:25.581000+00:00,True
pm_1PUT0wFCPJnn9IgIJNq1TRpX,,visa,1mgV8eYqtDhGQPbJ,debit,,,,,,,,2024-08-14 08:02:17.080000+00:00,True
pm_1PUcSGFCPJnn9IgI817fa3ED,,visa,swVYngDpesCW1P4n,credit,,,,,,,apple_pay,2024-08-14 07:14:23.155000+00:00,True
pm_1PVAhDFCPJnn9IgIjDwPHr5l,,visa,T67oqmJoz0A2LvEg,credit,,,,,,,,2024-08-14 07:14:06.852000+00:00,True
pm_1PVEMxFCPJnn9IgIz61g1mX5,,visa,3dBsfVDxol1U9MFK,credit,,,,,,,,2024-08-14 07:14:08.835000+00:00,True
pm_1PVLMoFCPJnn9IgItBhTNjMG,,visa,5XnQaYmV9mXI9YmM,credit,,,,,,,link,2024-08-14 08:02:05.416000+00:00,True
pm_1PVLquFCPJnn9IgIEzOOTNNo,,mastercard,dimeLJLba892I8aG,credit,,,,,,,,2024-08-14 08:02:04.316000+00:00,True
pm_1PVOANFCPJnn9IgI4CHJjaVb,,mastercard,nYwXOYEjKPbmdFEK,credit,,,,,,,link,2024-08-14 07:14:01.587000+00:00,True
pm_1PVQ2aFCPJnn9IgIlaPtVY6H,,mastercard,J4Q6daasgA0d8Ivg,credit,,,,,,,,2024-08-14 07:14:01.563000+00:00,True
pm_1PVbZRFCPJnn9IgIIddLeqIM,,mastercard,LuubsqyIaXP6TrC3,credit,,,,,,,apple_pay,2024-08-14 07:14:05.326000+00:00,True
pm_1PVdZJFCPJnn9IgI6OCVUqnu,,visa,zkfl0DhalO1dFQj0,credit,,,,,,,,2024-08-14 07:14:05.325000+00:00,True
