subscription_id,id,amount,currency,description,discountable,livemode,metadata,period_start,period_end,proration,quantity,type,price_id,plan_id,customer_id,subscription_item_id,_fivetran_synced,invoice_item_id
sub_1QuowqFCPJnn9IgIqQgFkps1,il_tmp_10f281FCPJnn9IgIc8fe4a9e,8498,usd,2 × Pinwheel Subscription (at $42.49 / every 3 months),True,True,{},2025-08-21 05:38:52+00:00,2025-11-21 05:38:52+00:00,False,2,subscription,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_RoRqZwziiYbQ6h,2025-05-22 00:31:38.572000+00:00,
sub_1QNbdbFCPJnn9IgIc6gDbb5x,il_tmp_18e4dfFCPJnn9IgI621d1050,6999,cad,1 × Pinwheel Subscription (at $69.99 / every 3 months),True,True,{},2025-08-21 14:45:43+00:00,2025-11-21 14:45:43+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIGWc2u0BP,price_1QN3ehFCPJnn9IgIGWc2u0BP,,si_RG7tw5tlf2AZ2i,2025-05-22 00:31:39.617000+00:00,
sub_1QWStiFCPJnn9IgItSKAmli9,il_tmp_13205aFCPJnn9IgIdcf02225,44622,usd,3 × Pinwheel Subscription (at $148.74 / year),True,True,{},2025-12-16 01:14:58+00:00,2026-12-16 01:14:58+00:00,False,3,subscription,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_RPHSdhA09ZTZ54,2025-05-22 00:31:47.915000+00:00,
sub_1RR2cuFCPJnn9IgIZdh6rOnf,il_tmp_143fc3FCPJnn9IgI97185f90,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-21 02:43:28+00:00,2025-11-21 02:43:28+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_SLk72Lx9t1UK4j,2025-05-22 00:33:08.619000+00:00,
sub_1QuvgPFCPJnn9IgINAU2HuCF,il_tmp_1a6c7eFCPJnn9IgIa906531e,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-21 12:50:21+00:00,2025-11-21 12:50:21+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RoYo5VcBF2m8su,2025-05-22 00:31:29.320000+00:00,
sub_1R198tFCPJnn9IgIuQK9A3PM,il_tmp_174dffFCPJnn9IgI859ec05f,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-21 06:00:00+00:00,2025-11-21 06:00:00+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_Ruz7vvKRNZZQCw,2025-05-22 00:31:36.862000+00:00,
sub_1MiL8qFCPJnn9IgIMK7xJ0zL,il_tmp_1e3197FCPJnn9IgI9aab108a,0,usd,0 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2026-03-25 17:14:36+00:00,2027-03-25 17:14:36+00:00,False,0,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_NTHi1LP0JBMAO0,2025-05-23 00:32:13.166000+00:00,
sub_1RQBmDFCPJnn9IgI3DEOamnk,il_tmp_1RR1gJFCPJnn9IgILUektiAi,-18582,usd,Unused time on 2 × Pinwheel Cellular Plan after 21 May 2025,False,True,{},2025-05-21 01:42:54+00:00,2026-05-18 18:17:33+00:00,True,2,invoiceitem,price_1RCQIFFCPJnn9IgIfE7nLnU0,price_1RCQIFFCPJnn9IgIfE7nLnU0,,si_SKrVMUhW6qU0Xg,2025-05-23 00:32:21.338000+00:00,ii_1RR1gJFCPJnn9IgILUektiAi
sub_1RQBmDFCPJnn9IgI3DEOamnk,il_tmp_17e442FCPJnn9IgI2656a844,18700,usd,2 × Pinwheel Cellular Plan (at $93.50 / year),True,True,{},2026-05-18 18:17:33+00:00,2027-05-18 18:17:33+00:00,False,2,subscription,price_1RCQIFFCPJnn9IgIfE7nLnU0,price_1RCQIFFCPJnn9IgIfE7nLnU0,,si_SKrVMUhW6qU0Xg,2025-05-23 00:32:21.338000+00:00,
sub_1RQBmDFCPJnn9IgI3DEOamnk,il_tmp_1RQBmWFCPJnn9IgIv1yiwSC5,-29748,usd,Unused time on 2 × Pinwheel Subscription after 18 May 2025,False,True,{},2025-05-18 18:17:51+00:00,2026-05-18 18:17:33+00:00,True,2,invoiceitem,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SKrVU8F5QO0PWZ,2025-05-23 00:32:21.338000+00:00,ii_1RQBmWFCPJnn9IgIv1yiwSC5
sub_1QNzEnFCPJnn9IgIoIdIYUMg,il_tmp_18026eFCPJnn9IgI03721823,8498,usd,2 × Pinwheel Subscription (at $42.49 / every 3 months),True,True,{},2025-08-22 15:57:41+00:00,2025-11-22 15:57:41+00:00,False,2,subscription,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_RGWHFhRhH0hKnK,2025-05-23 00:32:17.996000+00:00,
sub_1RQBmDFCPJnn9IgI3DEOamnk,il_tmp_1RRfqQFCPJnn9IgIVxZgJjjA,29414,usd,Remaining time on 2 × Pinwheel Subscription after 22 May 2025,False,True,{},2025-05-22 20:36:01+00:00,2026-05-18 18:17:33+00:00,True,2,invoiceitem,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SKrVU8F5QO0PWZ,2025-05-23 00:32:21.338000+00:00,ii_1RRfqQFCPJnn9IgIVxZgJjjA
sub_1RQBmDFCPJnn9IgI3DEOamnk,il_tmp_1RR1gJFCPJnn9IgI7xJ1rs5K,21861,usd,Remaining time on 2 × Pinwheel Cellular Plan after 21 May 2025,False,True,{},2025-05-21 01:42:54+00:00,2026-05-18 18:17:33+00:00,True,2,invoiceitem,price_1RCPeRFCPJnn9IgIouS4VljH,price_1RCPeRFCPJnn9IgIouS4VljH,,si_SKrVMUhW6qU0Xg,2025-05-23 00:32:21.338000+00:00,ii_1RR1gJFCPJnn9IgI7xJ1rs5K
sub_1RQBmDFCPJnn9IgI3DEOamnk,il_tmp_1RRfqQFCPJnn9IgIyFY09yVs,-34605,usd,Unused time on 2 × Pinwheel Subscription after 22 May 2025,False,True,{},2025-05-22 20:36:01+00:00,2026-05-18 18:17:33+00:00,True,2,invoiceitem,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SKrVU8F5QO0PWZ,2025-05-23 00:32:21.338000+00:00,ii_1RRfqQFCPJnn9IgIyFY09yVs
sub_1QNuXUFCPJnn9IgIEcwYGgWW,il_tmp_1e8012FCPJnn9IgIdb831c3b,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-22 10:56:39+00:00,2025-11-22 10:56:39+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RGRQReQH0EshdB,2025-05-23 00:32:07.950000+00:00,
sub_1RReC8FCPJnn9IgI5j8teBIu,il_tmp_13eaaeFCPJnn9IgI4c8868cd,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2026-05-22 18:50:20+00:00,2027-05-22 18:50:20+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SMMwRIypDYig65,2025-05-23 00:34:11.864000+00:00,
sub_1QNlQbFCPJnn9IgIsjx5HAfV,il_tmp_1c9ac2FCPJnn9IgI98397799,6999,cad,1 × Pinwheel Subscription (at $69.99 / every 3 months),True,True,{},2025-08-22 01:12:57+00:00,2025-11-22 01:12:57+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIGWc2u0BP,price_1QN3ehFCPJnn9IgIGWc2u0BP,,si_RGI0RiOO9asaNZ,2025-05-23 00:32:04.379000+00:00,
sub_1PJ3XAFCPJnn9IgIH4uz3GI1,il_tmp_141bacFCPJnn9IgIefb52003,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2026-05-22 01:00:00+00:00,2027-05-22 01:00:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_Q9MFsffeozTki8,2025-05-23 00:32:24.321000+00:00,
sub_1RQBmDFCPJnn9IgI3DEOamnk,il_tmp_138c3cFCPJnn9IgIbcd8e283,29748,usd,2 × Pinwheel Subscription (at $148.74 / year),True,True,{},2026-05-18 18:17:33+00:00,2027-05-18 18:17:33+00:00,False,2,subscription,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SKrVU8F5QO0PWZ,2025-05-23 00:32:21.338000+00:00,
sub_1RQBmDFCPJnn9IgI3DEOamnk,il_tmp_1RQBmWFCPJnn9IgIeiedfSuW,34998,usd,Remaining time on 2 × Pinwheel Subscription after 18 May 2025,False,True,{},2025-05-18 18:17:51+00:00,2026-05-18 18:17:33+00:00,True,2,invoiceitem,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SKrVU8F5QO0PWZ,2025-05-23 00:32:21.338000+00:00,ii_1RQBmWFCPJnn9IgIeiedfSuW
sub_1PJH2xFCPJnn9IgIPtuBFoUd,il_tmp_161e58FCPJnn9IgI5c18f7f2,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2026-05-22 15:25:43+00:00,2027-05-22 15:25:43+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_Q9aD2kpcHUTPSG,2025-05-23 00:31:55.529000+00:00,
sub_1OF4ApFCPJnn9IgIHtDSz3IR,il_tmp_168c40FCPJnn9IgI519042a7,4999,usd,1 × Subscription (Quarterly) (at $49.99 / every 3 months),True,True,{},2025-08-22 00:20:11+00:00,2025-11-22 00:20:11+00:00,False,1,subscription,price_1OEvvGFCPJnn9IgIFJi4Gyfh,price_1OEvvGFCPJnn9IgIFJi4Gyfh,,si_P3AVxxedsryP63,2025-05-23 00:32:19.913000+00:00,
sub_1RQBmDFCPJnn9IgI3DEOamnk,il_tmp_1RRfqTFCPJnn9IgIepJg2dAw,-21753,usd,Unused time on 2 × Pinwheel Cellular Plan after 22 May 2025,False,True,{},2025-05-22 20:36:05+00:00,2026-05-18 18:17:33+00:00,True,2,invoiceitem,price_1RCPeRFCPJnn9IgIouS4VljH,price_1RCPeRFCPJnn9IgIouS4VljH,,si_SKrVMUhW6qU0Xg,2025-05-23 00:32:21.337000+00:00,ii_1RRfqTFCPJnn9IgIepJg2dAw
sub_1RQBmDFCPJnn9IgI3DEOamnk,il_tmp_1RRfqTFCPJnn9IgIWr6SxxWZ,18490,usd,Remaining time on 2 × Pinwheel Cellular Plan after 22 May 2025,False,True,{},2025-05-22 20:36:05+00:00,2026-05-18 18:17:33+00:00,True,2,invoiceitem,price_1RCQIFFCPJnn9IgIfE7nLnU0,price_1RCQIFFCPJnn9IgIfE7nLnU0,,si_SKrVMUhW6qU0Xg,2025-05-23 00:32:21.337000+00:00,ii_1RRfqTFCPJnn9IgIWr6SxxWZ
sub_1QORSSFCPJnn9IgItagZxfJz,il_tmp_15b4c5FCPJnn9IgIbafe00ff,6999,cad,1 × Pinwheel Subscription (at $69.99 / every 3 months),True,True,{},2025-08-23 22:05:40+00:00,2025-11-23 22:05:40+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIGWc2u0BP,price_1QN3ehFCPJnn9IgIGWc2u0BP,,si_RGzRYkU1xClF3J,2025-05-24 00:31:49.166000+00:00,
sub_1QO7YQFCPJnn9IgIrj8QTpGQ,il_tmp_1316ecFCPJnn9IgIb3db90f0,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-23 00:50:30+00:00,2025-11-23 00:50:30+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RGeswpIUfZdWhK,2025-05-24 00:31:28.800000+00:00,
sub_1QOO4XFCPJnn9IgIM1whnscW,il_tmp_1268b9FCPJnn9IgI6cfffa60,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-23 18:28:45+00:00,2025-11-23 18:28:45+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RGvw7n04gn7Ibp,2025-05-24 00:31:34.561000+00:00,
sub_1QOSHpFCPJnn9IgIpe8kv2OE,il_tmp_124252FCPJnn9IgIfcfd7fc9,4249,usd,1 × Pinwheel Subscription (at $42.49 / every 3 months),True,True,{},2025-08-23 22:58:45+00:00,2025-11-23 22:58:45+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_RH0Ir3TJwdB2pB,2025-05-24 00:31:19.692000+00:00,
sub_1QODiIFCPJnn9IgIWYo3zPRG,il_tmp_100652FCPJnn9IgI65e2d269,6999,cad,1 × Pinwheel Subscription (at $69.99 / every 3 months),True,True,{},2025-08-23 07:25:06+00:00,2025-11-23 07:25:06+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIGWc2u0BP,price_1QN3ehFCPJnn9IgIGWc2u0BP,,si_RGlEP6CVED4Hwl,2025-05-24 00:31:30.410000+00:00,
sub_1PJQT1FCPJnn9IgIGJwhOKeW,il_tmp_1fb574FCPJnn9IgI10a1c046,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2026-05-23 01:29:15+00:00,2027-05-23 01:29:15+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_Q9jwrFEJHu8CvZ,2025-05-24 00:31:50.449000+00:00,
sub_1QOSHpFCPJnn9IgIpe8kv2OE,il_tmp_1RS5VBFCPJnn9IgIWGSUETj7,-4997,usd,Unused time on Pinwheel Subscription after 23 May 2025,False,True,{},2025-05-23 23:59:48+00:00,2025-08-23 22:58:45+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RH0Ir3TJwdB2pB,2025-05-24 00:31:19.691000+00:00,ii_1RS5VBFCPJnn9IgIWGSUETj7
sub_1QOPE4FCPJnn9IgIcrPkhCm1,il_tmp_1ac86dFCPJnn9IgI21da0e72,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-23 19:42:40+00:00,2025-11-23 19:42:40+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RGx8OJANefBC5H,2025-05-24 00:31:25.531000+00:00,
sub_1QOL3YFCPJnn9IgIw3D3LJ58,il_tmp_18c442FCPJnn9IgI85bb73a8,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-23 15:15:32+00:00,2025-11-23 15:15:32+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RGspXzMuyJnf9p,2025-05-24 00:31:38.090000+00:00,
sub_1QONoSFCPJnn9IgIrYRUCt0a,il_tmp_1d9f67FCPJnn9IgI2ce87e58,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-23 18:12:08+00:00,2025-11-23 18:12:08+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RGvfk55N2YAHiX,2025-05-24 00:31:48.485000+00:00,
sub_1RS60IFCPJnn9IgIG9edPotf,il_tmp_1ab269FCPJnn9IgI28a475a5,500,usd,1 × Bark (Monthly) (at $5.00 / month),True,True,{},2025-05-27 05:00:00+00:00,2025-06-27 05:00:00+00:00,False,1,subscription,price_1J8rYYFCPJnn9IgI7ezmCKAP,price_1J8rYYFCPJnn9IgI7ezmCKAP,,si_SMpf5WpriTIrXM,2025-05-24 00:31:58.659000+00:00,
sub_1QOSHpFCPJnn9IgIpe8kv2OE,il_tmp_1RS5VBFCPJnn9IgIkktE0VYI,4247,usd,Remaining time on Pinwheel Subscription after 23 May 2025,False,True,{},2025-05-23 23:59:48+00:00,2025-08-23 22:58:45+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_RH0Ir3TJwdB2pB,2025-05-24 00:31:19.691000+00:00,ii_1RS5VBFCPJnn9IgIkktE0VYI
sub_1RSB55FCPJnn9IgIEGxDVpdj,il_tmp_18ad8cFCPJnn9IgI8ae6a3eb,47598,aud,2 × Pinwheel Subscription (at $237.99 / year),True,True,{},2026-05-24 05:57:15+00:00,2027-05-24 05:57:15+00:00,False,2,subscription,price_1RDuVyFCPJnn9IgI3MfpA5aU,price_1RDuVyFCPJnn9IgI3MfpA5aU,,si_SMuuoP3TueOMlo,2025-05-25 00:32:38.521000+00:00,
sub_1QOpArFCPJnn9IgIX3wsZvhO,il_tmp_1984bcFCPJnn9IgI4abc2fbd,8498,usd,2 × Pinwheel Subscription (at $42.49 / every 3 months),True,True,{},2025-08-24 23:25:05+00:00,2025-11-24 23:25:05+00:00,False,2,subscription,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_RHNw3u23sNmdDK,2025-05-25 00:30:51.689000+00:00,
sub_1RSK90FCPJnn9IgIQS74R90K,il_tmp_1b388fFCPJnn9IgIa53a7df0,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2026-05-24 15:37:54+00:00,2027-05-24 15:37:54+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SN4HLVcAKf8bum,2025-05-25 00:32:40.731000+00:00,
sub_1RSO9qFCPJnn9IgIzgjG3gJY,il_tmp_11d723FCPJnn9IgI7b556268,14874,usd,1 × Pinwheel Subscription (at $148.74 / year),True,True,{},2026-05-24 05:00:00+00:00,2027-05-24 05:00:00+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SN8QOgHG4yQNK9,2025-05-25 00:32:41.535000+00:00,
sub_1RO3KMFCPJnn9IgIsRfSuqNJ,il_tmp_1c1fa5FCPJnn9IgI9055602e,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-24 05:00:00+00:00,2025-11-24 05:00:00+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_SIedd4qwkcnrki,2025-05-25 00:31:17.090000+00:00,
sub_1RO3KMFCPJnn9IgIsRfSuqNJ,il_tmp_1RSB8MFCPJnn9IgIPOcWaHHr,-4997,usd,Unused time on Pinwheel Subscription after 24 May 2025,False,True,{},2025-05-24 06:00:38+00:00,2025-08-24 05:00:00+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_SIedd4qwkcnrki,2025-05-25 00:31:17.089000+00:00,ii_1RSB8MFCPJnn9IgIPOcWaHHr
sub_1RO3KMFCPJnn9IgIsRfSuqNJ,il_tmp_1RSB8MFCPJnn9IgIRFfSWuds,4247,usd,Remaining time on Pinwheel Subscription after 24 May 2025,False,True,{},2025-05-24 06:00:38+00:00,2025-08-24 05:00:00+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_SIedd4qwkcnrki,2025-05-25 00:31:17.089000+00:00,ii_1RSB8MFCPJnn9IgIRFfSWuds
sub_1OG99FFCPJnn9IgI3ymyeHlu,il_tmp_13932fFCPJnn9IgI193f7442,4999,usd,1 × Subscription (Quarterly) (at $49.99 / every 3 months),True,True,{},2025-08-24 23:51:01+00:00,2025-11-24 23:51:01+00:00,False,1,subscription,price_1OEvvGFCPJnn9IgIFJi4Gyfh,price_1OEvvGFCPJnn9IgIFJi4Gyfh,,si_P4Hil9kzQDG7qu,2025-05-25 00:31:06.975000+00:00,
sub_1QOTz1FCPJnn9IgIqfBIDSoy,il_tmp_1b9be9FCPJnn9IgIcfbacdc1,6999,cad,1 × Pinwheel Subscription (at $69.99 / every 3 months),True,True,{},2025-08-24 00:47:27+00:00,2025-11-24 00:47:27+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIGWc2u0BP,price_1QN3ehFCPJnn9IgIGWc2u0BP,,si_RH23YzVQVBpESC,2025-05-25 00:31:11.432000+00:00,
sub_1PJo3WFCPJnn9IgI1LS4DVTM,il_tmp_174473FCPJnn9IgI870bb5e1,5499,usd,1 × Subscription (Annual) (Tier 2 at $54.99 / year),True,True,{},2026-05-24 02:40:30+00:00,2027-05-24 02:40:30+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_QA8KiwzNqVT3p7,2025-05-25 00:30:53.095000+00:00,
sub_1QOjjgFCPJnn9IgIOzhNtLS9,il_tmp_18a51fFCPJnn9IgI174a2812,4249,usd,1 × Pinwheel Subscription (at $42.49 / every 3 months),True,True,{},2025-08-24 17:36:39+00:00,2025-11-24 17:36:39+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_RHIKCdE92jgbGT,2025-05-25 00:30:52.255000+00:00,
sub_1QOmcJFCPJnn9IgIk3beyvQF,il_tmp_1RSPpWFCPJnn9IgIsT08LehY,-4997,usd,Unused time on Pinwheel Subscription after 24 May 2025,False,True,{},2025-05-24 21:42:10+00:00,2025-08-24 20:41:15+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RHLIn6Gt8ViBr5,2025-05-25 00:31:02.711000+00:00,ii_1RSPpWFCPJnn9IgIsT08LehY
sub_1RS9u2FCPJnn9IgIfowT2mm2,il_tmp_15bc35FCPJnn9IgI955c8251,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-24 04:41:46+00:00,2025-11-24 04:41:46+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_SMthNZ1Pe4deaZ,2025-05-25 00:32:38.785000+00:00,
sub_1QOW3uFCPJnn9IgIN0oLNYbH,il_tmp_1da59fFCPJnn9IgIdbf8b4d3,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-24 03:00:38+00:00,2025-11-24 03:00:38+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RH4CXdFhD2qsX5,2025-05-25 00:31:01.352000+00:00,
sub_1OLuJTFCPJnn9IgIUAgYddhU,il_tmp_18a127FCPJnn9IgI774cf88d,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-12-30 21:13:23+00:00,2026-12-30 21:13:23+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_PAEnEnprwOkpNP,2025-05-25 00:31:01.618000+00:00,
sub_1QOiLwFCPJnn9IgI5riTX6At,il_tmp_1RSLVTFCPJnn9IgIbaSgVUpr,-4997,usd,Unused time on Pinwheel Subscription after 24 May 2025,False,True,{},2025-05-24 17:05:11+00:00,2025-08-24 16:08:04+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RHGtaqdPEUF33S,2025-05-25 00:31:12.656000+00:00,ii_1RSLVTFCPJnn9IgIbaSgVUpr
sub_1QOmcJFCPJnn9IgIk3beyvQF,il_tmp_151fd4FCPJnn9IgIf649512f,4249,usd,1 × Pinwheel Subscription (at $42.49 / every 3 months),True,True,{},2025-08-24 20:41:15+00:00,2025-11-24 20:41:15+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_RHLIn6Gt8ViBr5,2025-05-25 00:31:02.711000+00:00,
sub_1RSS1wFCPJnn9IgINcaD7A0i,il_tmp_1fb69eFCPJnn9IgI5a073ae2,21999,cad,1 × Pinwheel Subscription (at $219.99 / year),True,True,{},2026-05-25 00:03:08+00:00,2027-05-25 00:03:08+00:00,False,1,subscription,price_1QN3egFCPJnn9IgIffo5EnDv,price_1QN3egFCPJnn9IgIffo5EnDv,,si_SNCQlMYwNLqbOr,2025-05-25 00:32:41.531000+00:00,
sub_1OFqJbFCPJnn9IgIAFZBfZ6C,il_tmp_126802FCPJnn9IgI657c1387,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-08-24 03:44:27+00:00,2025-11-24 03:44:27+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RpXg1EB2s2V7c6,2025-05-25 00:31:02.490000+00:00,
sub_1RSO9qFCPJnn9IgIzgjG3gJY,il_tmp_170974FCPJnn9IgI8afa1663,9350,usd,1 × Pinwheel Cellular Plan (at $93.50 / year),True,True,{},2026-05-24 05:00:00+00:00,2027-05-24 05:00:00+00:00,False,1,subscription,price_1RCQIFFCPJnn9IgIfE7nLnU0,price_1RCQIFFCPJnn9IgIfE7nLnU0,,si_SN8QHcEsMLsFFp,2025-05-25 00:32:41.536000+00:00,
sub_1RO3KMFCPJnn9IgIsRfSuqNJ,il_tmp_1RSOZnFCPJnn9IgIBMvYDT00,-4219,usd,Unused time on Pinwheel Subscription after 24 May 2025,False,True,{},2025-05-24 20:21:50+00:00,2025-08-24 05:00:00+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_SIedd4qwkcnrki,2025-05-25 00:31:17.089000+00:00,ii_1RSOZnFCPJnn9IgIBMvYDT00
sub_1RS7VGFCPJnn9IgIuKXz6y52,il_tmp_1b30fdFCPJnn9IgI9f761568,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2026-05-24 02:08:02+00:00,2027-05-24 02:08:02+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SMrDm15WLRomvQ,2025-05-25 00:32:38.569000+00:00,
sub_1QOiLwFCPJnn9IgI5riTX6At,il_tmp_184ffaFCPJnn9IgIeaf413d2,4249,usd,1 × Pinwheel Subscription (at $42.49 / every 3 months),True,True,{},2025-08-24 16:08:04+00:00,2025-11-24 16:08:04+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_RHGtaqdPEUF33S,2025-05-25 00:31:12.656000+00:00,
