response_id,choice_id,choice_text,_fivetran_synced,field_id,ranking
zo1sfqr4mhazkyqq1oczo1sfqrzg8f2e,E0ieGGpJV0oY,,2023-11-07 14:34:06.212000+00:00,nyTVrrQOwN8H,
ff3dfr9ifwavt0hrff3o4jgj69y50wh2,J5bZMfnELkr8,,2023-11-07 14:34:01.906000+00:00,nyTVrrQOwN8H,
z0clurj293cpxsf3puz0cl4jbikb54ne,DGzp4NOvdQPG,,2023-11-07 14:31:53.269000+00:00,wEXrIACOc7Lr,
nx98bswvmsx36jehpbqnx98bswvdqpaf,J5bZMfnELkr8,,2023-11-07 14:33:37.880000+00:00,nyTVrrQOwN8H,
hnq3ia9o7sskghn015qxwdxaw6nto330,MznNXayzrjzx,,2023-11-07 14:33:37.893000+00:00,nyTVrrQOwN8H,
k2e51poy4lf3y7njfcwplk2e51po8yfr,lBq2qMPXmSyp,,2023-11-07 14:33:30.311000+00:00,TcoNDJUg8XEX,
unwfv48d5tpuuloxgunwu76x8o2emu3p,yqpoOc7DONUB,,2023-11-07 14:33:37.895000+00:00,nyTVrrQOwN8H,
99ozf1lua2xzcfd1k499ozf1lnqm2vs2,yqpoOc7DONUB,,2023-11-07 14:34:03.820000+00:00,nyTVrrQOwN8H,
oz2aefpp9m81b0ltmjxjsmoz2aefp8ug,J5bZMfnELkr8,,2023-11-07 14:34:03.820000+00:00,nyTVrrQOwN8H,
iiko4mtse7603qb40iiko40tnqawg4c5,pV3A0eM3cFGc,,2023-11-07 14:33:37.888000+00:00,nyTVrrQOwN8H,
v5sbiaaze1mbkpm6jv5sbixf67t322u6,zxjMedscvvyT,,2023-11-07 14:32:30.508000+00:00,g1sbtBqI67s8,
faoop22hjmbuoell211qhyziavfaoop2,7WaCxuFF4q0p,,2023-11-07 14:32:17.584000+00:00,yyx5wa8DcChj,
8qg8atrzaqsbe094g7bx4g8qg8atrc6x,5SDqovyoy2kq,,2023-11-07 14:33:45.483000+00:00,nyTVrrQOwN8H,
o6b1v5d87sg2co6b1t78pemn9sxmgqnz,c9pvp8xdB6Oy,,2023-11-07 14:31:02.105000+00:00,uB5LFDbzlAzB,
seevcwdhm2hy4cseev2jpn01l6h7wlrq,pV3A0eM3cFGc,,2023-11-07 14:33:37.896000+00:00,nyTVrrQOwN8H,
0mwgdc0weho82hr4m0mwgdw99od1pg1w,yqpoOc7DONUB,,2023-11-07 14:33:49.170000+00:00,nyTVrrQOwN8H,
9y40j8kc0g0v9ho9y40nwdlsp3q6hgsd,LKXSTLL4YfXj,,2023-11-07 14:33:57.230000+00:00,nyTVrrQOwN8H,
dv6ybor8vvtv628qctrdv6ybkynljfcl,J5bZMfnELkr8,,2023-11-07 14:33:45.501000+00:00,nyTVrrQOwN8H,
lh20lhmsga65af8lh20lhnjxve5cwocx,Ov9lTmaFXEz7,,2023-11-07 14:29:52.241000+00:00,FJ0zcDSQojiU,
xrpl7o0q55qgi846zxrplogycrw6n39h,MznNXayzrjzx,,2023-11-07 14:34:03.832000+00:00,nyTVrrQOwN8H,
cna18m7v2phwgbt8m65cna18ykwd3hq1,J5bZMfnELkr8,,2023-11-07 14:34:03.839000+00:00,nyTVrrQOwN8H,
cwbym98vwjc4zgbzbcwby337dx2cy3gk,pV3A0eM3cFGc,,2023-11-07 14:34:03.835000+00:00,nyTVrrQOwN8H,
vanedntz27mdqog4o3vanednyhukp47j,yHv3M3T7djgS,,2023-11-07 14:32:17.585000+00:00,nCN9LZXtZhDM,
ypafzo232a5roqoeg6ypafzwm082ewa3,pV3A0eM3cFGc,,2023-11-07 14:33:49.162000+00:00,nyTVrrQOwN8H,
nowyu485xiw30v379y2anowyu424azuj,other,"No social media, more apps than competitors, granular time controls on apps, doesn't say ""KidsOS"" when booting, can grow with a teenager",2023-11-07 14:34:03.827000+00:00,nyTVrrQOwN8H,
egwyabxduoalf7jmzger3aegwyabbxie,yqpoOc7DONUB,,2023-11-07 14:33:37.898000+00:00,nyTVrrQOwN8H,
1cghjzzevpo887977us2ksf1cghje384,W00WMSgssU9U,,2023-11-07 14:32:17.580000+00:00,nCN9LZXtZhDM,
k6iddool8gvqp4vxmywrk6iddckbcey3,E0ieGGpJV0oY,,2023-11-07 14:33:45.500000+00:00,nyTVrrQOwN8H,
xvh3vy9ajxdjqkwlh3osdxvh3vy98oef,other,,2023-11-07 14:31:02.099000+00:00,hWYfKvWjPynR,
ii3yx2ourixxf6s7lii3yxfvmu4ngyyy,1AhoNn4JWg3Q,,2023-11-07 14:33:42.156000+00:00,nyTVrrQOwN8H,
cl2ky4oz52h8jmaascl2kdwa1mky10wr,1AhoNn4JWg3Q,,2023-11-07 14:34:03.838000+00:00,nyTVrrQOwN8H,
n00lncrfigjt8algn00lw9lmjcw7nacd,other,,2023-11-07 14:30:57.412000+00:00,hWYfKvWjPynR,
hpeifniwfnf9zgr6pzxhpeifnxfntwoq,pV3A0eM3cFGc,,2023-11-07 14:33:42.166000+00:00,nyTVrrQOwN8H,
0a7xbnqs8i6dlibtqgfic0a7xbnqra0t,E0ieGGpJV0oY,,2023-11-07 14:33:49.174000+00:00,nyTVrrQOwN8H,
4696hq4cp8862hk4wjr4696he1gyk654,LKXSTLL4YfXj,,2023-11-07 14:33:45.483000+00:00,nyTVrrQOwN8H,
xpeaa1n1qlzohxpeanfa19sskt7fzsrx,5SDqovyoy2kq,,2023-11-07 14:34:06.206000+00:00,nyTVrrQOwN8H,
pwfoz3fxm7alqbu39upwfeg3aeeewwi0,JENvsYO44ovd,,2023-11-07 14:31:47.667000+00:00,l5AnKwCBOiz6,
8297ai6sp3r9womyy8297aca3yiesu5f,YFKzvKKb7rxB,,2023-11-07 14:31:53.246000+00:00,wEXrIACOc7Lr,
h2bjfyfg00ke6m0wf8h2bzncqaxd9j4x,E0ieGGpJV0oY,,2023-11-07 14:34:01.901000+00:00,nyTVrrQOwN8H,
fth7qzx8u7spxevws42dafth7qzs2l3v,KqwCW7dKozTv,,2023-11-07 14:33:30.313000+00:00,tlaOaEmBc0u9,
1fw8rykfzfwko47rk1fw8rmfppgbnvqq,MznNXayzrjzx,,2023-11-07 14:34:01.919000+00:00,nyTVrrQOwN8H,
3406dkpja52jazmq7w9crqx034061d01,pV3A0eM3cFGc,,2023-11-07 14:33:37.895000+00:00,nyTVrrQOwN8H,
eolzzpsw4yieeolzatdxzegubhhfpi5q,MOAJbxe0Ncfg,,2023-11-07 14:30:46.959000+00:00,PCGdjp53yUia,
ge05tlr85o7nidem8qege05tlrfiko7f,1AhoNn4JWg3Q,,2023-11-07 14:33:49.187000+00:00,nyTVrrQOwN8H,
fvtfh17rastogdgz7q8fvtfh17439eoa,yqpoOc7DONUB,,2023-11-07 14:33:45.505000+00:00,nyTVrrQOwN8H,
u4qg5me1magzdjqfxnu0zyu4qg5mes2y,J5bZMfnELkr8,,2023-11-07 14:34:01.920000+00:00,nyTVrrQOwN8H,
4jjsny1y3p4j0o9bspu9nkypnj0o9bsx,1AhoNn4JWg3Q,,2023-11-07 14:33:42.145000+00:00,nyTVrrQOwN8H,
shvyxdawqp0wym90sshi8d5ri6qz8e3z,1AhoNn4JWg3Q,,2023-11-07 14:33:57.215000+00:00,nyTVrrQOwN8H,
u3p5s7u2n10gvzzu3p572ue9o6zigkaf,LKXSTLL4YfXj,,2023-11-07 14:33:45.489000+00:00,nyTVrrQOwN8H,
2a4cqx5x9xb6i8yoljqd2a4cqhv9rlnd,We1NvAN61cHp,,2023-11-07 14:31:53.262000+00:00,6MW5bXyBINel,
cg0j50nirp7o7pcg0j5oaup0afw2rg8w,OIqMqoqeHQzU,,2023-11-07 14:31:53.251000+00:00,Ci35vD0lUQfw,
fh3uf35c5wsyfh3gzard9eh1mohfe2fk,J5bZMfnELkr8,,2023-11-07 14:33:42.148000+00:00,nyTVrrQOwN8H,
a78n51o61utqdkcfsnqa78n51og9bu7w,R9BcSuEX5Iob,,2023-11-07 14:30:48.678000+00:00,ASJZUpv6pNMr,
fi0bh6128p1nb3fc9kx2oeofi0bh6xwg,J5bZMfnELkr8,,2023-11-07 14:33:37.899000+00:00,nyTVrrQOwN8H,
4zir2g7qjezcysnrhcc8vf4zir2g75w8,pV3A0eM3cFGc,,2023-11-07 14:34:06.207000+00:00,nyTVrrQOwN8H,
xm465eripjliy9ayj4rhzt4xm4657dw0,pV3A0eM3cFGc,,2023-11-07 14:33:57.213000+00:00,nyTVrrQOwN8H,
ovorvuc6cz78zbawa74u0ujvovorvuc6,J5bZMfnELkr8,,2023-11-07 14:34:01.922000+00:00,nyTVrrQOwN8H,
hlhvj9zrrpyg64ddphlhvj140wg8ep5u,5czvZzt2v1ho,,2023-11-07 14:34:58.206000+00:00,ZJeHcznyjJ4X,
8seq0v20j2a0bh8seq06tsxso28m5u5v,1AhoNn4JWg3Q,,2023-11-07 14:33:37.890000+00:00,nyTVrrQOwN8H,
s3zldnhmxmahbus1s3zle4ehmqcnwzzo,bslkokTw7b4p,,2023-11-07 14:34:46.183000+00:00,njDihfvoyN5I,
hi3tlpiw6igdd4syhi3tlpbpcia7djwh,1AhoNn4JWg3Q,,2023-11-07 14:34:06.232000+00:00,nyTVrrQOwN8H,
cnxlhxv0af1apkpy7cnxlhqbct4mr1r3,la7gmQ7devyg,,2023-11-07 14:31:53.269000+00:00,aAmdKmc3Tcut,
3oruafkr1lcfcfc3orutrtxzr7u7rutb,aey22y8TI3LB,,2023-11-07 14:31:53.259000+00:00,wEXrIACOc7Lr,
vapptreic9heg6fbxrvappw4mou3r0z2,yqpoOc7DONUB,,2023-11-07 14:34:03.826000+00:00,nyTVrrQOwN8H,
rwzyi5ud0n68vcb3rwzy2nfsdqje47cy,1AhoNn4JWg3Q,,2023-11-07 14:33:49.168000+00:00,nyTVrrQOwN8H,
nw0dwj511na2zy2dhoz0l5nw0dwj51yd,OIqMqoqeHQzU,,2023-11-07 14:31:53.273000+00:00,Ci35vD0lUQfw,
xtlv2sbqwx79wzdsxtlv2smppauzclph,LKXSTLL4YfXj,,2023-11-07 14:33:42.153000+00:00,nyTVrrQOwN8H,
mq52up54kdne54y7xv9bmq52zpp4yddn,1AhoNn4JWg3Q,,2023-11-07 14:33:49.177000+00:00,nyTVrrQOwN8H,
pt5s5xfloo581ax0alqlpt5s5xf7f0in,LKXSTLL4YfXj,,2023-11-07 14:34:01.909000+00:00,nyTVrrQOwN8H,
2dfsy2k44dau2xrbnveflq72dfsy2kdf,J5bZMfnELkr8,,2023-11-07 14:33:49.180000+00:00,nyTVrrQOwN8H,
rz288vrevuissg83dk6bwfrz288vr1rb,pV3A0eM3cFGc,,2023-11-07 14:34:03.839000+00:00,nyTVrrQOwN8H,
eksk001go1rn5pq3veks90uul8d8taf0,J5bZMfnELkr8,,2023-11-07 14:33:45.493000+00:00,nyTVrrQOwN8H,
utyfc4zb3x5xs8m2eg9utyfc4z1t7hq4,bslkokTw7b4p,,2023-11-07 14:34:46.175000+00:00,njDihfvoyN5I,
690jlg4sbx6k51j44690khmc8fi793yt,pV3A0eM3cFGc,,2023-11-07 14:33:49.178000+00:00,nyTVrrQOwN8H,
jxpzhe5w3vkha5u6qcq3tpjxpzhey085,other,able to have e-mail,2023-11-07 14:30:59.464000+00:00,bOS1gk7MZ65u,
6mzzooq00bmoxlqss6m8e11isz0hb7hx,DGzp4NOvdQPG,,2023-11-07 14:31:53.248000+00:00,wEXrIACOc7Lr,
34sm5mtmimu6dxn7234smc41rmir9yzu,jwNXiGjg9Pj5,,2023-11-07 14:30:59.461000+00:00,uB5LFDbzlAzB,
35x44t33otcsa4u06btm35x44mn8n647,69I5VUQb9phk,,2023-11-07 14:29:52.242000+00:00,P4kG5SyBS4Md,
5greu8ct66xuveqlg5greuupfgjb1o7e,1AhoNn4JWg3Q,,2023-11-07 14:33:45.502000+00:00,nyTVrrQOwN8H,
9pxn16klxlcdy0zxo0z9pxn1zkrgs1hj,J5bZMfnELkr8,,2023-11-07 14:33:37.884000+00:00,nyTVrrQOwN8H,
6b9xi0wxb2r0biu6ja5g6b9xi03zco0q,aQuOl6CuNFY6,,2023-11-07 14:31:34.279000+00:00,uWWF7YELqmAF,
6x30g11v2psrd6o6x3tzu5ydhalvl1jm,J5bZMfnELkr8,,2023-11-07 14:33:42.159000+00:00,nyTVrrQOwN8H,
bm9h7ra9vzt4i41bm9hfvmi4ssmbdrvx,pV3A0eM3cFGc,,2023-11-07 14:34:03.829000+00:00,nyTVrrQOwN8H,
zipzaa8ve5iflmw7yw9rzipzatngstt4,20CGHJR2wMpT,,2023-11-07 14:30:46.959000+00:00,NId0rk9d09BB,
88tu58nn8a65288tu5nwkfmfmp5hvhnw,1AhoNn4JWg3Q,,2023-11-07 14:34:06.212000+00:00,nyTVrrQOwN8H,
3qjv1y9mnos59obwdf3qjvsvoh9mofm2,pV3A0eM3cFGc,,2023-11-07 14:34:01.925000+00:00,nyTVrrQOwN8H,
umt1gsetdwzu2m96sr9eumt1j5lfaei2,5SDqovyoy2kq,,2023-11-07 14:34:01.916000+00:00,nyTVrrQOwN8H,
wzw8naq7otqk2byrsduwzw8naq7x23fw,J5bZMfnELkr8,,2023-11-07 14:33:45.481000+00:00,nyTVrrQOwN8H,
nex0jt94f1dfcep4odnex0j0omjousbf,pV3A0eM3cFGc,,2023-11-07 14:33:42.139000+00:00,nyTVrrQOwN8H,
3xdjeekb6zsp7g9tx73xdjeekd4okho9,AV9u1IDJS8Fc,,2023-11-07 14:31:34.279000+00:00,uWWF7YELqmAF,
xtjcpza67z51ccfe7s2pxtjcpzamje3c,yqpoOc7DONUB,,2023-11-07 14:33:42.145000+00:00,nyTVrrQOwN8H,
i94zogkhn52smui94zox24nr8h5p8woh,5SDqovyoy2kq,,2023-11-07 14:34:03.817000+00:00,nyTVrrQOwN8H,
60126og8rj1epructc60126r0qb1dt2a,rMmrUlQFDFkt,,2023-11-07 14:30:35.101000+00:00,h6rnSvNqS8A2,
q3t74g0ztptyq4ofumq3tmi9lhpaiehf,3wcPj4w4kCaE,,2023-11-07 14:33:49.172000+00:00,nyTVrrQOwN8H,
sgu2ly6994iar37lrfbsgu2lmoaqo593,D1GjYlttpKl9,,2023-11-07 14:34:48.326000+00:00,eBEGfPEYPxEa,
1k7kzi8fa2vo0x8brzex1k7kzi4gzsfb,pV3A0eM3cFGc,,2023-11-07 14:34:06.872000+00:00,nyTVrrQOwN8H,
htic8wnp2zt1okhtic88saechpojpi9g,pV3A0eM3cFGc,,2023-11-07 14:33:49.168000+00:00,nyTVrrQOwN8H,
fyfex0qd5c4byap1gmvfyfex2fdogis6,1AhoNn4JWg3Q,,2023-11-07 14:33:42.148000+00:00,nyTVrrQOwN8H,
vktr70itz18x931qov1vvktr70t812oi,LKXSTLL4YfXj,,2023-11-07 14:33:45.498000+00:00,nyTVrrQOwN8H,
ho29denff9pvvl1r2uho29dpwjsz2kcu,yHv3M3T7djgS,,2023-11-07 14:32:17.585000+00:00,nCN9LZXtZhDM,
g2460jbao3c5a6wrbg246lmxpavcg6nl,J5bZMfnELkr8,,2023-11-07 14:34:03.827000+00:00,nyTVrrQOwN8H,
t0hcaqwinejleaa2ut0hb9dmfnef34c9,la7gmQ7devyg,,2023-11-07 14:31:53.247000+00:00,aAmdKmc3Tcut,
q4fx5g1h2xrhv9q4fx5zdbxkqdf7qma2,OIqMqoqeHQzU,,2023-11-07 14:31:53.272000+00:00,Ci35vD0lUQfw,
lie9ylosjb80q7y54lpglie9yk8urirs,Z2EI7SmKRaty,,2023-11-07 14:33:06.123000+00:00,Kx3O1vpVArEc,
e8a68f0gbfuj76qe8a68m3ywmikutlm3,pV3A0eM3cFGc,,2023-11-07 14:34:03.834000+00:00,nyTVrrQOwN8H,
7vukg13xptncqvhko7vukg1y2ji8ubui,pV3A0eM3cFGc,,2023-11-07 14:33:42.158000+00:00,nyTVrrQOwN8H,
ob4wxudhib5mw4sob4wx4m01yjkxjj3o,1AhoNn4JWg3Q,,2023-11-07 14:34:03.831000+00:00,nyTVrrQOwN8H,
btx67vwojb06d4xffkfd0btx67vfnz9h,yHv3M3T7djgS,,2023-11-07 14:32:17.590000+00:00,nCN9LZXtZhDM,
957y82nbj166rpf0l4ups957y82n691a,f8GfEh0Oct8A,,2023-11-07 14:30:59.473000+00:00,hWYfKvWjPynR,
zo2jv80k0a1y9uoumkzo2jvave8fevp6,J5bZMfnELkr8,,2023-11-07 14:33:45.489000+00:00,nyTVrrQOwN8H,
r719a4dkogw4ai0br719a4dbm3p7n60r,inHsCciL2ZtA,,2023-11-07 14:33:30.316000+00:00,TcoNDJUg8XEX,
qapnptq77y5dlu8qkxqapnptws4sacj3,3wcPj4w4kCaE,,2023-11-07 14:33:57.231000+00:00,nyTVrrQOwN8H,
i2gzwtm59wt321da3hyopi2gl3kbqkcz,pV3A0eM3cFGc,,2023-11-07 14:34:06.217000+00:00,nyTVrrQOwN8H,
v7m1rx2d9ki57w6i0v4v7m1rcio0w2mp,Xul1AxtAReRX,,2023-11-07 14:32:30.506000+00:00,g1sbtBqI67s8,
rxjzom5l67ls26iy0w9p1isxrxjzom5l,E0ieGGpJV0oY,,2023-11-07 14:34:06.206000+00:00,nyTVrrQOwN8H,
7s5nv55rzm27byzk09c7s5nvytvdlc22,y7Tu23OhvrgY,,2023-11-07 14:33:11.359000+00:00,JSM8DSs8zGpO,
t13ahwgicpdcrlm1963tt13ahwye3sae,pV3A0eM3cFGc,,2023-11-07 14:33:37.892000+00:00,nyTVrrQOwN8H,
p3qe9sz27hvpi3np3qewn2hv479sye9a,J5bZMfnELkr8,,2023-11-07 14:34:01.901000+00:00,nyTVrrQOwN8H,
7rwunk6c3advhfvk7rwunk68fdj3jwh1,qQIObyzYFwn7,,2023-11-07 14:30:59.444000+00:00,hWYfKvWjPynR,
yfgirvbxqdgvq3w5uu5yfgir8inlrt2y,5SDqovyoy2kq,,2023-11-07 14:33:45.482000+00:00,nyTVrrQOwN8H,
3l23sjx9uu9vaekja65u3tz3l23sjx9n,yqpoOc7DONUB,,2023-11-07 14:34:06.220000+00:00,nyTVrrQOwN8H,
e1a17w453ej0tv6hl24abje1a17w4unl,1AhoNn4JWg3Q,,2023-11-07 14:33:57.230000+00:00,nyTVrrQOwN8H,
838bjfizw4nbjtli4g14fx838bjfizzd,5SDqovyoy2kq,,2023-11-07 14:34:03.837000+00:00,nyTVrrQOwN8H,
q6ftm3ewqxspt1q6fyemqhs1bffa3pkf,pV3A0eM3cFGc,,2023-11-07 14:33:57.215000+00:00,nyTVrrQOwN8H,
18elll4cjmzy44290v18elll0gqgo8p1,WPPQjQHLOhUg,,2023-11-07 14:33:06.129000+00:00,bZvjg7tWA0LH,
z16mugms6zii0l7gz16mu8f3apiljgxo,J5bZMfnELkr8,,2023-11-07 14:33:57.221000+00:00,nyTVrrQOwN8H,
fj3zruxmo3nkxe3fj3zrq612e9lyhv16,3wcPj4w4kCaE,,2023-11-07 14:33:57.231000+00:00,nyTVrrQOwN8H,
dppohdyfnn2vrpxmdppohdbepp3uaa5g,J5bZMfnELkr8,,2023-11-07 14:34:01.898000+00:00,nyTVrrQOwN8H,
2yeuu4jji4wi7vpsw02yeuu4jkvxq5aa,y7Tu23OhvrgY,,2023-11-07 14:33:11.356000+00:00,JSM8DSs8zGpO,
xcuqgz3stjfjfbxxc6vqa45b2kfq9mcm,LKXSTLL4YfXj,,2023-11-07 14:33:45.483000+00:00,nyTVrrQOwN8H,
1ekcsko1yt4i75o2qzsf1ekcsoj42jzr,J5bZMfnELkr8,,2023-11-07 14:34:06.223000+00:00,nyTVrrQOwN8H,
u8bm3fjpznsd6oavc3u8bmllt67sq5if,aZOr9SLfddNT,,2023-11-07 14:30:35.099000+00:00,gppyxbHvJqOl,
qg64z90op0th6mx1qg64t04tbkenxfqr,J5bZMfnELkr8,,2023-11-07 14:33:49.178000+00:00,nyTVrrQOwN8H,
g27uc0u99bb3myu4qvg27ucw55pnr3vx,E0ieGGpJV0oY,,2023-11-07 14:34:03.819000+00:00,nyTVrrQOwN8H,
tya3zigli8k9861ftya3zaq2vu0n6f1e,GREI37NJqhC7,,2023-11-07 14:30:57.401000+00:00,hWYfKvWjPynR,
xizkfo2klnfav8sssxizkbeflwq8sm15,other,Safe for my child,2023-11-07 14:34:06.206000+00:00,nyTVrrQOwN8H,
e60s9apbsrccl4e69lwmd649y83wqbp9,J5bZMfnELkr8,,2023-11-07 14:33:57.208000+00:00,nyTVrrQOwN8H,
3pe0syz5w8dufp3pe0wwqeb8xl1l2w7t,mOBntm1IQq88,,2023-11-07 14:34:53.274000+00:00,DdpDzO38UJFx,
e9bkzjegtxxy9e9bkzjjiuxo07byi2h3,yqpoOc7DONUB,,2023-11-07 14:34:01.902000+00:00,nyTVrrQOwN8H,
5kvu360szf7w0nzxrii5kvu36rc2ily4,mOBntm1IQq88,,2023-11-07 14:34:53.277000+00:00,DdpDzO38UJFx,
z7ooyityum1vzqq4z7ooyd4m6rkxiunv,oqPT2auI6kP6,,2023-11-07 14:33:30.319000+00:00,tlaOaEmBc0u9,
zqpd60o4vurcy7pnzqpd32kw5fiapxmi,1AhoNn4JWg3Q,,2023-11-07 14:33:45.479000+00:00,nyTVrrQOwN8H,
kqy8vkh2na5v42kqy8o5uzhpehczymks,5SDqovyoy2kq,,2023-11-07 14:33:37.881000+00:00,nyTVrrQOwN8H,
2lepk73qkczpn8f4j942lepk7iy181t6,3wcPj4w4kCaE,,2023-11-07 14:33:49.186000+00:00,nyTVrrQOwN8H,
ffh5h40tpx6dz0effa58unbg86remkzl,tveoqRi4cwR7,,2023-11-07 14:31:38.151000+00:00,6mAmsOwQ15Oa,
7piybjiakhpi0jj82q7piybjtq4llsps,LKXSTLL4YfXj,,2023-11-07 14:34:06.220000+00:00,nyTVrrQOwN8H,
wezp4eebtgxpgec82uizx2wezp4ee7gr,1AhoNn4JWg3Q,,2023-11-07 14:34:03.819000+00:00,nyTVrrQOwN8H,
ly6l0m7lgwq94ly6lb06ay7at6ke46uy,1AhoNn4JWg3Q,,2023-11-07 14:34:03.828000+00:00,nyTVrrQOwN8H,
ukh0bhems2uur79hkukh0efe1yose1qm,J5bZMfnELkr8,,2023-11-07 14:33:45.490000+00:00,nyTVrrQOwN8H,
evceppbowgaoi6h1ijevceps3wwu0mg6,pV3A0eM3cFGc,,2023-11-07 14:33:42.141000+00:00,nyTVrrQOwN8H,
zx7qxynvmb3g2o3djd8c7o3zx7qc7oq8,LKXSTLL4YfXj,,2023-11-07 14:34:06.219000+00:00,nyTVrrQOwN8H,
d22fl3zzblc9lujdd22f1ev8zlwgykqr,1AhoNn4JWg3Q,,2023-11-07 14:33:37.884000+00:00,nyTVrrQOwN8H,
y8yli1w5g19filx9y8ypl4lgpkrvqkg0,OIqMqoqeHQzU,,2023-11-07 14:31:53.249000+00:00,Ci35vD0lUQfw,
91gx9a6rp9vsrpcgnm91gx9fmp9hqsda,LKXSTLL4YfXj,,2023-11-07 14:33:45.497000+00:00,nyTVrrQOwN8H,
r4e867uo50pfzn9r4e867ug0644dlxsb,yqpoOc7DONUB,,2023-11-07 14:34:06.222000+00:00,nyTVrrQOwN8H,
wl740fmsb84d9w71eyws1wl740fmh3jh,3wcPj4w4kCaE,,2023-11-07 14:33:49.187000+00:00,nyTVrrQOwN8H,
h57bor4fl5uatz18h4h57gntjvntgn9e,RneXDB6eVTXc,,2023-11-07 14:32:17.605000+00:00,nCN9LZXtZhDM,
00clq8gatc65elqm9i00clq8zvwldmia,1AhoNn4JWg3Q,,2023-11-07 14:34:01.925000+00:00,nyTVrrQOwN8H,
b7oz5w2nvvq6mjrhib7ozrw7fcti7bly,deDUNZTz0ECy,,2023-11-07 14:31:02.086000+00:00,hWYfKvWjPynR,
ru4a4lcrf3xiu9wuy6nru4a4lcyzgrpc,MznNXayzrjzx,,2023-11-07 14:33:57.212000+00:00,nyTVrrQOwN8H,
86z8ghsmzb4auwnsogxt786z8gpz6nbq,1AhoNn4JWg3Q,,2023-11-07 14:33:49.186000+00:00,nyTVrrQOwN8H,
fqqpv935s1kdnko8fqqngbhaobyj8aho,MznNXayzrjzx,,2023-11-07 14:33:57.218000+00:00,nyTVrrQOwN8H,
q23yxajj6n7e58eq23yx92w0nk8rosx8,J5bZMfnELkr8,,2023-11-07 14:33:57.222000+00:00,nyTVrrQOwN8H,
pt5oytyyn1sjmm1d39pt5oytgh18z14u,GREI37NJqhC7,,2023-11-07 14:30:59.461000+00:00,hWYfKvWjPynR,
cqxayukfk8t0cz9jkdcqxayuzrx3z3xe,J5bZMfnELkr8,,2023-11-07 14:33:37.882000+00:00,nyTVrrQOwN8H,
7ii6c5m8wr7iisbxforkcqo9j7fpp9sb,pOjg5UvGL4NI,,2023-11-07 14:34:15.083000+00:00,P5zyghtKqCU1,
o3kfp8xsxbjxyid3uzvprco3kfp8p4er,yqpoOc7DONUB,,2023-11-07 14:33:49.178000+00:00,nyTVrrQOwN8H,
gwdvd6z03oqjxfqg45vgwdvdjngu5ku6,z95t8b3ksbgv,,2023-11-07 14:33:06.132000+00:00,Kx3O1vpVArEc,
u76fuv2xc2jquljgr37u76fumno37l4k,LKXSTLL4YfXj,,2023-11-07 14:33:45.499000+00:00,nyTVrrQOwN8H,
qmdkq2l03ce4j36qw2vouoqmdkq2lhor,1AhoNn4JWg3Q,,2023-11-07 14:33:49.181000+00:00,nyTVrrQOwN8H,
wjwb30903l2etjwwjwwbk0vlzwvdspvh,J5bZMfnELkr8,,2023-11-07 14:33:57.223000+00:00,nyTVrrQOwN8H,
fkpje3j8uja7y75a09fkpje3qmwiptfc,MznNXayzrjzx,,2023-11-07 14:33:57.216000+00:00,nyTVrrQOwN8H,
x2yvwx126zsvbkvdzn7ogjx2yvwx1td0,1AhoNn4JWg3Q,,2023-11-07 14:33:42.145000+00:00,nyTVrrQOwN8H,
xvajn6zx1wo8xuoqsiexvajn8xpqw463,1AhoNn4JWg3Q,,2023-11-07 14:34:06.223000+00:00,nyTVrrQOwN8H,
0uybo3a40tz2ar1s0uybo9dz0zersnzk,qNE06oQSggED,,2023-11-07 14:32:30.503000+00:00,g1sbtBqI67s8,
pymuz61zgajbyfkpymuz4o996w6fa3d8,Z12HiSdYfs1J,,2023-11-07 14:32:59.796000+00:00,BYT08SMVJevy,
rr73ym3ao1t3nzehrr73yvi8rjuua9i1,other,,2023-11-07 14:30:59.474000+00:00,hWYfKvWjPynR,
subb9h8xts67b975bnfdwksubb94ty63,J5bZMfnELkr8,,2023-11-07 14:33:57.230000+00:00,nyTVrrQOwN8H,
0tsghvboluwx2jw6ecd30tsy3mxzpra2,3wcPj4w4kCaE,,2023-11-07 14:33:45.479000+00:00,nyTVrrQOwN8H,
dcpxrrytdkthkmfqdcpx96sjjboqbayu,s6fvT2GHPPZJ,,2023-11-07 14:33:06.142000+00:00,bZvjg7tWA0LH,
igc6nzf26hoiligc6nzr1xktau391bf1,MznNXayzrjzx,,2023-11-07 14:33:37.882000+00:00,nyTVrrQOwN8H,
69rjvgnvjtqytzk4fp1469rjv9fu1kks,AwyTmN3rtGzo,,2023-11-07 14:34:53.273000+00:00,NqXN53Yc8Meh,
0zigvlbgvlsl3p7lved0zig37mskvpij,Fd5zq9xcSb7W,,2023-11-07 14:34:31.051000+00:00,OX4NXt6iVQmn,
x3jod3jqhtlb8ngrfmx3jo83cbv43fsc,1AhoNn4JWg3Q,,2023-11-07 14:34:01.921000+00:00,nyTVrrQOwN8H,
0ze3lb90l9wjxdpvr0ze3ciwk9o8vzuz,MBPOdH8xAtPF,,2023-11-07 14:34:46.177000+00:00,njDihfvoyN5I,
ba73hm3cl7q3z78ychv7zba73hm30u1h,5SDqovyoy2kq,,2023-11-07 14:33:57.214000+00:00,nyTVrrQOwN8H,
