type,type_id,id,end,start,promotion_code,checkout_session_line_item_id,credit_note_line_item_id,coupon_id,invoice_item_id,checkout_session_id,customer_id,subscription_id,invoice_id,_fivetran_synced,amount
PARENT_INVOICE_LINE_ITEM,sli_11d321FCPJnn9IgI927a65a7,di_1OVRwGFCPJnn9IgIKd6NzOFJ,2025-01-06 04:56:52+00:00,2024-01-06 04:56:52+00:00,,,,HLgpCeXS,,,cus_PGzT9N3tmj8QUB,sub_1OVRwGFCPJnn9IgIDVD8EhuJ,in_1OggidFCPJnn9IgI0KoZK9QM,2024-02-16 20:37:33.420000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,ii_1OSmUhFCPJnn9IgIdebqxXVo,di_1OSmUhFCPJnn9IgIhSsG9Sw7,,2023-12-29 20:17:23+00:00,promo_1KoTp2FCPJnn9IgI26gO6A2X,,,DrUuSqAA,ii_1OSmUhFCPJnn9IgIdebqxXVo,,cus_PHLBe6UBZpsdOj,sub_1OSmUhFCPJnn9IgIrIgAeZge,in_1OSmUhFCPJnn9IgI9gCJQqD2,2024-02-16 20:32:45.813000+00:00,182.0
PARENT_INVOICE_LINE_ITEM,sli_1f0935FCPJnn9IgI9e037965,di_1NxRPcFCPJnn9IgIE3i37Hp6,2024-10-04 09:30:35+00:00,2023-10-04 09:30:35+00:00,,,,HLgpCeXS,,,cus_OjKv0M6jHrZt1g,sub_1NxRPcFCPJnn9IgIZwUzHfMt,in_1OUnGAFCPJnn9IgI4M7KoyFp,2024-02-16 20:34:00.215000+00:00,1124.0
PARENT_INVOICE_LINE_ITEM,sli_109936FCPJnn9IgI0800415c,di_1NXbgHFCPJnn9IgIkzIFnwQU,2024-07-25 03:13:01+00:00,2023-07-25 03:13:01+00:00,,,,HLgpCeXS,,,cus_OETFTovYfb1R8K,sub_1NXbgHFCPJnn9IgIc7AU9bvd,in_1OR4byFCPJnn9IgIxvYkEgmu,2024-02-16 20:32:20.248000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_15cc3dFCPJnn9IgI2791a9da,di_1OQuRrFCPJnn9IgIuQFpELKA,,2023-12-24 16:22:43+00:00,promo_1NdfnQFCPJnn9IgIQxi3eP7k,,,I6nApyXN,,,cus_PFPGv1m7BhDXJ2,sub_1OQuRrFCPJnn9IgIPLfbr0hb,in_1OQuRrFCPJnn9IgIsaoJL9SO,2024-02-16 20:32:17.232000+00:00,0.0
PARENT_INVOICE_LINE_ITEM,sli_139376FCPJnn9IgIb5bd54a9,di_1MsteJFCPJnn9IgIBu1jVO3p,,2023-04-03 20:06:43+00:00,,,,1jxr2ccq,,,cus_NeBq2V8qgiIlZu,sub_1MsteJFCPJnn9IgITb3WWb5c,in_1OUaj5FCPJnn9IgIu4q49Lup,2024-02-16 20:33:53.532000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1e440eFCPJnn9IgI20bee96c,di_1N9J95FCPJnn9IgIBrrvZ2VY,2024-05-19 02:34:19+00:00,2023-05-19 02:34:19+00:00,,,,HLgpCeXS,,,cus_Ntu7yi2ZTkjOEc,sub_1N9J95FCPJnn9IgIrKL19foC,in_1Oa7ufFCPJnn9IgIZO6faCaq,2024-02-16 20:35:21.032000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_130490FCPJnn9IgIff0e00c9,di_1ORMd6FCPJnn9IgINl0Y4Z7p,2024-12-25 22:28:12+00:00,2023-12-25 22:28:12+00:00,,,,HLgpCeXS,,,cus_P5lYSX5kJrn5On,sub_1ORMd6FCPJnn9IgI144Hg90o,in_1OcbPJFCPJnn9IgIT6RM4uKA,2024-02-16 20:35:55.614000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,ii_1OWMdQFCPJnn9IgIjFNv5dVb,di_1OWMdQFCPJnn9IgILnrIdtK9,,2024-01-08 17:29:12+00:00,promo_1O7NIvFCPJnn9IgIgtN38CVR,,,nKBzdhuu,ii_1OWMdQFCPJnn9IgIjFNv5dVb,,cus_PL2i7YZlgbCeCs,sub_1OWMdQFCPJnn9IgIBWWE4cgD,in_1OWMdQFCPJnn9IgI8p3gHOKY,2024-02-16 20:34:29.001000+00:00,14945.0
PARENT_INVOICE_LINE_ITEM,sli_11357bFCPJnn9IgIf3cdfd68,di_1Nm4izFCPJnn9IgIR7RNEHgF,2024-09-03 01:03:37+00:00,2023-09-03 01:03:37+00:00,,,,HLgpCeXS,,,cus_OTuuM1tXOACehC,sub_1Nm4izFCPJnn9IgIbdqCVr2e,in_1OfXeFFCPJnn9IgIEBE0LhIu,2024-02-16 20:37:14.916000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_17542fFCPJnn9IgI06113541,di_1MmPfqFCPJnn9IgIOC33v6IA,2024-03-16 22:53:30+00:00,2023-03-16 22:53:30+00:00,,,,HLgpCeXS,,,cus_NVHLIKtoQMgNgr,sub_1MmPfqFCPJnn9IgI5NT2IkdA,in_1OZLWLFCPJnn9IgIeCyaPpWq,2024-02-16 20:35:12.253000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1c75cfFCPJnn9IgIbfb9f314,di_1NXwf6FCPJnn9IgIX5p85p1N,2024-07-26 01:37:12+00:00,2023-07-26 01:37:12+00:00,,,,HLgpCeXS,,,cus_OFdceWe39a0nOu,sub_1NXad6FCPJnn9IgIyd55llaW,in_1OcIKtFCPJnn9IgIxNakmUqK,2024-02-16 20:35:51.477000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1ed911FCPJnn9IgI5423a132,di_1MvWcVFCPJnn9IgIhsVM2noJ,2024-04-11 02:07:43+00:00,2023-04-11 02:07:43+00:00,,,,HLgpCeXS,,,cus_NdOQzy3VaTGbk1,sub_1MvWcVFCPJnn9IgISTKs9QSv,in_1OiSSzFCPJnn9IgIUHpzE5kD,2024-02-16 20:38:02.268000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1b6db6FCPJnn9IgI0a111687,di_1MIyBLFCPJnn9IgIE1nhvSDn,2023-12-25 17:40:18+00:00,2022-12-25 17:40:18+00:00,,,,HLgpCeXS,,,cus_MxQyC3fJGEKU8E,sub_1MIxSrFCPJnn9IgI2K6wNoJn,in_1ORHQHFCPJnn9IgIxkCrvIKq,2024-02-16 20:32:23.903000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,ii_1OgvmUFCPJnn9IgIfS3JElZZ,di_1OgvmfFCPJnn9IgIUAd4LBCY,,2024-02-06 21:02:25+00:00,,,,IrIeOYlS,ii_1OgvmUFCPJnn9IgIfS3JElZZ,,cus_KZeSnak9M3Kawz,,in_1OgvlRFCPJnn9IgI2tHhzyfC,2024-02-16 20:37:44.936000+00:00,479.0
PARENT_INVOICE_LINE_ITEM,sli_157114FCPJnn9IgIf6a6f9bc,di_1NIcKvFCPJnn9IgIAmWIZI3z,2024-06-13 18:53:01+00:00,2023-06-13 18:53:01+00:00,,,,HLgpCeXS,,,cus_O2qgKyq42G0gRr,sub_1NIcKvFCPJnn9IgI2amKcCE1,in_1OMxZGFCPJnn9IgIRVdifd5r,2024-02-16 20:31:21.173000+00:00,1124.0
PARENT_INVOICE_LINE_ITEM,sli_1d1c1fFCPJnn9IgIad8af3eb,di_1OPAyFFCPJnn9IgIOQf6xhGc,,2023-12-19 21:36:59+00:00,promo_1OPA9nFCPJnn9IgIGfoJWu6J,,,0kSvMwmP,,,cus_PDcCYnJRUCNS7u,sub_1OPAyFFCPJnn9IgIgS0mMiLz,in_1OPAyFFCPJnn9IgIFBQsMVs2,2024-02-16 20:31:52.553000+00:00,0.0
PARENT_INVOICE_LINE_ITEM,sli_1fbfd7FCPJnn9IgI9568230c,di_1NRUXoFCPJnn9IgI31xEkWAh,,2023-07-08 06:23:00+00:00,promo_1MpElmFCPJnn9IgIuDSEAuXr,,,h6PUZMBH,,,cus_ODwQaecGpzkTKf,sub_1NRUXoFCPJnn9IgIU3CQqczr,in_1OSD0SFCPJnn9IgIpIGeD5Hb,2024-02-16 20:32:39.033000+00:00,150.0
PARENT_INVOICE_LINE_ITEM,sli_1a972fFCPJnn9IgIda2148b4,di_1OS0ZrFCPJnn9IgIbUg31PgS,2024-12-24 06:00:00+00:00,2023-12-24 06:00:00+00:00,,,,HLgpCeXS,,,cus_PAdMdoTzl7xupt,sub_1OS0ZrFCPJnn9IgIlzd41Eaw,in_1ObzW1FCPJnn9IgIca6Pw0ml,2024-02-16 20:35:47.618000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_101144FCPJnn9IgIfb87da3b,di_1NYtUgFCPJnn9IgIptUMOwWS,2024-07-28 16:26:21+00:00,2023-07-28 16:26:21+00:00,,,,HLgpCeXS,,,cus_OG4Yl0OBMCUBCc,sub_1NYtUgFCPJnn9IgIm35KkYhp,in_1OdbByFCPJnn9IgIKggUAdzv,2024-02-16 20:36:09.925000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,ii_1OUMAxFCPJnn9IgI453XYRpK,di_1OUMAxFCPJnn9IgIvWe2jnXv,,2024-01-03 04:35:31+00:00,promo_1KoTp2FCPJnn9IgI26gO6A2X,,,DrUuSqAA,ii_1OUMAxFCPJnn9IgI453XYRpK,,cus_PIy7dVc1FnEOkm,sub_1OUMAxFCPJnn9IgIQfWPjNII,in_1OUMAxFCPJnn9IgIXaG4CQZU,2024-02-16 20:33:49.633000+00:00,1980.0
PARENT_INVOICE_LINE_ITEM,sli_1633e2FCPJnn9IgIdd195fd4,di_1OOXjYFCPJnn9IgIJEJ7cmGn,,2023-12-18 03:43:12+00:00,promo_1JtzJ3FCPJnn9IgIkjq7vIZo,,,WELCOME,,,cus_PCxegb62kfXMfK,sub_1OOXjYFCPJnn9IgIS8XwebCG,in_1OOXjYFCPJnn9IgIkCEsZClM,2024-02-16 20:31:42.285000+00:00,0.0
PARENT_INVOICE_LINE_ITEM,sli_1df15aFCPJnn9IgI13309173,di_1NlCoJFCPJnn9IgIm2k8jXQb,2024-08-31 15:29:31+00:00,2023-08-31 15:29:31+00:00,,,,HLgpCeXS,,,cus_ORwKO6p1xHjmTg,sub_1NlCoJFCPJnn9IgIreDp8xM3,in_1OTQxsFCPJnn9IgI3161ihvo,2024-02-16 20:32:58.225000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_107655FCPJnn9IgIee5cc511,di_1NHtOFFCPJnn9IgIh7JG64rR,2024-06-11 18:53:26+00:00,2023-06-11 18:53:26+00:00,,,,HLgpCeXS,,,cus_NzZwsB3GtN2CtS,sub_1NHtOFFCPJnn9IgIKInZ49ms,in_1Oii9sFCPJnn9IgIABqmY1b8,2024-02-16 20:38:05.593000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_17a0d7FCPJnn9IgIb309be87,di_1NctFVFCPJnn9IgIsvJi42O5,2024-08-08 16:59:12+00:00,2023-08-08 16:59:12+00:00,,,,HLgpCeXS,,,cus_OJUe6Jz7kqHhav,sub_1NctFVFCPJnn9IgIlCm74For,in_1OhaxbFCPJnn9IgIlEddcanF,2024-02-16 20:37:51.562000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1ef585FCPJnn9IgI6405d50b,di_1OSMJCFCPJnn9IgIjGWhjusF,2024-12-28 16:19:46+00:00,2023-12-28 16:19:46+00:00,,,,HLgpCeXS,,,cus_PGu6Is94R9zLwy,sub_1OSMJCFCPJnn9IgIiIN0zHSd,in_1OSMJCFCPJnn9IgIjmAgmasJ,2024-02-16 20:32:40.429000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_114686FCPJnn9IgIf127c321,di_1NrOonFCPJnn9IgI4FodtYKE,2024-09-17 17:31:37+00:00,2023-09-17 17:31:37+00:00,,,,HLgpCeXS,,,cus_OcoS0jLniorzNV,sub_1NrOonFCPJnn9IgIw5MxG6to,in_1OZcxjFCPJnn9IgIjCdRIWvG,2024-02-16 20:35:15.024000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_10aa78FCPJnn9IgIb6a227db,di_1NTDvQFCPJnn9IgIm43O3NYz,2024-07-13 01:02:32+00:00,2023-07-13 01:02:32+00:00,,,,HLgpCeXS,,,cus_NnUAyg8qFSrs8y,sub_1NTDvQFCPJnn9IgIoN4alWY4,in_1OXvcaFCPJnn9IgI4SECHygh,2024-02-16 20:34:54.201000+00:00,899.0
PARENT_INVOICE_LINE_ITEM,sli_19b3cbFCPJnn9IgIc072cfed,di_1NqzYZFCPJnn9IgITYVn6Ec4,2024-09-16 14:33:11+00:00,2023-09-16 14:33:11+00:00,,,,HLgpCeXS,,,cus_OYkyvTjchjSHYm,sub_1NqzYZFCPJnn9IgIB3RII8Jx,in_1ONyvcFCPJnn9IgIKyLMWcMN,2024-02-16 20:31:35.254000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1d5e30FCPJnn9IgI3bbd4dd0,di_1NcdRRFCPJnn9IgILnSNuhlT,2024-08-08 00:06:29+00:00,2023-08-08 00:06:29+00:00,,,,HLgpCeXS,,,cus_ONR52MH67gtRmY,sub_1NcdRRFCPJnn9IgITsAAbcwF,in_1OhL9qFCPJnn9IgIVAJ4AIOr,2024-02-16 20:37:49.848000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1c546dFCPJnn9IgIe37343c6,di_1Mb93pFCPJnn9IgIDQZILHrA,2024-02-13 20:55:40+00:00,2023-02-13 20:55:40+00:00,,,,HLgpCeXS,,,cus_NJSjtZ7uWWE659,sub_1Mb93pFCPJnn9IgIFbsESAQd,in_1OYEFZFCPJnn9IgIiYTbNTPk,2024-02-16 20:34:57.751000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,ii_1OeMiTFCPJnn9IgI7WiBUmAm,di_1OeMiTFCPJnn9IgIJ3gexdT3,,2024-01-30 19:11:29+00:00,promo_1KoTp2FCPJnn9IgI26gO6A2X,,,DrUuSqAA,ii_1OeMiTFCPJnn9IgI7WiBUmAm,,cus_PTJLop9zycBiDu,sub_1OeMiTFCPJnn9IgIKINZO9LX,in_1OeMiTFCPJnn9IgIpLoPAgMp,2024-02-16 20:36:24.146000+00:00,14.0
PARENT_INVOICE_LINE_ITEM,sli_138761FCPJnn9IgI6cf0eb4d,di_1OR7LgFCPJnn9IgI4nhdreOz,2024-12-25 06:09:12+00:00,2023-12-25 06:09:12+00:00,,,,HLgpCeXS,,,cus_P5RtBm066DIXXL,sub_1OR7LgFCPJnn9IgImJSFj9sk,in_1OcM8DFCPJnn9IgIbRaGJB1I,2024-02-16 20:35:52.443000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_145f82FCPJnn9IgI17269e54,di_1ORMecFCPJnn9IgIwdyCHYEO,2024-01-25 22:29:46+00:00,2023-12-25 22:29:46+00:00,,,,GCMclVZ5,,,cus_PFsHrwSiVJO7Ib,sub_1ORMecFCPJnn9IgI3mEIop7U,in_1ORMecFCPJnn9IgIwI4osOOD,2024-02-16 20:32:25.690000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_11797fFCPJnn9IgIe7cff34f,di_1NFE7iFCPJnn9IgINOX7l0Ux,2024-06-04 10:25:22+00:00,2023-06-04 10:25:22+00:00,,,,HLgpCeXS,,,cus_Nx0tEra8ioz9B7,sub_1NFE7iFCPJnn9IgI0xD8ZzFn,in_1OUo79FCPJnn9IgISnhQzfaI,2024-02-16 20:34:00.280000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_17fac8FCPJnn9IgI4defeed8,di_1NhxGIFCPJnn9IgIpLEChQFL,2024-08-22 16:16:58+00:00,2023-08-22 16:16:58+00:00,,,,HLgpCeXS,,,cus_OS11WxUBUMSY0G,sub_1NhxGIFCPJnn9IgIwZdzr8N1,in_1ObQBoFCPJnn9IgIzPZ3zw7W,2024-02-16 20:35:39.377000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1100a6FCPJnn9IgIb6e496f4,di_1NMLhdFCPJnn9IgIrmSn75qX,2024-06-24 01:55:52+00:00,2023-06-24 01:55:52+00:00,,,,HLgpCeXS,,,cus_O72ACtf5ZXP4dS,sub_1NMLhdFCPJnn9IgIlo0tLJQA,in_1ObvhbFCPJnn9IgIAK8u3VWt,2024-02-16 20:35:47.156000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_134da1FCPJnn9IgIcb701820,di_1NWQF3FCPJnn9IgIz6d3MmXc,2024-07-21 20:48:01+00:00,2023-07-21 20:48:01+00:00,,,,HLgpCeXS,,,cus_OArQnYoq2PnwyB,sub_1NWQF3FCPJnn9IgISeEjwBuF,in_1OPtAFFCPJnn9IgI77zY7DmB,2024-02-16 20:32:01.578000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1e2ef0FCPJnn9IgI8f5ef8b2,di_1MmYYFFCPJnn9IgI5A24C4pS,2024-03-17 08:22:15+00:00,2023-03-17 08:22:15+00:00,,,,HLgpCeXS,,,cus_NUwoDeoUxqx3Jm,sub_1MmYYFFCPJnn9IgICVzlTmU0,in_1OZUOmFCPJnn9IgInO19sUsw,2024-02-16 20:35:13.826000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1bbbf0FCPJnn9IgI1b7cffb4,di_1OYxIZFCPJnn9IgIOnIODTWD,2025-01-15 21:02:23+00:00,2024-01-15 21:02:23+00:00,,,,HLgpCeXS,,,cus_P8gynEglu7CtGS,sub_1OYxIZFCPJnn9IgI15qdSdJa,in_1OYxIZFCPJnn9IgIKgL0Y9qk,2024-02-16 20:35:08.120000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_11d4eaFCPJnn9IgI135002a2,di_1NAGRnFCPJnn9IgItZbzdeXo,2024-05-21 17:53:35+00:00,2023-05-21 17:53:35+00:00,,,,HLgpCeXS,,,cus_Mt9dHxhpVKamum,sub_1NAGRnFCPJnn9IgIA3o3SS3E,in_1OPqS4FCPJnn9IgIt88vNm21,2024-02-16 20:32:01.669000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_158a34FCPJnn9IgIafed5659,di_1Nq4ZIFCPJnn9IgIKTGvF68e,2024-09-14 01:42:08+00:00,2023-09-14 01:42:08+00:00,,,,HLgpCeXS,,,cus_Nlh3tj3FIvzo0t,sub_1Nq4ZIFCPJnn9IgI5xHuw26u,in_1OjXV2FCPJnn9IgI424BTxoH,2024-02-16 20:38:20.790000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1023d3FCPJnn9IgI638ad09e,di_1NiPFcFCPJnn9IgIJ8thpfGW,2024-08-23 22:10:08+00:00,2023-08-23 22:10:08+00:00,,,,HLgpCeXS,,,cus_OSQZBRPO2Bs46w,sub_1NiPFcFCPJnn9IgIHD66mHE9,in_1OQdPHFCPJnn9IgIE9FaGCcT,2024-02-16 20:32:13.927000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_10b03dFCPJnn9IgIa3af0aed,di_1O7NP2FCPJnn9IgIZj2zu8HQ,2024-10-16 05:00:00+00:00,2023-10-16 05:00:00+00:00,,,,HLgpCeXS,,,cus_OWowcyO4NbDbvH,sub_1O7NP2FCPJnn9IgIXE2q3u7E,in_1ONqwAFCPJnn9IgIVk0nmezC,2024-02-16 20:31:34.449000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1d5f10FCPJnn9IgIf082ca4d,di_1NwHj9FCPJnn9IgIItdFxJ14,2024-10-01 04:57:59+00:00,2023-10-01 04:57:59+00:00,,,,HLgpCeXS,,,cus_OhswbL6DbxLJd7,sub_1NwHj9FCPJnn9IgIiK8kcBYU,in_1OesLmFCPJnn9IgIj4ueJThB,2024-02-16 20:36:29.240000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_13b75aFCPJnn9IgI17c734a7,di_1OOmwnFCPJnn9IgIcAVzc4st,,2023-12-18 19:57:53+00:00,promo_1O7NyjFCPJnn9IgIf8llv7zC,,,SHhoZ1Wq,,,cus_PDDNdz60z0ZX92,sub_1OOmwnFCPJnn9IgI1pUEeLja,in_1OOmwnFCPJnn9IgIwHJG3z5F,2024-02-16 20:31:45.813000+00:00,0.0
PARENT_INVOICE_LINE_ITEM,sli_146fe2FCPJnn9IgI74478109,di_1OO1LpFCPJnn9IgIm5o6utmv,2024-12-16 17:08:33+00:00,2023-12-16 17:08:33+00:00,,,,HLgpCeXS,,,cus_P6todUlBtphAAP,sub_1OO1LpFCPJnn9IgIOnWDuLAs,in_1OkUtsFCPJnn9IgIVnDjxCBC,2024-02-16 20:38:32.958000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,ii_1OT2ycFCPJnn9IgIk4tHBkpe,di_1OT2ycFCPJnn9IgIimWR6MKK,,2023-12-30 13:53:22+00:00,promo_1JSpjeFCPJnn9IgIDRPMklOQ,,,677VT7Dg,ii_1OT2ycFCPJnn9IgIk4tHBkpe,,cus_PHcDKLVWoQ5wrL,sub_1OT2ycFCPJnn9IgIkjHJAZJ3,in_1OT2ycFCPJnn9IgIPmYkoogD,2024-02-16 20:32:54.156000+00:00,3290.0
PARENT_INVOICE_LINE_ITEM,sli_17fe55FCPJnn9IgI40f19c15,di_1Nkz6WFCPJnn9IgIiwJS5hfN,2024-08-31 00:51:24+00:00,2023-08-31 00:51:24+00:00,,,,HLgpCeXS,,,cus_OXgUpu3U8xQhR7,sub_1Nkz6WFCPJnn9IgI474TSg4f,in_1OeS1mFCPJnn9IgIhbsuwpzB,2024-02-16 20:36:25.300000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_101869FCPJnn9IgI270aaa49,di_1MWjfgFCPJnn9IgIpu4BLUkU,2024-02-01 17:00:00+00:00,2023-02-01 17:00:00+00:00,,,,HLgpCeXS,,,cus_Jy5ptzCuo1GwFh,sub_K6B1uQeQ662cP0,in_1OTor6FCPJnn9IgIVgX0qt6v,2024-02-16 20:33:30.284000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_137b9bFCPJnn9IgI59a61b46,di_1NWdYaFCPJnn9IgIaeRaOmlE,2024-07-22 11:01:04+00:00,2023-07-22 11:01:04+00:00,,,,HLgpCeXS,,,cus_OFwkV4n4moApcz,sub_1NWdYaFCPJnn9IgIiWzrVe3Z,in_1ObLFkFCPJnn9IgILDA81xiM,2024-02-16 20:35:38.303000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_10d8e4FCPJnn9IgI60e06493,di_1NHH2DFCPJnn9IgIpj1BGCyE,2024-06-10 01:56:09+00:00,2023-06-10 01:56:09+00:00,,,,HLgpCeXS,,,cus_O1mWVnsuhaxtUV,sub_1NHH2DFCPJnn9IgIAx4a76Wz,in_1OWr1oFCPJnn9IgIKUnlEnh5,2024-02-16 20:34:36.186000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1f739aFCPJnn9IgI737c31e9,di_1MpilbFCPJnn9IgIMIZ1GRk6,2024-03-26 01:53:07+00:00,2023-03-26 01:53:07+00:00,,,,HLgpCeXS,,,cus_NXomkm4CZdwTsM,sub_1MpilbFCPJnn9IgIXGZkYdOl,in_1ORPq8FCPJnn9IgIcDmj9Ucb,2024-02-16 20:32:28.111000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1c6718FCPJnn9IgId2bea71c,di_1OQvnKFCPJnn9IgIdcrjtagt,2024-12-24 17:48:58+00:00,2023-12-24 17:48:58+00:00,,,,HLgpCeXS,,,cus_PDqsDVxdQiJxx8,sub_1OQvnKFCPJnn9IgITcnIvDvr,in_1OQvnKFCPJnn9IgIYejBkNJQ,2024-02-16 20:32:16.871000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,ii_1OXNizFCPJnn9IgIQNZt11hr,di_1OXNizFCPJnn9IgIYYR07FMN,,2024-01-11 12:51:09+00:00,promo_1JSpnqFCPJnn9IgIYtvQvwJI,,,cFVzUWXy,ii_1OXNizFCPJnn9IgIQNZt11hr,,cus_PM5uz72Il5zHEN,sub_1OXNizFCPJnn9IgIrlLPsviT,in_1OXNizFCPJnn9IgIFJi5ABL6,2024-02-16 20:34:41.680000+00:00,10.0
PARENT_INVOICE_LINE_ITEM,sli_1c22bfFCPJnn9IgIc8f2ed60,di_1MssZ5FCPJnn9IgIwxlE88Ys,,2023-04-03 18:57:15+00:00,,,,1jxr2ccq,,,cus_NeAtZ5pbDvGXuO,sub_1MssZ5FCPJnn9IgIJXccsdrT,in_1OfoPwFCPJnn9IgIu7IpzT4I,2024-02-16 20:37:18.263000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_19eadeFCPJnn9IgI85579309,di_1NqrlnFCPJnn9IgIwf8AYvLW,2024-09-16 06:14:18+00:00,2023-09-16 06:14:18+00:00,,,,HLgpCeXS,,,cus_OcYQz5GJSjqYej,sub_1NqrlnFCPJnn9IgIbDBV8CTk,in_1ONr94FCPJnn9IgIeZLF2Ibs,2024-02-16 20:31:34.449000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1d13c9FCPJnn9IgIb6ad795f,di_1MfUX7FCPJnn9IgIPDdSDsFt,2024-02-25 20:39:53+00:00,2023-02-25 20:39:53+00:00,,,,HLgpCeXS,,,cus_NOqWpQr4qQCAS7,sub_1MfUX7FCPJnn9IgIThnyBZe6,in_1OcZj3FCPJnn9IgIsCyGj7YO,2024-02-16 20:35:56.207000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_1f11d3FCPJnn9IgId98dd71f,di_1MwRkpFCPJnn9IgIXvzlcMkj,2024-04-13 15:08:07+00:00,2023-04-13 15:08:07+00:00,,,,HLgpCeXS,,,cus_NZgRGhXELiP0pn,sub_1MwRkpFCPJnn9IgIBleIMDnS,in_1OMu3bFCPJnn9IgIJzmwXAUL,2024-02-16 20:31:19.341000+00:00,1124.0
PARENT_INVOICE_LINE_ITEM,sli_19a542FCPJnn9IgI927ce063,di_1Np082FCPJnn9IgILwntj5OU,2024-09-11 02:40:31+00:00,2023-09-11 02:40:31+00:00,,,,HLgpCeXS,,,cus_M6Oayu6FhmLYht,sub_1LOBn1FCPJnn9IgI9TG23P2C,in_1OiSyUFCPJnn9IgIrAxQiYfU,2024-02-16 20:38:02.268000+00:00,375.0
PARENT_INVOICE_LINE_ITEM,ii_1OPWleFCPJnn9IgIInB9kYlz,di_1OPWleFCPJnn9IgI9sN3zPrv,,2023-12-20 20:53:26+00:00,promo_1OHBNMFCPJnn9IgIv9KpZwhL,,,RQF5eVfn,ii_1OPWleFCPJnn9IgIInB9kYlz,,cus_PDyj50lEIHf9lK,sub_1OPWleFCPJnn9IgIvWUEwYa2,in_1OPWleFCPJnn9IgIsUZt9psA,2024-02-16 20:31:57.117000+00:00,150.0
PARENT_INVOICE_LINE_ITEM,sli_1195e2FCPJnn9IgIb80ad10c,di_1NXUl3FCPJnn9IgICXPqGYYO,2024-07-24 19:49:28+00:00,2023-07-24 19:49:28+00:00,,,,HLgpCeXS,,,cus_OK91A1U8BTIKaq,sub_1NXUl3FCPJnn9IgIEfvSiRmU,in_1OcCS8FCPJnn9IgIE6chzctO,2024-02-16 20:35:50.125000+00:00,1499.0
PARENT_INVOICE_LINE_ITEM,sli_17f117FCPJnn9IgIc9092be9,di_1NHB38FCPJnn9IgI0BUNbJeP,2024-06-09 19:32:42+00:00,2023-06-09 19:32:42+00:00,,,,HLgpCeXS,,,cus_O3Hap1DDPZLral,sub_1NHB38FCPJnn9IgI3m0k5wYF,in_1OWl3OFCPJnn9IgIVHE9p1OI,2024-02-16 20:34:35.362000+00:00,1499.0
