discount_id,checkout_session_line_item_id,_fivetran_synced,subscription_id,coupon_id,promotion_code,start,invoice_item_id,checkout_session,invoice_id,end,customer_id,amount
di_1MwVRdFCPJnn9IgIgHyqJy62,li_1MwUdDFCPJnn9IgINNhUCWIp,2024-08-14 00:57:12.935000+00:00,sub_1MwVRdFCPJnn9IgIwop3Xby7,pBdwPfyh,promo_1Kj4e8FCPJnn9IgIKxvxeUlP,2023-04-13 19:04:33+00:00,,,,,cus_NhvIMKYoG84hkn,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M9M1cFCPJnn9IgIa94Xhsf6,2024-08-14 01:00:22.701000+00:00,,TIERONE,,2024-08-14 01:00:21+00:00,,,,,,10
di_1K1ABRFCPJnn9IgIJzu3Pzot,li_1K1A8eFCPJnn9IgIaBUWz7Tr,2024-08-14 01:15:29.227000+00:00,sub_1K1ABRFCPJnn9IgIXqzkvQpY,FRIDAY,promo_1JugDqFCPJnn9IgIFQE6G0Dl,2021-11-29 13:46:17+00:00,,,,2021-12-29 13:46:17+00:00,cus_KgXFifiZc7dJCw,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LueHIFCPJnn9IgIGsjDo74C,2024-08-14 01:02:22.741000+00:00,,TIERONE,,2024-08-14 01:02:21+00:00,,,,,,0
di_1Ow4bDFCPJnn9IgIJEV92aQg,li_1Ow4XyFCPJnn9IgIeNXRr46W,2024-08-14 00:46:17.997000+00:00,sub_1Ow4bDFCPJnn9IgI984eaJy5,Cj0QvYDE,promo_1NG5kbFCPJnn9IgIQ9XrTFtv,2024-03-19 15:29:11+00:00,,,,,cus_Plbo3xpT9ZDH4s,990
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1KJPrMFCPJnn9IgIcKqzkXsL,2024-08-14 01:12:48.034000+00:00,,TIERONE,,2024-08-14 01:12:47+00:00,,,,,,3290
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1Kc9IOFCPJnn9IgItJsAPE2p,2024-08-14 01:11:27.081000+00:00,,TIERONE,,2024-08-14 01:11:25+00:00,,,,,,101
di_estimated_1JSpnqFCPJnn9IgIYtvQvwJI,li_1MerqJFCPJnn9IgIGyQJEua7,2024-08-14 00:58:08.202000+00:00,,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2024-08-14 00:58:07+00:00,,,,,,500
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K6cHjFCPJnn9IgIcuCRFkcG,2024-08-14 01:14:15.036000+00:00,,FREESHIPPING,,2024-08-14 01:14:13+00:00,,,,,,0
di_1PCNhSFCPJnn9IgIIFd1tXkp,li_1PCMfpFCPJnn9IgITJhuRFXl,2024-08-14 00:45:01.098000+00:00,sub_1PCNhSFCPJnn9IgIeJ7r5IpC,8qIUl1K2,promo_1OwSWhFCPJnn9IgIWuPyAqyu,2024-05-03 15:07:02+00:00,,,,,cus_Q2ScIrAofMEABM,119
di_1O4vdCFCPJnn9IgIjxrtop6h,li_1O4vbdFCPJnn9IgI3HVbXmcl,2024-08-14 00:50:53.908000+00:00,sub_1O4vdCFCPJnn9IgIwubwv7ZS,TIERONE,,2023-10-25 01:11:34+00:00,,,,,cus_Osh1wQvfPwbDd1,0
di_1L5Yw0FCPJnn9IgISo3y1OL8,li_1L5Yu0FCPJnn9IgI9pRQbnAy,2024-08-14 01:08:23.256000+00:00,sub_1L5Yw0FCPJnn9IgIU5cUl8i8,TIERONE,,2022-05-31 17:32:48+00:00,,,,,cus_Ln9EejWQBkAQ8u,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LROSSFCPJnn9IgIUemOJmib,2024-08-14 01:05:52.326000+00:00,,TIERONE,,2024-08-14 01:05:51+00:00,,,,,,200
di_1LFlN3FCPJnn9IgIK8BBxufF,li_1LFlJmFCPJnn9IgIomw3k3ub,2024-08-14 01:07:18.103000+00:00,sub_1LFlN3FCPJnn9IgISfbOEZLG,TIERONE,,2022-06-28 20:50:53+00:00,,,,,cus_Lxgk8IF8EDbg84,300
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1JjqEgFCPJnn9IgI964knphR,2024-08-14 01:18:09.840000+00:00,,TIERONE,,2024-08-14 01:18:08+00:00,,,,,,0
di_1LWKOvFCPJnn9IgIYqFsnlMu,li_1LWKMfFCPJnn9IgIPUOsDOZ7,2024-08-14 01:04:58.603000+00:00,sub_1LWKOvFCPJnn9IgIo98UzHPl,TIERONE,,2022-08-13 13:29:17+00:00,,,,,cus_MEo00A3quLzsRr,3290
di_1M3saDFCPJnn9IgIFcG8X4cw,li_1M3sXGFCPJnn9IgIHMAgilhs,2024-08-14 01:01:29.156000+00:00,sub_1M3saDFCPJnn9IgIewWMElfS,TIERONE,,2022-11-14 02:39:37+00:00,,,,,cus_MnTXHUFgshIzdr,11
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1KgAp5FCPJnn9IgIkMdk8IIj,2024-08-14 01:11:06.245000+00:00,,TIERONE,,2024-08-14 01:11:05+00:00,,,,,,100
di_1LIyPsFCPJnn9IgI9S7MvBdQ,li_1LIyO0FCPJnn9IgIzefEUnDM,2024-08-14 01:06:54.619000+00:00,sub_1LIyPsFCPJnn9IgI15EMUV7p,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2022-07-07 17:23:03+00:00,,,,,cus_M10QCGA1oeehKA,1991
di_1KsyGMFCPJnn9IgIGHq6Yxcz,li_1KsyEGFCPJnn9IgIvG7GykK1,2024-08-14 01:09:50.027000+00:00,sub_1KsyGMFCPJnn9IgI2V1l7DOX,TIERONE,,2022-04-26 23:57:46+00:00,,,,,cus_La8XhXjvuJQa8y,0
di_1K7tOAFCPJnn9IgIidett8Fx,li_1K7tN0FCPJnn9IgIzmDFLqbp,2024-08-14 01:13:55.444000+00:00,sub_1K7tOAFCPJnn9IgIC8c6t1jM,FREESHIPPING,,2021-12-18 03:15:14+00:00,,,,,cus_KnUMlGwe7KuXFE,1000
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K5jAAFCPJnn9IgItxmC3Kjt,2024-08-14 01:14:26.067000+00:00,,FREESHIPPING,,2024-08-14 01:14:25+00:00,,,,,,0
di_1LQEkxFCPJnn9IgITkHeCWnL,li_1LQEjAFCPJnn9IgIzSmMFa2n,2024-08-14 01:06:05.879000+00:00,sub_1LQEkxFCPJnn9IgIu4ewyQmc,TIERONE,,2022-07-27 18:14:51+00:00,,,,,cus_M8VmMJorxlg4Jk,6581
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1N83pIFCPJnn9IgIO0a4Hb9y,2024-08-14 00:56:26.592000+00:00,,TIERONE,,2024-08-14 00:56:25+00:00,,,,,,1990
di_1MHSAnFCPJnn9IgIemB2Y419,li_1MHS7gFCPJnn9IgItT5hjrqK,2024-08-14 00:59:17.009000+00:00,sub_1MHSAnFCPJnn9IgIUVyrOXel,TIERONE,,2022-12-21 13:17:29+00:00,,,,,cus_N1VBMlsVmo36BV,99
di_1K3SG6FCPJnn9IgINOOkYD57,li_1K3SAcFCPJnn9IgIcAChO36O,2024-08-14 01:15:01.978000+00:00,sub_1K3SG6FCPJnn9IgI5XoWImGA,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2021-12-05 21:28:34+00:00,,,,,cus_Kiu4yQ3mHmHYuY,99
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K66hOFCPJnn9IgIpmjy3ooM,2024-08-14 01:14:18.979000+00:00,,FREESHIPPING,,2024-08-14 01:14:17+00:00,,,,,,0
di_1PK7mPFCPJnn9IgIxKDcgEH1,li_1PK7jUFCPJnn9IgIkG8hTqfs,2024-08-14 00:44:15.528000+00:00,sub_1PK7mPFCPJnn9IgIpGRTsgne,d3qEU9Ek,promo_1OElmKFCPJnn9IgItPCn0Or4,2024-05-24 23:44:09+00:00,,,,,cus_QASheIctMjWTUw,0
di_1K1LqLFCPJnn9IgImPiKLSQ5,li_1K1Lo7FCPJnn9IgIOviBEIBG,2024-08-14 01:15:25.980000+00:00,sub_1K1LqLFCPJnn9IgIpAsZ5wpb,TIERONE,,2021-11-30 02:13:17+00:00,,,,,cus_KgjIx9Nu84wq5b,130
di_1OMmGrFCPJnn9IgI1FyqsQ0A,li_1OMmCnFCPJnn9IgIexYq3b4S,2024-08-14 00:48:37.136000+00:00,sub_1OMmGrFCPJnn9IgIfOoVf5FN,DrUuSqAA,promo_1KoTp2FCPJnn9IgI26gO6A2X,2023-12-13 06:50:17+00:00,,,,,cus_PB8XEJp5x23mzT,1895
di_1Lv1xvFCPJnn9IgI4XQp9Ox9,li_1Lv1oGFCPJnn9IgI4U6aHLVt,2024-08-14 01:02:19.278000+00:00,sub_1Lv1xvFCPJnn9IgItNPVvcIP,TIERONE,,2022-10-20 16:51:31+00:00,,,,,cus_MeKdbRPPAheMZf,11
di_1OFFowFCPJnn9IgIOfbNSk54,li_1OFFhaFCPJnn9IgIiseexTJZ,2024-08-14 00:50:00.311000+00:00,sub_1OFFowFCPJnn9IgI4BHuLM0m,CLNmiAak,promo_1JSpqxFCPJnn9IgIrpwtkgGA,2023-11-22 12:46:22+00:00,,,,,cus_P3MYocBcEmQVr4,149
di_1LQktJFCPJnn9IgIQCoAbFwJ,li_1LQkrmFCPJnn9IgIglYUY4fR,2024-08-14 01:05:59.110000+00:00,sub_1LQktJFCPJnn9IgIEl7nHVHK,TIERONE,,2022-07-29 04:33:37+00:00,,,,,cus_M92zxfjaFugtd5,99
di_1KwArEFCPJnn9IgI2urukVqZ,li_1KwAmnFCPJnn9IgIjSifSAti,2024-08-14 01:09:29.374000+00:00,sub_1KwArEFCPJnn9IgIcsA7fehA,TIERONE,,2022-05-05 20:01:04+00:00,,,,,cus_LdRkui1q5zBeju,100
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M8vB7FCPJnn9IgIXcNTkfdJ,2024-08-14 01:00:30.923000+00:00,,TIERONE,,2024-08-14 01:00:30+00:00,,,,,,1990
di_1Kt1FhFCPJnn9IgIOGrQS0y4,li_1Kt1E0FCPJnn9IgItNZt8neE,2024-08-14 01:09:50.026000+00:00,sub_1Kt1FhFCPJnn9IgINQKPeZHa,TIERONE,,2022-04-27 03:09:17+00:00,,,,,cus_LaBc1WoPVNq4Sc,129
di_1N9TboFCPJnn9IgIqD1QmxAT,li_1N9TZQFCPJnn9IgIoCAcoGX2,2024-08-14 00:56:17.576000+00:00,sub_1N9TboFCPJnn9IgIEu6dTPmb,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-05-19 13:44:40+00:00,,,,,cus_NvKGCaavHcTx7M,2590
di_1Jmna6FCPJnn9IgI2ney663T,li_1JmnYIFCPJnn9IgIMP1eaaRx,2024-08-14 01:17:53.502000+00:00,sub_1Jmna6FCPJnn9IgIUutpF727,HSjyoorT,promo_1JSpofFCPJnn9IgIYTuaRIF1,2021-10-20 22:48:22+00:00,,,,,cus_KRgyKyulHN6IfK,0
di_1NOo9VFCPJnn9IgIIqGldnfy,li_1NOo7rFCPJnn9IgIpTIfsG9U,2024-08-14 00:54:51.474000+00:00,sub_1NOo9VFCPJnn9IgIj5F5F8Yk,m1EgFVng,promo_1NJJhWFCPJnn9IgIxib32Nx0,2023-06-30 20:42:49+00:00,,,,,cus_OBAUrtdT5jcAQ7,0
di_1JwFtVFCPJnn9IgIXhd5lmB9,li_1JwFsgFCPJnn9IgIfnjs9u2z,2024-08-14 01:16:27.706000+00:00,sub_1JwFtVFCPJnn9IgIIACkyuHe,FRIDAY,promo_1JugDqFCPJnn9IgIFQE6G0Dl,2021-11-16 00:51:29+00:00,,,,2021-12-16 00:51:29+00:00,cus_KbSp8vJlWv9Gz9,0
di_1JrbwjFCPJnn9IgIFpDP4wYk,li_1JrbtHFCPJnn9IgILZYNchhV,2024-08-14 01:17:14.252000+00:00,sub_1JrbwjFCPJnn9IgIpKfqiNNZ,TIERONE,,2021-11-03 05:23:37+00:00,,,,,cus_KWfHt2QoTl4CMN,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LMcmuFCPJnn9IgIOg58rdxu,2024-08-14 01:06:30.317000+00:00,,TIERONE,,2024-08-14 01:06:29+00:00,,,,,,0
di_1K9DDXFCPJnn9IgIZUpygjwJ,li_1K9CG7FCPJnn9IgIKQOwFark,2024-08-14 01:13:39.484000+00:00,sub_1K9DDXFCPJnn9IgIUIvU7Acj,CLNmiAak,promo_1JSpqxFCPJnn9IgIrpwtkgGA,2021-12-21 18:37:43+00:00,,,,,cus_KoqvGx6wOWqROE,400
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1JaALyFCPJnn9IgI9kgNejRu,2024-08-14 01:18:52.858000+00:00,,TIERONE,,2024-08-14 01:18:51+00:00,,,,,,0
di_1KtjUHFCPJnn9IgICBFjbzMO,li_1KtjTxFCPJnn9IgILzRIQd1i,2024-08-14 01:09:46.486000+00:00,sub_1KtjUHFCPJnn9IgIECPZvnSm,TIERONE,,2022-04-29 02:23:17+00:00,,,,,cus_LavKumld3XCZVW,3291
di_1M4VIRFCPJnn9IgIHVXCDyjE,li_1M4VG9FCPJnn9IgIvW33egjJ,2024-08-14 01:01:25.720000+00:00,sub_1M4VIRFCPJnn9IgIrTJ0Awna,TIERONE,,2022-11-15 19:59:51+00:00,,,,,cus_Mo7XjqgMEMbCi2,3290
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K67n8FCPJnn9IgIbTk01HlS,2024-08-14 01:14:18.977000+00:00,,FREESHIPPING,,2024-08-14 01:14:17+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1JtNtfFCPJnn9IgIAOvAMijZ,2024-08-14 01:17:01.025000+00:00,,TIERONE,,2024-08-14 01:17:00+00:00,,,,,,2980
di_1MiQpXFCPJnn9IgIa24KhXSC,li_1MiQluFCPJnn9IgI30sAC5QT,2024-08-14 00:57:56.718000+00:00,sub_1MiQpXFCPJnn9IgIKlF0mDXg,MAPUOdkZ,promo_1JaOWuFCPJnn9IgIVlPQTG6a,2023-03-05 23:19:03+00:00,,,,,cus_NTNahUGZNRVKvh,100
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LPqEPFCPJnn9IgIoiesyubg,2024-08-14 01:06:09.292000+00:00,,TIERONE,,2024-08-14 01:06:08+00:00,,,,,,0
di_estimated_1M5CfsFCPJnn9IgIRWqw4NLS,li_1PJ0seFCPJnn9IgI0yiV0LEN,2024-08-14 00:44:24.221000+00:00,,nG14Eslp,promo_1M5CfsFCPJnn9IgIRWqw4NLS,2024-08-14 00:44:23+00:00,,,,,,1991
di_1JgbnvFCPJnn9IgIKo8fLp6v,li_1JgbnVFCPJnn9IgIUz1t2A3X,2024-08-14 01:18:22.978000+00:00,sub_1JgbnvFCPJnn9IgIprMMUdwN,CLNmiAak,promo_1JSpqxFCPJnn9IgIrpwtkgGA,2021-10-03 21:01:03+00:00,,,,,cus_KLIORlCoLbjKPS,11
di_1KXrXYFCPJnn9IgIWypOTf58,li_1KXrUTFCPJnn9IgI5zpqjb4I,2024-08-14 01:11:47.408000+00:00,sub_1KXrXYFCPJnn9IgIpmpv0BcJ,TIERONE,,2022-02-27 18:32:16+00:00,,,,,cus_LEKBSlzdE2LobZ,100
di_1PMb1IFCPJnn9IgIBvATXqXn,li_1PMaxcFCPJnn9IgISAhHkleh,2024-08-14 00:44:00.218000+00:00,sub_1PMb1IFCPJnn9IgIE0W9OLSV,0kSvMwmP,promo_1PMaiLFCPJnn9IgI2LQ2GhYc,2024-05-31 19:21:44+00:00,,,,,cus_QD136P2lEUYFSB,2392
di_1Lwo5AFCPJnn9IgIed9LdrlD,li_1Lwo0iFCPJnn9IgIsyxpMGrO,2024-08-14 01:02:12.432000+00:00,sub_1Lwo5AFCPJnn9IgI600Qk96A,TIERONE,,2022-10-25 14:26:19+00:00,,,,,cus_MgAPUurH59VSvz,150
di_1KfpPAFCPJnn9IgIKk659RVx,li_1KfpNpFCPJnn9IgImHTTUdQn,2024-08-14 01:11:09.681000+00:00,sub_1KfpPAFCPJnn9IgI197YZdPm,TIERONE,,2022-03-21 17:52:32+00:00,,,,,cus_LMYWdEGgW9LPgR,200
di_1NS0CEFCPJnn9IgIO1El67U7,li_1NS03OFCPJnn9IgIUnIAHtWF,2024-08-14 00:54:37.184000+00:00,sub_1NS0CEFCPJnn9IgIEeIYAMv3,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-07-09 16:10:50+00:00,,,,,cus_OET8KOq5Uel1Q6,10
di_1NlyUwFCPJnn9IgIH1UrxIyw,li_1NlyP2FCPJnn9IgIQM8RKgmq,2024-08-14 00:52:23.286000+00:00,sub_1NlyUwFCPJnn9IgICYKseP3D,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-09-02 18:24:42+00:00,,,,,cus_OZ6iALX3gE0UQe,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M5vdgFCPJnn9IgIu4dVnNnq,2024-08-14 01:01:13.052000+00:00,,TIERONE,,2024-08-14 01:01:12+00:00,,,,,,10
di_1Ml3NcFCPJnn9IgI8ouEjyuK,li_1Ml3KAFCPJnn9IgIjnZ9r37y,2024-08-14 00:57:50.074000+00:00,sub_1Ml3NcFCPJnn9IgIlYy2ka0B,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-03-13 04:53:04+00:00,,,,,cus_NW5YSxO2lu87Pl,3291
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1K3OpuFCPJnn9IgIShoZoR8C,2024-08-14 01:15:01.982000+00:00,,TIERONE,,2024-08-14 01:15:00+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LUkX8FCPJnn9IgIyvgi0UmY,2024-08-14 01:05:20.625000+00:00,,TIERONE,,2024-08-14 01:05:19+00:00,,,,,,10
di_1OQuRrFCPJnn9IgIuQFpELKA,li_1OQuO0FCPJnn9IgIysr1frGP,2024-08-14 00:48:10.560000+00:00,sub_1OQuRrFCPJnn9IgIPLfbr0hb,I6nApyXN,promo_1NdfnQFCPJnn9IgIQxi3eP7k,2023-12-24 16:22:43+00:00,,,,2024-01-06 00:37:53+00:00,cus_PFPGv1m7BhDXJ2,299
di_estimated_1KanMEFCPJnn9IgIqPUHJDTX,li_1LGUZXFCPJnn9IgIWMVN5vnK,2024-08-14 01:07:11.271000+00:00,,JWotNU6T,,2024-08-14 01:07:10+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1L8ZqzFCPJnn9IgIu9LjitlF,2024-08-14 01:07:59.763000+00:00,,TIERONE,,2024-08-14 01:07:58+00:00,,,,,,10
di_estimated_1JYFs1FCPJnn9IgIvyg1gHhC,li_1KHZNqFCPJnn9IgIBtFQUxyZ,2024-08-14 01:12:54.723000+00:00,,RQF5eVfn,promo_1JYFs1FCPJnn9IgIvyg1gHhC,2024-08-14 01:12:53+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1MMfOqFCPJnn9IgIavweOfzj,2024-08-14 00:59:01.052000+00:00,,TIERONE,,2024-08-14 00:59:00+00:00,,,,,,1990
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K7RE3FCPJnn9IgIeMfWYfvA,2024-08-14 01:14:03.552000+00:00,,FREESHIPPING,,2024-08-14 01:14:02+00:00,,,,,,0
di_1K8TFFFCPJnn9IgIqHZbMkWV,li_1K8TEDFCPJnn9IgIc7eIOa3F,2024-08-14 01:13:47.325000+00:00,sub_1K8TFFFCPJnn9IgISDquWv3l,FREESHIPPING,,2021-12-19 17:32:25+00:00,,,,,cus_Ko5QoJ2BfxuQ5u,0
di_estimated_1JsXDJFCPJnn9IgI3KnMzVMj,li_1Jy4f1FCPJnn9IgIQT9fRUqf,2024-08-14 01:16:04.268000+00:00,,kdHP2wWn,,2024-08-14 01:16:03+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1KulFwFCPJnn9IgIjUv78TCp,2024-08-14 01:09:40.159000+00:00,,TIERONE,,2024-08-14 01:09:38+00:00,,,,,,100
di_1K1I1YFCPJnn9IgIJt6sEszb,li_1K1I0RFCPJnn9IgIDupcbhlR,2024-08-14 01:15:25.982000+00:00,sub_1K1I1YFCPJnn9IgIrQhxZLAS,FRIDAY,promo_1JugDqFCPJnn9IgIFQE6G0Dl,2021-11-29 22:08:36+00:00,,,,2021-12-29 22:08:36+00:00,cus_KgfMqoF8y7FcDL,0
di_1KmccgFCPJnn9IgI40LkEepx,li_1KmcawFCPJnn9IgIJcdlskeu,2024-08-14 01:10:28.561000+00:00,sub_1KmccgFCPJnn9IgIWhFTUA6I,TIERONE,,2022-04-09 11:38:33+00:00,,,,,cus_LTZmiPOeU5cs8d,11
di_1KmccgFCPJnn9IgI40LkEepx,li_1KmcawFCPJnn9IgICMbWRhh9,2024-08-14 01:10:28.561000+00:00,sub_1KmccgFCPJnn9IgIWhFTUA6I,TIERONE,,2022-04-09 11:38:33+00:00,,,,,cus_LTZmiPOeU5cs8d,100
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1NKpl6FCPJnn9IgI2u2tt9La,2024-08-14 00:55:12.432000+00:00,,TIERONE,,2024-08-14 00:55:11+00:00,,,,,,10
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M0Wf6FCPJnn9IgITFEQUBix,2024-08-14 01:01:52.563000+00:00,,TIERONE,,2024-08-14 01:01:51+00:00,,,,,,0
di_1Kqzg5FCPJnn9IgI2XU5bXA5,li_1KqzeLFCPJnn9IgIgVPMEHjP,2024-08-14 01:10:03.881000+00:00,sub_1Kqzg5FCPJnn9IgINzM4tDif,TIERONE,,2022-04-21 13:04:09+00:00,,,,,cus_LY5rvRmkdSyoJj,200
di_1NXrmCFCPJnn9IgIYdFrAkHG,li_1NXrf8FCPJnn9IgIxS2DM4RF,2024-08-14 00:54:06.885000+00:00,sub_1NXrmCFCPJnn9IgIU6EClPQH,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-07-25 20:24:12+00:00,,,,,cus_OKWpkH3C2004Uy,2999
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K83qfFCPJnn9IgI15dr0NDQ,2024-08-14 01:13:51.543000+00:00,,FREESHIPPING,,2024-08-14 01:13:50+00:00,,,,,,1000
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LxLhvFCPJnn9IgI328DblEC,2024-08-14 01:02:09.508000+00:00,,TIERONE,,2024-08-14 01:02:08+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LS9suFCPJnn9IgIbzNkhesj,2024-08-14 01:05:41.491000+00:00,,TIERONE,,2024-08-14 01:05:40+00:00,,,,,,0
di_1Jv35DFCPJnn9IgIDdHHZGkC,li_1Jv1wkFCPJnn9IgI1NdS2DEs,2024-08-14 01:16:45.319000+00:00,sub_1Jv35DFCPJnn9IgIApnB7I5s,HSjyoorT,promo_1JSpofFCPJnn9IgIYTuaRIF1,2021-11-12 16:58:35+00:00,,,,,cus_KaDWUEfpf1HId7,129
di_1LWhOJFCPJnn9IgI2DZxUwTH,li_1LWhMdFCPJnn9IgIohsblZ8a,2024-08-14 01:04:55.105000+00:00,sub_1LWhOJFCPJnn9IgI64A8zQAK,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2022-08-14 14:02:11+00:00,,,,,cus_MFBlh7kTIwTm5t,10
di_1K8TyeFCPJnn9IgINQcnLawZ,li_1K8TwwFCPJnn9IgIg9JZPpWm,2024-08-14 01:13:47.322000+00:00,sub_1K8TyeFCPJnn9IgIP8hP2YYu,FREESHIPPING,,2021-12-19 18:19:20+00:00,,,,,cus_Ko6AyzvMxloqQI,1000
di_1LHXzBFCPJnn9IgI37U4qj5C,li_1LHXwUFCPJnn9IgIBTqAEedW,2024-08-14 01:07:04.502000+00:00,sub_1LHXzBFCPJnn9IgI9Nslu423,TIERONE,,2022-07-03 18:57:37+00:00,,,,,cus_LzX3CYqBRx6ELd,0
di_1KJWOOFCPJnn9IgIQ2BPzIHr,li_1KJWHXFCPJnn9IgIR17auZZk,2024-08-14 01:12:48.032000+00:00,sub_1KJWOOFCPJnn9IgIBboJQsMH,TIERONE,,2022-01-19 05:07:32+00:00,,,,,cus_KzVPRPCCTDPGbz,0
di_1MFuQYFCPJnn9IgI2KGoHv9G,li_1MFuLNFCPJnn9IgIBnWl9z6D,2024-08-14 00:59:26.852000+00:00,sub_1MFuQYFCPJnn9IgIobDVJhzM,TIERONE,,2022-12-17 07:03:22+00:00,,,,,cus_MzuFgElfTNejSi,149
di_estimated_1JaOWuFCPJnn9IgIVlPQTG6a,li_1Jzj7RFCPJnn9IgITosLR7tH,2024-08-14 01:15:46.953000+00:00,,MAPUOdkZ,promo_1JaOWuFCPJnn9IgIVlPQTG6a,2024-08-14 01:15:45+00:00,,,,,,0
di_1KZOUyFCPJnn9IgINAcfScde,li_1KZORkFCPJnn9IgIzI6socUF,2024-08-14 01:11:40.160000+00:00,sub_1KZOUyFCPJnn9IgIfAAK2GNa,RQF5eVfn,promo_1JYFs1FCPJnn9IgIvyg1gHhC,2022-03-03 23:55:56+00:00,,,,,cus_LFuJKjw942uivf,0
di_1NyLxUFCPJnn9IgIChk7qP6E,li_1NyLvgFCPJnn9IgIkBw7TTzC,2024-08-14 00:51:20.891000+00:00,sub_1NyLxUFCPJnn9IgIhLa7EcGn,RQF5eVfn,promo_1NcvZuFCPJnn9IgIllNKz8FJ,2023-10-06 21:53:20+00:00,,,,,cus_Oltk8CuPB1aBfO,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1K4AbvFCPJnn9IgILR1RrNyk,2024-08-14 01:14:51.381000+00:00,,TIERONE,,2024-08-14 01:14:50+00:00,,,,,,200
di_1MvTDDFCPJnn9IgInrUw1JFU,li_1MvTBTFCPJnn9IgIyToseFIS,2024-08-14 00:57:15.883000+00:00,sub_1MvTDDFCPJnn9IgIR3gPzTaW,TIERONE,,2023-04-10 22:29:23+00:00,,,,,cus_NgqvyIZN52qDJO,200
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LdNwNFCPJnn9IgIELFpMANb,2024-08-14 01:03:54.607000+00:00,,TIERONE,,2024-08-14 01:03:53+00:00,,,,,,100
di_1P6zctFCPJnn9IgIsxtkT9TR,li_1P6wJnFCPJnn9IgINo33ObrU,2024-08-14 00:45:30.270000+00:00,sub_1P6zctFCPJnn9IgIfEuvHv2y,RQF5eVfn,promo_1NcvZuFCPJnn9IgIllNKz8FJ,2024-04-18 18:24:03+00:00,,,,,cus_PwtPGpOwectkzG,150
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K8FbhFCPJnn9IgIzeYQnBmb,2024-08-14 01:13:51.533000+00:00,,FREESHIPPING,,2024-08-14 01:13:50+00:00,,,,,,0
di_1LbCPYFCPJnn9IgIH5KmDzTs,li_1LbCP4FCPJnn9IgIOsJSPGll,2024-08-14 01:04:11.652000+00:00,sub_1LbCPYFCPJnn9IgITglWdbod,TIERONE,,2022-08-26 23:58:04+00:00,,,,,cus_MJhZt7jRwrrIbB,0
