id,canceled_at,completed_at,created,current_phase_start_date,current_phase_end_date,default_settings_collection_method,default_settings_default_payment_method,default_settings_invoice_settings_days_until_due,default_settings_billing_thresholds_amount_gte,default_settings_billing_thresholds_reset_billing_cycle_anchor,end_behavior,livemode,metadata,released_at,released_subscription,status,customer_id,subscription_id,_fivetran_synced
sub_sched_1Pe2anFCPJnn9IgIisBdKkmK,,,2024-07-18 22:14:29+00:00,,,charge_automatically,pm_1MLtQfFCPJnn9IgI0p5yj35E,,,,release,True,"{""caregiver_user_pool_id"":""8533344b-bcf8-4b7d-af57-6dbe94a98b1b""}",2024-07-18 22:21:56+00:00,sub_1KRH2WFCPJnn9IgIuQdoPhXf,released,cus_L7W4tL9qYwbjBH,,2024-08-14 01:20:09.719000+00:00
sub_sched_1PmFBSFCPJnn9IgIButVnwhR,,,2024-08-10 13:18:14+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""00aaeafa-c7bc-4d80-88f4-a64c8989ca70""}",2024-08-10 13:20:30+00:00,sub_1PbRSiFCPJnn9IgIz6FeNFOd,released,cus_QSM92QQkMWfyZ5,,2024-08-14 01:20:33.135000+00:00
sub_sched_1PkqmLFCPJnn9IgIdUDoQnTk,,,2024-08-06 17:02:33+00:00,,,charge_automatically,pm_1Mpa5vFCPJnn9IgIOe2I1cpZ,,,,release,True,"{""caregiver_user_pool_id"":""7c8256a9-3b20-4dbf-9d02-3f1c3d076bf5""}",2024-08-06 17:04:31+00:00,sub_1Kvp4jFCPJnn9IgIvVt4gvjh,released,cus_Ld5FhGdnVy5Jby,,2024-08-14 01:20:29.071000+00:00
sub_sched_1Pm161FCPJnn9IgINHaGeKKX,,,2024-08-09 22:15:41+00:00,,,charge_automatically,pm_1MHXQhFCPJnn9IgImNEebGeI,,,,release,True,"{""caregiver_user_pool_id"":""d638f9f7-1686-44cb-b02d-4fabfe8161d2""}",2024-08-09 22:17:05+00:00,sub_1MHXQiFCPJnn9IgIZFRxICwr,released,cus_N1abE3pDZju30u,,2024-08-14 01:20:32.412000+00:00
sub_sched_1PhGp5FCPJnn9IgIn4SOfGy4,,,2024-07-27 20:02:35+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""2ee984a5-f460-4fdc-a51f-69c2b0dc178e""}",2024-08-01 17:00:01+00:00,sub_K6B1sAY5AZ9jPm,released,cus_Jy32ivpSdyZIUP,,2024-08-14 01:20:18.350000+00:00
sub_sched_1PmNN5FCPJnn9IgIDA48wJIe,,,2024-08-10 22:02:47+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""1def8ad7-edf4-4d46-a6e8-17f20ce69176""}",2024-08-10 22:04:05+00:00,sub_1NdiGxFCPJnn9IgIlH4I0IPc,released,cus_OOLyT2mVMeTlQp,,2024-08-14 01:20:33.374000+00:00
sub_sched_1Pd1uvFCPJnn9IgIcDi7Xv67,,,2024-07-16 03:19:05+00:00,,,charge_automatically,pm_1OcIU0FCPJnn9IgI3apdNJAu,,,,release,True,"{""caregiver_user_pool_id"":""0f8df278-1be7-4e4a-bb28-bad29b94e05b""}",2024-07-16 03:23:03+00:00,sub_1NPdPQFCPJnn9IgIM4OvFda5,released,cus_OC1SmfQEvgE0y8,,2024-08-14 01:20:06.784000+00:00
sub_sched_1PhwcEFCPJnn9IgI3SPEunXT,,,2024-07-29 16:40:06+00:00,,,charge_automatically,pm_1NEWXWFCPJnn9IgIllfK0M5V,,,,release,True,"{""caregiver_user_pool_id"":""91afed73-2b5f-451f-ac8c-e06460f5c02b""}",2024-08-01 17:00:01+00:00,sub_K6B8pmRis9M5sh,released,cus_K1J92o7etXct8u,,2024-08-14 01:20:20.168000+00:00
sub_sched_1Pf27mFCPJnn9IgIicj2VqtI,,,2024-07-21 15:56:38+00:00,,,charge_automatically,pm_1NQ8taFCPJnn9IgIIonAkGox,,,,release,True,"{""caregiver_user_pool_id"":""b2fb2b1e-ed68-416b-a263-97c398ce59f2""}",2024-07-21 15:58:22+00:00,sub_1NQ8tbFCPJnn9IgIfceZ77Z1,released,cus_OCXzDwwOxXmzEl,,2024-08-14 01:20:12.338000+00:00
sub_sched_1PcwyqFCPJnn9IgIqOjXGCPt,,,2024-07-15 22:02:48+00:00,,,charge_automatically,pm_1OPFE0FCPJnn9IgIWHfedQAm,,,,release,True,"{""caregiver_user_pool_id"":""67b0f15b-08d3-4d78-a680-bab44d97a086""}",2024-07-15 22:04:06+00:00,sub_1MGtGsFCPJnn9IgIVwfTLmYu,released,cus_Mrw4ph339QDvHA,,2024-08-14 01:20:06.497000+00:00
sub_sched_1PdXnSFCPJnn9IgIG6ZPBTNG,,,2024-07-17 13:21:30+00:00,,,charge_automatically,pm_1MDCM5FCPJnn9IgIwgtMJ3CZ,,,,release,True,"{""caregiver_user_pool_id"":""0285be7d-6bfb-48f9-a1c3-ef214aa1fb8e""}",2024-07-17 13:22:40+00:00,sub_1MDCM6FCPJnn9IgIczHvyVLg,released,cus_Mx6ZTOuTSQ0Rf8,,2024-08-14 01:20:08.321000+00:00
sub_sched_1PgAFPFCPJnn9IgIfUDNUj2B,,,2024-07-24 18:49:11+00:00,2024-07-24 18:49:13+00:00,2025-08-11 17:00:00+00:00,charge_automatically,pm_1Pg99bFCPJnn9IgIn70SmCEi,,,,release,True,{},,,active,cus_QXDaqBTJzknAsX,sub_1Pg99dFCPJnn9IgIIB17Q9kz,2024-08-14 01:20:15.610000+00:00
sub_sched_1PdkKhFCPJnn9IgIZXppWmMP,,,2024-07-18 02:44:39+00:00,,,charge_automatically,pm_1NVyReFCPJnn9IgIo6okiUsj,,,,release,True,"{""caregiver_user_pool_id"":""cfae9ee3-f2ef-4df9-991a-02bc7dc8f969""}",2024-08-09 15:07:12+00:00,sub_1NVyRgFCPJnn9IgIqneApfmz,released,cus_OIZaRLRtnE81iT,,2024-08-14 01:20:08.887000+00:00
sub_sched_1PcyQpFCPJnn9IgIAffQ9jFU,,,2024-07-15 23:35:47+00:00,,,charge_automatically,pm_1LIDJbFCPJnn9IgI6BJYFh3M,,,,release,True,"{""caregiver_user_pool_id"":""ae85ffb3-6440-443b-9029-00ad6b7ef53e""}",2024-07-15 23:38:41+00:00,sub_1LIDJdFCPJnn9IgIUJ4BP6HR,released,cus_M0DltnuETKKktN,,2024-08-14 01:20:06.531000+00:00
sub_sched_1PfPWpFCPJnn9IgIJHYWC9AS,2024-07-25 21:20:11+00:00,,2024-07-22 16:56:03+00:00,,,charge_automatically,pm_1LMbXSFCPJnn9IgILBhVcxRm,,,,release,True,"{""caregiver_user_pool_id"":""2dfb03eb-bbb4-4f8c-9f40-82cbf22f9947""}",,,canceled,cus_M4l3Uq2TML4IFf,sub_1LMbXUFCPJnn9IgIxSQyEMKT,2024-08-14 01:20:13.249000+00:00
sub_sched_1PhF0rFCPJnn9IgIYcpo5ewG,,,2024-07-27 18:06:37+00:00,,,charge_automatically,pm_1NUEnOFCPJnn9IgI98PPzuAt,,,,release,True,"{""caregiver_user_pool_id"":""9b9fde7f-4d77-4ecd-8529-2986e2a2fc3d""}",2024-08-01 17:00:01+00:00,sub_K69hfgecKe5HCX,released,cus_IWn8T4qyZ7wLDI,,2024-08-14 01:20:18.399000+00:00
sub_sched_1Pgbe6FCPJnn9IgIZnlH7VTg,,,2024-07-26 00:04:30+00:00,,,charge_automatically,pm_1MORfbFCPJnn9IgIavB0XW6X,,,,release,True,"{""caregiver_user_pool_id"":""10b09c9a-364e-4df9-a418-f496d145f742""}",2024-07-29 20:10:13+00:00,sub_1MORfcFCPJnn9IgIRhG6CdU2,released,cus_N8j7XFREihD7PX,,2024-08-14 01:20:16.813000+00:00
sub_sched_1PlKOCFCPJnn9IgIEK8NcZEp,,,2024-08-08 00:39:36+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""2c375b2c-3433-4f2a-b27c-d34a776975e5""}",2024-08-08 00:41:57+00:00,sub_1PDylfFCPJnn9IgI9gcLo7B7,released,cus_Q3ezEX48saKON3,,2024-08-14 01:20:30.642000+00:00
sub_sched_1POLXQFCPJnn9IgIaCLMcbup,,,2024-06-05 15:14:08+00:00,,,charge_automatically,pm_1JsYckFCPJnn9IgIfUjmUd0m,,,,release,True,"{""caregiver_user_pool_id"":""ea7468e8-27c2-40f9-8ad1-9f72f7c87358""}",2024-06-25 20:02:56+00:00,sub_1JsYclFCPJnn9IgIn4lbOhbn,released,cus_KXduvy4HYSD8Fv,,2024-08-14 04:15:23.272000+00:00
sub_sched_1PZjWlFCPJnn9IgIaMOem7d5,,,2024-07-07 01:04:31+00:00,,,charge_automatically,pm_1NP8WuFCPJnn9IgI8GbMsJiF,,,,release,True,"{""caregiver_user_pool_id"":""babc3dd6-c81a-4c69-a544-ab95613647c4""}",2024-07-21 18:28:23+00:00,sub_1NP8WwFCPJnn9IgIv9QNYxi7,released,cus_OBVYMzemw9Bo5e,,2024-08-14 04:15:12.269000+00:00
sub_sched_1Lm4qHFCPJnn9IgI6oLy5ddI,,,2022-09-26 00:06:37+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""804a92f6-99a7-4b44-9733-4405f32b29ff""}",2022-10-01 17:01:00+00:00,sub_K69rtfea2N2oYJ,released,cus_IfZ6hBeOIPW1m5,,2024-08-14 04:18:20.038000+00:00
sub_sched_1OPxReFCPJnn9IgIq0cM8E0P,,,2023-12-22 01:22:34+00:00,,,charge_automatically,src_1OPqk1FCPJnn9IgIM5tqQ0ht,,,,release,True,"{""caregiver_user_pool_id"":""f89cbbff-4c31-4238-8edf-b223f65d3e5d""}",2024-01-02 00:45:28+00:00,sub_1Mxvi2FCPJnn9IgISdjtfxgo,released,cus_KZb30jcVM9y5NK,,2024-08-14 04:16:11.890000+00:00
sub_sched_1NKq0pFCPJnn9IgICyrxR1rQ,,,2023-06-19 21:53:27+00:00,,,charge_automatically,pm_1JrYXMFCPJnn9IgIQNYJQcxH,,,,release,True,"{""caregiver_user_pool_id"":""5470fb5b-426e-4a6c-a5bf-19ac71ff9cb7""}",2023-06-23 01:46:14+00:00,sub_1JrYXOFCPJnn9IgITXNogNGP,released,cus_KWbkTunI1S8aSZ,,2024-08-14 04:17:05.073000+00:00
sub_sched_1OSVpiFCPJnn9IgIbSZzGe5A,,,2023-12-29 02:29:58+00:00,,,charge_automatically,pm_1MxIHIFCPJnn9IgIoANUbfDW,,,,release,True,"{""caregiver_user_pool_id"":""8e4397c9-58cc-4dac-8549-ca6119082d53""}",2023-12-29 02:30:50+00:00,sub_1JpJXgFCPJnn9IgIR0uIylqs,released,cus_KUI7g9DN3mfjNt,,2024-08-14 04:16:09.472000+00:00
sub_sched_1OBjGrFCPJnn9IgIEZYLU3k1,,,2023-11-12 19:24:37+00:00,,,charge_automatically,pm_1LZyDVFCPJnn9IgIAKpe3STy,,,,release,True,"{""caregiver_user_pool_id"":""7d3d078a-7042-409e-9447-6b45ff2ec7ee""}",2023-12-12 14:36:36+00:00,sub_1LZyDXFCPJnn9IgIOp65l7zH,released,cus_MIZM3BYRbER6Cg,,2024-08-14 04:16:23.409000+00:00
sub_sched_1Lig63FCPJnn9IgIds3ivgqT,,,2022-09-16 15:04:51+00:00,,,charge_automatically,pm_1JbyKtFCPJnn9IgIzzhJyb8C,,,,release,True,"{""caregiver_user_pool_id"":""28640b34-0f84-406d-9385-4520f4ed536a""}",2022-09-16 15:05:05+00:00,sub_1JbyKvFCPJnn9IgIHltidscC,released,cus_KGVLXJT1ynwl0q,,2024-08-14 04:18:22.697000+00:00
sub_sched_1NKpOvFCPJnn9IgIFtZGDFNU,2023-06-19 21:20:57+00:00,,2023-06-19 21:14:17+00:00,,,charge_automatically,pm_1NJcWdFCPJnn9IgIjgRk6Y8b,,,,release,True,"{""caregiver_user_pool_id"":""6eb47c42-378b-43b7-b84f-8e376e6f0356""}",,,canceled,cus_O5o8XeVoMJ3Gf8,sub_1NJcWgFCPJnn9IgIyxqehKq4,2024-08-14 04:17:05.073000+00:00
sub_sched_1ORFJIFCPJnn9IgInRo27ark,,,2023-12-25 14:39:16+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""1eb34839-ecb0-46a5-9907-9c15acee9597""}",2024-01-25 14:12:58+00:00,sub_1OREtpFCPJnn9IgIr9DHHka5,released,cus_PFkNyyGixn30Xg,,2024-08-14 04:16:10.898000+00:00
sub_sched_1OUd6UFCPJnn9IgITUgGZINc,,,2024-01-03 22:40:02+00:00,,,charge_automatically,pm_1OFNQuFCPJnn9IgIBOKYp1nv,,,,release,True,"{""caregiver_user_pool_id"":""b13aeda5-ff59-4ae7-8d3a-89ab69f604ac""}",2024-02-22 20:54:07+00:00,sub_1OFNQwFCPJnn9IgINDK1qkvH,released,cus_P3UPBdYIXPZDKL,,2024-08-14 04:16:07.887000+00:00
sub_sched_1LRDh9FCPJnn9IgIKQWTjzqc,,,2022-07-30 11:18:59+00:00,,,charge_automatically,pm_1LN1QjFCPJnn9IgIn9UH5vHF,,,,release,True,"{""caregiver_user_pool_id"":""0d74b08c-8b3d-4d93-b8f9-1a91ebda3894""}",2022-08-07 21:25:42+00:00,sub_1LN1QkFCPJnn9IgI4tQlDWoC,released,cus_M5BoNoui46qb5c,,2024-08-14 04:18:35.713000+00:00
sub_sched_1NrP05FCPJnn9IgI4dD3eeiJ,,,2023-09-17 17:43:17+00:00,,,charge_automatically,pm_1La8RPFCPJnn9IgIzApODxLd,,,,release,True,"{""caregiver_user_pool_id"":""ce6b035d-4485-42a5-b782-076c082b3f69""}",2023-09-22 00:01:00+00:00,sub_1La8RRFCPJnn9IgIFntBKsaR,released,cus_MIjvRhWMnOHs0D,,2024-08-14 04:16:39.478000+00:00
sub_sched_1Lr70uFCPJnn9IgIusYpEOM5,,,2022-10-09 21:26:24+00:00,,,charge_automatically,card_1L9vvNFCPJnn9IgIC5frta4B,,,,release,True,"{""caregiver_user_pool_id"":""50cedba0-d693-4de8-b0d4-9ef589d50a8f""}",2022-11-07 11:22:50+00:00,sub_1JwmD4FCPJnn9IgITq0Xj6Rm,released,cus_Kc0DvhOKD8Hn0z,,2024-08-14 04:18:16.803000+00:00
sub_sched_1NnVCGFCPJnn9IgIhCISMk3y,,,2023-09-06 23:31:44+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""5f2feb1d-afdc-41f0-bfd3-016e04c323eb""}",2023-09-06 23:34:49+00:00,sub_1NnUaWFCPJnn9IgIuPcSZt9a,released,cus_OPsfeMdLavrSo8,,2024-08-14 04:16:42.538000+00:00
sub_sched_1PPDG6FCPJnn9IgIA8ImOWg2,,,2024-06-08 00:35:50+00:00,,,charge_automatically,pm_1NLVVjFCPJnn9IgIXVWiLJIS,,,,release,True,"{""caregiver_user_pool_id"":""7e021ec9-41be-4144-bc0b-bf7558a34196""}",2024-07-11 18:12:10+00:00,sub_1NLVVlFCPJnn9IgIcaWNEFCp,released,cus_O7l1PWZEhut5Zb,,2024-08-14 04:15:22.271000+00:00
sub_sched_1P8T4SFCPJnn9IgIZsbwe9kO,,,2024-04-22 20:02:36+00:00,,,charge_automatically,pm_1N9ZRXFCPJnn9IgIMwOaDVP3,,,,release,True,"{""caregiver_user_pool_id"":""bc1ac3a0-9fd1-4835-a397-46edb4f2a457""}",2024-04-22 20:03:00+00:00,sub_1N9ZRZFCPJnn9IgI4aRJj6dI,released,cus_NvQIxuWASQK9iq,,2024-08-14 04:15:36.194000+00:00
sub_sched_1M7LQaFCPJnn9IgII4CbGYNC,,,2022-11-23 16:04:00+00:00,,,charge_automatically,pm_1LJL4ZFCPJnn9IgIrZT2rDz3,,,,release,True,{},2022-11-23 16:08:49+00:00,sub_1LJL4aFCPJnn9IgIn1zNL2n6,released,cus_M1Nqz1JmMZpDYW,,2024-08-14 04:18:04.523000+00:00
sub_sched_1NoDO1FCPJnn9IgIKElDl18j,,,2023-09-08 22:42:49+00:00,,,charge_automatically,pm_1La854FCPJnn9IgIakGqxPIO,,,,release,True,"{""caregiver_user_pool_id"":""f9a5c149-2036-4fb4-8c58-3195e62ac892""}",2023-09-13 01:09:31+00:00,sub_1La855FCPJnn9IgIgxKVNGs7,released,cus_MIjYjALFocK5ef,,2024-08-14 04:16:41.938000+00:00
sub_sched_1LmOgVFCPJnn9IgIbfspVRmW,,,2022-09-26 21:17:51+00:00,,,charge_automatically,card_1K1zLMFCPJnn9IgIPITRiyae,,,,release,True,"{""caregiver_user_pool_id"":""1bfab9dc-939b-4e68-92dd-ab59778a6441""}",2022-10-01 17:01:00+00:00,sub_K69uZPhHvcr092,released,cus_Imb4KiBTV2URkJ,,2024-08-14 04:18:20.078000+00:00
sub_sched_1NwE6SFCPJnn9IgIcvmwSqrm,,,2023-10-01 01:05:48+00:00,,,charge_automatically,src_1MEiFoFCPJnn9IgIZsa6HdcV,,,,release,True,"{""caregiver_user_pool_id"":""bd5327cf-ed1d-4626-911e-3bfc915d2d4d""}",2023-10-01 01:07:43+00:00,sub_K6AKdfM9KNLs1Z,released,cus_JUuJLUNtOJc2ne,,2024-08-14 04:16:35.456000+00:00
sub_sched_1N34e1FCPJnn9IgIc5MT7PvD,,,2023-05-01 21:52:29+00:00,,,charge_automatically,pm_1Mk66dFCPJnn9IgIrUDX7OeU,,,,release,True,"{""caregiver_user_pool_id"":""ed8bebc5-858c-4117-a5a4-20f6092576e3""}",2023-05-10 13:36:38+00:00,sub_1Mk66gFCPJnn9IgITwPAZMcn,released,cus_NTNLS0bYEfRQYJ,,2024-08-14 04:17:18.613000+00:00
sub_sched_1O0ABMFCPJnn9IgI6tryf3yw,,,2023-10-11 21:43:08+00:00,,,charge_automatically,pm_1NLDlBFCPJnn9IgIbCB9ixWv,,,,release,True,"{""caregiver_user_pool_id"":""b7141b5a-4524-4cf1-93b3-9ecf45145886""}",2023-11-10 23:15:55+00:00,sub_1NLDlDFCPJnn9IgIVGu1ofVM,released,cus_O7SgSedc7AAj76,,2024-08-14 04:16:32.541000+00:00
sub_sched_1McaKgFCPJnn9IgIvB8OdJrn,,,2023-02-17 20:15:02+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""5d25c173-5b25-43af-8475-0656ae7b2fc0""}",2023-03-01 17:01:00+00:00,sub_K6AnlGXBrmf6IZ,released,cus_JrcVUT0hKMupUO,,2024-08-14 04:17:38.018000+00:00
sub_sched_1MF2XtFCPJnn9IgIljDjEJwv,2022-12-14 21:44:56+00:00,,2022-12-14 21:31:21+00:00,,,charge_automatically,pm_1LyveRFCPJnn9IgIOCKP9hM7,,,,release,True,"{""caregiver_user_pool_id"":""f558a6be-08a5-4798-9c12-9635f2308f89""}",,,canceled,cus_MiMNONxKatl6Qk,sub_1LyveTFCPJnn9IgI3VArvJRU,2024-08-14 04:17:58.443000+00:00
sub_sched_1LwD8fFCPJnn9IgIFSNcS4vn,,,2022-10-23 22:59:29+00:00,,,charge_automatically,pm_1L3Aj5FCPJnn9IgIfnEy9gnz,,,,release,True,"{""caregiver_user_pool_id"":""0c4b52e7-d0b3-4505-bb3d-413aa527f20a""}",2022-11-14 03:18:36+00:00,sub_1L3Aj6FCPJnn9IgIGlWALG8F,released,cus_Lkg5I1eedMi3Vz,,2024-08-14 04:18:13.004000+00:00
sub_sched_1NYvndFCPJnn9IgIRrqiawJu,,,2023-07-28 18:54:05+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""b0e23d80-b27b-49d1-b7ef-f0016027346c""}",2023-08-23 16:04:04+00:00,sub_1MIDi8FCPJnn9IgIUZWVCu5z,released,cus_N2IFhi8F8l0z5h,,2024-08-14 04:16:54.255000+00:00
sub_sched_1LsdCPFCPJnn9IgIpbXvk7Tn,,,2022-10-14 02:00:33+00:00,,,charge_automatically,pm_1K5m9YFCPJnn9IgIWXHlhC0X,,,,release,True,"{""caregiver_user_pool_id"":""1519f7c6-cfd2-43cd-b354-d76964f29b37""}",2022-11-06 00:01:00+00:00,sub_1K5m9ZFCPJnn9IgIRldAz7ui,released,cus_KlIlNmSlNa4x7a,,2024-08-14 04:18:15.472000+00:00
sub_sched_1N4vYCFCPJnn9IgIbTXyEHjg,,,2023-05-07 00:34:08+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""54b70bb7-7c00-4a62-8ccd-f4751ad4f984""}",2023-05-07 00:35:57+00:00,sub_1N2PROFCPJnn9IgI84A2pNJG,released,cus_No1RjaKWuYdBE3,,2024-08-14 04:17:16.971000+00:00
sub_sched_1M1fAxFCPJnn9IgIaWgbm0s0,,,2022-11-07 23:56:23+00:00,,,charge_automatically,card_1KqN9mFCPJnn9IgI2oZg8ujM,,,,release,True,"{""caregiver_user_pool_id"":""33e7ed5b-b930-4914-acec-71a5f3904ff3""}",2022-11-15 03:00:06+00:00,sub_1JdR6UFCPJnn9IgI8ADs1IZl,released,cus_KI18RvPY12K3j9,,2024-08-14 04:18:08.837000+00:00
sub_sched_1MRHQZFCPJnn9IgIZTtk3WyG,,,2023-01-17 15:50:23+00:00,,,charge_automatically,pm_1KxcfMFCPJnn9IgIFORe2yNR,,,,release,True,"{""caregiver_user_pool_id"":""a45a276a-8cfc-48f4-9342-3da5185dba34""}",2023-01-29 19:55:50+00:00,sub_1KxcfOFCPJnn9IgI8uaclKoD,released,cus_LewYQgOCUyhNZy,,2024-08-14 04:17:47.479000+00:00
sub_sched_1OAYYvFCPJnn9IgIy7uc6VE0,,,2023-11-09 13:46:25+00:00,,,charge_automatically,pm_1K1M5yFCPJnn9IgIfcK5kG5s,,,,release,True,"{""caregiver_user_pool_id"":""f4ad7a4c-fb67-4d3a-9cf1-f7e6622881d6""}",2023-11-20 02:29:29+00:00,sub_1K1M60FCPJnn9IgIwAaJKOz7,released,cus_KgjZt8K3sHNMuD,,2024-08-14 04:16:24.193000+00:00
sub_sched_1O2yv6FCPJnn9IgIqIRHreUr,,,2023-10-19 16:18:00+00:00,,,charge_automatically,pm_1N9vMtFCPJnn9IgIxmjay9GH,,,,release,True,"{""caregiver_user_pool_id"":""3c01b3bc-4b5e-4bf5-a032-d75432d2b5d0""}",2024-06-09 19:24:08+00:00,sub_1N9vMvFCPJnn9IgInnyNm3xh,released,cus_NvmwEWAu33aNJX,,2024-08-14 04:16:30.321000+00:00
sub_sched_1LWv2QFCPJnn9IgIlTrChj63,2022-08-19 02:39:18+00:00,,2022-08-15 04:36:30+00:00,,,charge_automatically,pm_1LRFavFCPJnn9IgIsFLQVJw2,,,,release,True,"{""caregiver_user_pool_id"":""586d871c-55b6-4a5f-bd78-62fd521feee4""}",,,canceled,cus_M9YiO16WyTpsqF,sub_1LRFawFCPJnn9IgIWPnJwlDR,2024-08-14 04:18:31.499000+00:00
sub_sched_1NJJAmFCPJnn9IgI8gkS5urf,,,2023-06-15 16:37:24+00:00,,,charge_automatically,,,,,release,True,{},2024-07-13 05:00:00+00:00,sub_1NTHfGFCPJnn9IgI4cqGxivt,released,cus_Ls1GBjnV6ENxhL,,2024-08-14 04:17:06.225000+00:00
sub_sched_1NBjAlFCPJnn9IgIraNK7T6u,,,2023-05-25 18:46:03+00:00,,,send_invoice,,30.0,,,release,True,{},2023-07-11 05:00:00+00:00,sub_1Ky7iCFCPJnn9IgINzR6DsTD,released,cus_LfLTtdOXZSx0Si,,2024-08-14 04:17:12.155000+00:00
sub_sched_1OYEqvFCPJnn9IgInz350gUB,,,2024-01-13 21:34:53+00:00,,,charge_automatically,card_1KlORaFCPJnn9IgIEr4qeuKV,,,,release,True,"{""caregiver_user_pool_id"":""c86721fe-e340-4684-adba-04a758a08a94""}",2024-01-13 21:35:28+00:00,sub_1K4RNnFCPJnn9IgIRnxmTBtc,released,cus_KjvEvp5NVloPnt,,2024-08-14 04:16:04.834000+00:00
sub_sched_1PSnk3FCPJnn9IgIJ2DIbbyo,,,2024-06-17 22:09:35+00:00,,,charge_automatically,pm_1PFPZKFCPJnn9IgI75r2q8pH,,,,release,True,"{""caregiver_user_pool_id"":""9f12e51a-2e50-41ec-b6c1-bfc8a385c759""}",2024-06-18 00:24:05+00:00,sub_1PFPZLFCPJnn9IgIAF0cDXZA,released,cus_Q5akiIgV7nHUZR,,2024-08-14 04:15:19.568000+00:00
sub_sched_1M1ACEFCPJnn9IgIIenVcDDB,,,2022-11-06 14:51:38+00:00,,,charge_automatically,pm_1JiQBzFCPJnn9IgINqNpF1mc,,,,release,True,"{""caregiver_user_pool_id"":""45b5f6e3-cc30-40ed-8370-3e063262810e""}",2022-11-06 14:52:37+00:00,sub_1JiQC0FCPJnn9IgIoYuA3tJc,released,cus_KNAXK49UeK9jVp,,2024-08-14 04:18:09.122000+00:00
sub_sched_1P53pOFCPJnn9IgIVpduGCNG,,,2024-04-13 10:28:58+00:00,,,charge_automatically,pm_1NOrn2FCPJnn9IgIYkZBQ7qh,,,,release,True,"{""caregiver_user_pool_id"":""7c8e7f17-0313-4654-8ab2-44c2cde09205""}",2024-04-30 23:27:56+00:00,sub_1LVOJcFCPJnn9IgIoozurJdM,released,cus_MDpzMdai74DFBM,,2024-08-14 04:15:38.568000+00:00
sub_sched_1PVOkTFCPJnn9IgIwLYH1pBK,,,2024-06-25 02:04:45+00:00,,,charge_automatically,pm_1NMB3rFCPJnn9IgIqYFWlph7,,,,release,True,"{""caregiver_user_pool_id"":""296a3073-f47c-4d46-8c1e-a3076a86517c""}",2024-06-25 02:07:05+00:00,sub_1NFksZFCPJnn9IgIAA2mVtqi,released,cus_O1oV53V0OLgK0X,,2024-08-14 04:15:17.083000+00:00
sub_sched_1LbnHVFCPJnn9IgIUHMi4dxM,,,2022-08-28 15:20:13+00:00,,,charge_automatically,,,,,release,True,"{""caregiver_user_pool_id"":""055000fb-5884-4a46-ae3d-1691035b3382""}",2022-09-01 17:01:00+00:00,sub_K6AGqx5zCmaqgi,released,cus_JRBbgP6cWyLINd,,2024-08-14 04:18:27.891000+00:00
sub_sched_1OUIZGFCPJnn9IgIHyN081xa,,,2024-01-03 00:44:22+00:00,,,charge_automatically,pm_1OFJwbFCPJnn9IgId4gTS6Vk,,,,release,True,"{""caregiver_user_pool_id"":""3521d9fa-d33e-48de-9017-8ebb758dbdc6""}",2024-01-12 17:10:41+00:00,sub_1OFJwiFCPJnn9IgIq0SEpHPm,released,cus_P3QoZ4D51LCoVP,,2024-08-14 04:16:07.901000+00:00
sub_sched_1NLVKXFCPJnn9IgIqYBQ8r30,,,2023-06-21 18:00:33+00:00,,,charge_automatically,pm_1LcdcIFCPJnn9IgIJUT7WNGh,,,,release,True,"{""caregiver_user_pool_id"":""753389dc-f75b-44f9-8b45-5e1cf4c1ecf9""}",2023-06-21 18:00:57+00:00,sub_1LcdcJFCPJnn9IgI9VAmNM0a,released,cus_MLKGLolcUtgdh3,,2024-08-14 04:17:04.505000+00:00
sub_sched_1M3qbhFCPJnn9IgI5LgsODjO,,,2022-11-14 00:33:01+00:00,,,charge_automatically,pm_1KrC7gFCPJnn9IgIY9anaS31,,,,release,True,"{""caregiver_user_pool_id"":""91273af8-c1d4-48a5-9fcb-21c918a50dbe""}",2022-12-12 02:22:30+00:00,sub_1KrC7iFCPJnn9IgIFIH2RE78,released,cus_LYIjPQwa4nwa7O,,2024-08-14 04:18:06.958000+00:00
sub_sched_1Luk1iFCPJnn9IgIsiSO1G5h,,,2022-10-19 21:42:14+00:00,,,charge_automatically,card_1KCDTyFCPJnn9IgI4ZiLPqap,,,,release,True,"{""caregiver_user_pool_id"":""e84cc825-b599-475d-948d-b59d21019e97""}",2022-11-01 17:01:00+00:00,sub_K6B3Rgwm3ayk2W,released,cus_JyjbMZy3z1FZuq,,2024-08-14 04:18:14.016000+00:00
