id,checkout_session_id,price_id,object,amount_subtotal,amount_total,currency,description,_fivetran_synced,amount_tax,quantity,amount_discount
li_1M87ObFCPJnn9IgIuWIis00I,cs_live_a18d0LSdyGkenTvSSbwbWNp7SzBndHSFT98FqgUh4l0uxn3YNnvI6Pob8A,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,46010.0,usd,Plus 2 Pack,2024-08-14 01:00:47.356000+00:00,3110,1,0
li_1MRiXaFCPJnn9IgI4bUWjllE,cs_live_a18fuqYvTEEgU8PHQjdFeaSV80e2AYFqYgf6pKsRLC58Yibv3vYveBZjOD,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:58:45.910000+00:00,0,1,0
li_1MMZWLFCPJnn9IgIxEf8Y7VL,cs_live_a18oSFeVfIEE5YN63g20MwgfAyzOs055txR9fzLcvxKObLnDa1GZpZs935,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,48654.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:59:01.053000+00:00,2754,1,0
li_1OGFYFFCPJnn9IgI4Nd6binf,cs_live_a18r6nouUs78Qqsk9Et4mD2fKyEZ6SZh2jMHFjNjK62ZAezletbE0Z6opx,price_1M9zVJFCPJnn9IgIOSLdKGN8,item,31900.0,34133.0,usd,Slim 5 Pack (Blue),2024-08-14 00:49:41.403000+00:00,2233,1,0
li_1NMJMXFCPJnn9IgIlytdfFmz,cs_live_a18ryDVevJawwom1geZBlWMgKIUbFZP9g2JSoRiqiU8uYx0iAr7YLVSKYM,price_1N48i6FCPJnn9IgIusDuBEuB,item,35900.0,38907.0,usd,Slim 5 Pack (Green),2024-08-14 00:55:06.833000+00:00,3007,1,0
li_1MlFYqFCPJnn9IgIPvEkN3UQ,cs_live_a18s243fx21VdT7K0yDpLNOE9OdOGfhroOAlbfTgR4A0FXcjUvob0HTl5k,price_1MFfkjFCPJnn9IgImWVPpn91,item,58900.0,64937.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 00:57:46.784000+00:00,6037,1,0
li_1PmnEAFCPJnn9IgIsKoXA1r8,cs_live_a18vmzAiN5NU92NjnqlFarXLFowVBcCUBt8clDDdujCKWae3enehYavdvV,price_1OeWruFCPJnn9IgIl5C20sGN,item,25900.0,27843.0,usd,Genesis 1 Pack,2024-08-14 00:40:57.549000+00:00,1943,1,0
li_1NfWwRFCPJnn9IgIZHBMWzmN,cs_live_a18xlucGRI5FWquRpMotzgc6JaRwtkHSzZnviwtH3EwxLgrknByOVOcXxj,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,49228.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:53:08.327000+00:00,3328,1,0
li_1MEvCeFCPJnn9IgI6UrcQJ5Q,cs_live_a18yqWDHOqW9aOkuXXZP25ZGy9goGTCMoLoKl83aEvozaYOLgb8IvZRgH9,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,46439.0,usd,Plus 2 Pack,2024-08-14 00:59:38.675000+00:00,3539,1,0
li_1NDafKFCPJnn9IgIXsW4M52O,cs_live_a18zTK3t1JID0DF5ukqIf0zdfJYSlg7jKgEsMNgy8UKukTZYPFxlJCwDzH,price_1N48iCFCPJnn9IgIEPGPy9Un,item,45800.0,49865.0,usd,Slim 5 Pack w/ Cellular (Green),2024-08-14 00:55:56.514000+00:00,4065,1,0
li_1McwH5FCPJnn9IgIiBmhXVGL,cs_live_a1919i5NMhpHGK6xrpAJudFYP1zcUWYRqswdQmDwr7roXXRjLOC8o6bTPS,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:58:14.177000+00:00,0,1,0
li_1M71ieFCPJnn9IgIRIGNELMp,cs_live_a193sKbLLO95PhWVpl3vTReY3KzJQR7yobuQLrt23Jz2VA2qWqLhpXbaam,price_1M70yJFCPJnn9IgIouYCeazp,item,52900.0,52900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 01:01:03.476000+00:00,0,1,0
li_1M81aqFCPJnn9IgIfVa0hAiu,cs_live_a194lQeA06tY7jokIPsFfs5mhtKjpiWp5WpkI9pnlnHA0MlJlVf7q7ZUsb,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 01:00:50.080000+00:00,0,1,0
li_1OFpsjFCPJnn9IgIqIpZdbde,cs_live_a195v5CMBNiX0qBu4Hr1BeYLQKHbWsHjd7GcSoEDAD7tFdUwSdXGQ86zdl,price_1OEig3FCPJnn9IgIrrE3enyb,item,42900.0,46439.0,usd,Plus 3 Pack,2024-08-14 00:49:54.082000+00:00,3539,1,0
li_1Ms4yEFCPJnn9IgIKXkXInNj,cs_live_a196QRgfCQurzvpswPIQW28e34sTtPBUGCfRXOW6bghgpwuJEQza70Cbeq,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,49687.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:57:25.130000+00:00,3787,1,0
li_1PVuifFCPJnn9IgImr2VHb4v,cs_live_a19AT21JQ3DfecRFZDUum13zhUHCmEcWJal2lMo6u9WJJAfwsO5ftRHhAH,price_1POp7TFCPJnn9IgIodXhA9Af,item,58900.0,61389.0,usd,Plus 4 Pack w/ Cellular,2024-08-14 00:43:03.093000+00:00,2489,1,0
li_1PS3mDFCPJnn9IgIT9EKXpDs,cs_live_a19Ap9MBy3wbu40Crm4szRM9DWjoR9XLhRBw9flf7Pt0UhwSeA8Zongbgi,price_1OeWruFCPJnn9IgIl5C20sGN,item,25900.0,28425.0,usd,Genesis 1 Pack,2024-08-14 00:43:28.632000+00:00,2525,1,0
li_1OKjXuFCPJnn9IgIlXE9ROAD,cs_live_a19ClkhslrDGA3tyhwu4fA9YHuvBfYqlMjPc5iqHAm2Ugew7WJs6CEB5n2,price_1OEidBFCPJnn9IgIf2yIG62B,item,52900.0,58058.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:48:53.696000+00:00,5158,1,0
li_1NaC8MFCPJnn9IgIPcokzKyS,cs_live_a19DeKMbbCx1AmKunrEAH0bmKD0xO0S35AyljNecFxtNvLG9c1hUHDSNEI,price_1N48iCFCPJnn9IgIEPGPy9Un,item,45800.0,45800.0,usd,Slim 5 Pack w/ Cellular (Green),2024-08-14 00:53:50.739000+00:00,0,1,0
li_1N04nRFCPJnn9IgI6FouUCSs,cs_live_a19FyKy4ZPGMTqojzZQHsZhu0O7M9kJ5xlIYB7NciX8nWlMYt5DbMVZQ07,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,49343.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:57:01.006000+00:00,3443,1,0
li_1M7489FCPJnn9IgIfPFvLWUk,cs_live_a19IXQqQGMErJn2xgZ3W9BB7Oox2zSbQrMt7KCUtzLLePzQ0TfSnSRDEtQ,price_1M70yJFCPJnn9IgIouYCeazp,item,52900.0,52900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 01:01:03.475000+00:00,0,1,0
li_1M8mxtFCPJnn9IgIWrtNUHfr,cs_live_a19J3hloGVtaxoTc5CSqnQzu421eIkejNlZEeNF08ljhm7b9czxScXUcjL,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,46439.0,usd,Plus 2 Pack,2024-08-14 01:00:33.781000+00:00,3539,1,0
li_1MenDbFCPJnn9IgIXtOZfTpu,cs_live_a19JZTVhDmnUqtnFeS5XKMGu0x8P5Oda7WbTJVbHlVIGLBrKIp4wlOzl8U,price_1MFfkjFCPJnn9IgImWVPpn91,item,58900.0,58900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 00:58:08.203000+00:00,0,1,0
li_1O2wZ5FCPJnn9IgIp4YKOcfa,cs_live_a19MBQwdB9WQVMSfrjGAz4DZQQQIrPOvXpvDgaKH2lRotEqO5OUom8mSpy,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:51:00.140000+00:00,0,1,0
li_1MBJB6FCPJnn9IgIjSdRpBzR,cs_live_a19MIMHd2NX5xAoETZu9PanYWzRsbwQg5A304dR4SAq9R9lfQPB9HjTCxR,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,46096.0,usd,Plus 2 Pack,2024-08-14 01:00:06.532000+00:00,3196,1,0
li_1M7LWOFCPJnn9IgIkiU72DqC,cs_live_a19Q4C39c87DhQfNAruFdgwWs9oXwWUnkJOjgLJemoynEcSfaZ0nsK2eNK,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 01:01:00.632000+00:00,0,1,0
li_1NZk4kFCPJnn9IgI37spEB1f,cs_live_a19SQaYOr7Ce46dnh3tCUtb0MCCt4wLzkRzmWmwPRrROa3b54EGcSDzZX7,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,61740.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:53:53.878000+00:00,2940,1,0
li_1Nj6gEFCPJnn9IgIvLLe4L0E,cs_live_a19SYeONYEhCNIUZmay4HsO0hMhFtgZ30nQRmXRgG4cfJrtw0OFOOZnK6a,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:52:39.532000+00:00,0,1,0
li_1NZdaJFCPJnn9IgISmyCA4pA,cs_live_a19YOF9CnnP7hMw6Vk1J20Rb2MNVfik1kCz5JascoGv5ryBbeDpzVu6Pra,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:53:57.202000+00:00,0,1,0
li_1NrPvEFCPJnn9IgI5sdRiVZh,cs_live_a19aiob7NcSm6kZZZJJLDWXi3OD8YFBKmZe6kbONVvkterNkxVGSkLwBro,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:51:50.126000+00:00,0,1,0
li_1MF7NrFCPJnn9IgIXI36MhdZ,cs_live_a19bhhPXjkqlh41bqeuxvyDfIKtKBSXqlFVWaPfrRXawLj4UB9WRjyqu6M,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 00:59:35.689000+00:00,0,1,0
li_1M89o2FCPJnn9IgIOGgyBDtW,cs_live_a19fKIJlzodKMfBvoEOTkR7IrROfSmbC3QRhQZWNFndXEK7haPj7nlA0BE,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 01:00:44.590000+00:00,0,1,0
li_1OF9HCFCPJnn9IgI5Cx16FDN,cs_live_a19fN1DRlgkzbFACrhGxpKTkjFcFATecKF5pF3AZMKsvGOIXTOVOaZIsGY,price_1OEig3FCPJnn9IgIrrE3enyb,item,42900.0,46075.0,usd,Plus 3 Pack,2024-08-14 00:50:00.312000+00:00,3175,1,0
li_1N2lz6FCPJnn9IgIOAtXOcXN,cs_live_a19finmSET87GFnzPlWq1qzD6O8Bw4fJxiBwOySNTcLQHjjgT1WtaIzKRS,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,39490.0,usd,Slim 5 Pack,2024-08-14 00:56:49.171000+00:00,3590,1,0
li_1NWUJYFCPJnn9IgIyssKsvEN,cs_live_a19hDxQES5iCRh0LUuLSIfIdumezHt4SHu5oUqCjBEh8E8QsnwnaIOpwEO,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:54:13.421000+00:00,0,1,0
li_1NXuN7FCPJnn9IgI3Ljuod3Y,cs_live_a19hIDyVbxhg54Lx3F041uNqDV3Y2rOypm9QVDWerfJ0XdgaQ4GspKBQU3,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:54:06.884000+00:00,0,1,0
li_1MCwYvFCPJnn9IgIm8C2Dm0U,cs_live_a19meuC7RzuaWjR2zpfrN6kEevt29sPrnBiqdtvjQJpHzKEJ38PIZufQ4u,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,45474.0,usd,Plus 2 Pack,2024-08-14 00:59:52.246000+00:00,2574,1,0
li_1NpuoxFCPJnn9IgIbrcGbfRH,cs_live_a19o6CfU7DqQ8r5CdC9fZX6Y7V3Rwsnh2VuRPaCrhsBr2Zbp3uaPHJ1Sen,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:51:59.852000+00:00,0,1,0
li_1PBe14FCPJnn9IgIpEQol8jx,cs_live_a19oOAw4tbvc53xpSYZaNMlJPaOFr8l0N0GgtHbxfHN8cAVzYtNcNvvUhI,price_1OeWs9FCPJnn9IgIPy8Zi4Aq,item,37900.0,37900.0,usd,Genesis 1 Pack w/ Cellular,2024-08-14 00:45:07.323000+00:00,0,1,0
li_1OGDlCFCPJnn9IgItpqfRwRN,cs_live_a19vAxBWKEb8apqdoKDEm4bg4wguvWl3uK2tXTknHsdfYztQYrSgOrgIaL,price_1M9zVJFCPJnn9IgIOSLdKGN8,item,31900.0,34532.0,usd,Slim 5 Pack (Blue),2024-08-14 00:49:41.405000+00:00,2632,1,0
li_1OIn81FCPJnn9IgII6k1lwDS,cs_live_a19vBY9CFQ2qf4JbnP6DPxqwD2DgXsHmufLd8IyOJkZUh6hlIfgJj2t2tr,price_1OEig3FCPJnn9IgIrrE3enyb,item,42900.0,46268.0,usd,Plus 3 Pack,2024-08-14 00:49:10.056000+00:00,3368,1,0
li_1MSPOtFCPJnn9IgI9zJMfJUv,cs_live_a19w1gYH6ZIGIuP41y1TonvpuPurOxrR2VKE3oWXjyD09CGoMMVowle5sw,price_1MFfkjFCPJnn9IgImWVPpn91,item,58900.0,58900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 00:58:45.908000+00:00,0,1,0
li_1NCFEgFCPJnn9IgIxQI77LAI,cs_live_a19xocPocvObl6btPGvjVlY792Bpwrpj827bu4pTBtZ6rfPe8ZkpAGN3kV,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:56:01.938000+00:00,0,1,0
li_1NZ1KzFCPJnn9IgIgIYVu9Fi,cs_live_a1A4wgbFCeP7wDQdC6l1spuLnPWiBXBskkTJWNKkR3CHU2pkITKDMQXy5p,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:54:00.583000+00:00,0,1,0
li_1MxD65FCPJnn9IgIrhlWShZB,cs_live_a1A6CEOfmP2gLcN2LRpEGyXy72tXWkkV8VQEwAOCtuYQLJKdUuELmP2U5T,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,52201.0,usd,Plus 2 Pack,2024-08-14 00:57:09.916000+00:00,3301,1,0
li_1NhNEpFCPJnn9IgIJOukWRBy,cs_live_a1A8cdaFTA4hCRfBjF2haRNoXNPcKbfvTsrNQUkdRBol5SYzgThp4Zog4A,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:52:52.042000+00:00,0,1,0
li_1OdP4FFCPJnn9IgIFHoyCBpb,cs_live_a1A9ZcToUZKfgnXVnzGh8A091foFSVUoqfbCzGpnuLLVgmy9EKu6IoasYk,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:47:29.242000+00:00,0,1,0
li_1M9LQuFCPJnn9IgIuR4gr5rt,cs_live_a1AHanCawi7ssDK34byv8M9SP5JH5QBdE6wGwx0CRp722X3OhaE3BYMUpD,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 01:00:22.701000+00:00,0,1,0
li_1OWqDbFCPJnn9IgI5zenOdsu,cs_live_a1AIDVkts7siv3OkD9nWzDoWqgY0ZZanh7lqRVtRvaX7HOF16GNQMRiMmS,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:47:47.931000+00:00,0,1,0
li_1NLerzFCPJnn9IgI0uY2Ay9J,cs_live_a1AIYLYYADnWDlqst3i4yjrlDACPzhmCsz5dYZSTThlr4243bdv7qWaNXd,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:55:09.278000+00:00,0,1,0
li_1OMzQRFCPJnn9IgIAzch7CHc,cs_live_a1AJEFkb0zLUaHp62stxA9f1noT8KmVsmZaLuQ208vyOquyHtJGmdhvnUJ,price_1OEieSFCPJnn9IgIDsZB63o6,item,63800.0,63800.0,usd,Plus 3 Pack (Additional Kids),2024-08-14 00:48:33.609000+00:00,0,2,0
li_1P8srkFCPJnn9IgI6YA1sASM,cs_live_a1AQuFkGqSd0csHqtPyQHJfMxaph02RwzfnpChvDUQLNnuz9GHNiu0BMfP,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,52690.0,usd,Plus 3 Pack,2024-08-14 00:45:19.023000+00:00,3790,1,0
li_1NLBzrFCPJnn9IgIKtrWo14Z,cs_live_a1ASgMuYKUSkMCI4TM1ZI3kYb62RZf1kgEHSQulWKusn1HOf3kHMYBkohA,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:55:12.428000+00:00,0,1,0
li_1NGl8nFCPJnn9IgI8WRq0Wpw,cs_live_a1AXsWMipfC0gC9IZa1KOjIkdJOieBan4qJomTvxqZRdfGeT8DnkeHKGwD,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:55:37.760000+00:00,0,1,0
li_1PLFnzFCPJnn9IgIcaHYpMWn,cs_live_a1AYr2aQBvW06mYPqmCqJLZjwZPAAtoPpyyVWwZpfzdYth6KXTMiwr21tV,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular (Blue),2024-08-14 00:44:09.187000+00:00,0,1,0
li_1MMMkCFCPJnn9IgILOrvQQdJ,cs_live_a1AbMlXj5UuC3RnWCjDXkhzpRdHzALq4EZj8EsrkphmZ3udcThaJRb7Xkh,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,52934.0,usd,Plus 2 Pack,2024-08-14 00:59:04.077000+00:00,4034,1,0
li_1M9LgzFCPJnn9IgIhpId1Cmx,cs_live_a1Ac7YWYZLuXIF9UhFffbMUGXfu5GS3sTxP48nz7mXjfriCWgkqzKPw5nl,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,45474.0,usd,Plus 2 Pack,2024-08-14 01:00:22.701000+00:00,2574,1,0
li_1PNLkEFCPJnn9IgIxM6PHtLb,cs_live_a1Afpcv2z8F6tli4gWs9OIYgutbjHLSuCnFA9cLBK6e7PgLU2LW4fvjeNO,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,38503.0,usd,Slim 5 Pack (Blue),2024-08-14 00:43:57.164000+00:00,2603,1,0
li_1MEL11FCPJnn9IgIRTprlZGJ,cs_live_a1AjKizl5Skplj7mzkzMYg2uevZFxRUVQWx3NKdgCvVaxq544peKQtDTRn,price_1M9zYKFCPJnn9IgImayPFuM7,item,31900.0,31900.0,usd,Plus 2 Pack (Additional Kids),2024-08-14 00:59:44.160000+00:00,0,1,0
li_1NfWqKFCPJnn9IgIqVs0BQ6h,cs_live_a1ApVupc6b0VIpBsJrMxv8esvHOBKtkXzBBnMbxMgrvDBim29vLroIEeLF,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,49228.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:53:08.327000+00:00,3328,1,0
li_1NjAGQFCPJnn9IgIu8HhgmOb,cs_live_a1Aq40JG9qdjeocxBxOP5xK2xHRtqGgN4lVdDNiScKcDVd0Nrjg3lvcyTp,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,52690.0,usd,Plus 3 Pack,2024-08-14 00:52:39.531000+00:00,3790,1,0
li_1PXBYjFCPJnn9IgIcBIr5wpS,cs_live_a1AqKxn7RIzFw7AMUmSmJQqYEntr7mq8fzxjEuFmP5DRLYPuDX3baAMHXN,price_1POp6VFCPJnn9IgIxdcBnoNT,item,48900.0,50954.0,usd,Plus 4 Pack,2024-08-14 00:42:53.755000+00:00,2054,1,0
li_1MEdndFCPJnn9IgIPPZuBYn5,cs_live_a1AuIzFyI6uzttcC1cIIIXbeqKaLNjUSZaSlG7fIRiZD06kvjllFFWMNs0,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,45742.0,usd,Plus 2 Pack,2024-08-14 00:59:38.677000+00:00,2842,1,0
li_1P34taFCPJnn9IgIzOSLDJtM,cs_live_a1AwsJQTk22nt1CjbcZxXu87ZgblNr7GXWByOxZzNnDWjNR4UBYv06FE6I,price_1OeWs9FCPJnn9IgIPy8Zi4Aq,item,37900.0,40648.0,usd,Genesis 1 Pack w/ Cellular,2024-08-14 00:45:47.400000+00:00,2748,1,0
li_1NqR62FCPJnn9IgI5rfd67qo,cs_live_a1B0vzXk1M3eNyi7V1Om4v4LN0uTnPnd5JkYkcnRrpAfFOkwE6Jn0Ouzkh,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,63651.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:51:56.321000+00:00,4851,1,0
li_1McaTaFCPJnn9IgItT0SKd5O,cs_live_a1B2jJXmUyVbEn3w8Is7DZX9OUEhVUYT7m2nNl292bObhG87BIyOvwbfwK,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,48900.0,usd,Plus 2 Pack,2024-08-14 00:58:14.178000+00:00,0,1,0
li_1NKm3VFCPJnn9IgIFRBteEdr,cs_live_a1B4UQnO7Yzb6jlWfsA3pOg8O3knYJHozTq87OfOj0LWKLTCaPpsizBxCK,price_1NGbooFCPJnn9IgIc2C1F7AH,item,40800.0,40800.0,usd,Slim 5 Pack w/ Cellular (Green),2024-08-14 00:55:15.678000+00:00,0,1,0
li_1MBIgHFCPJnn9IgIx6ylrZkY,cs_live_a1B6st12y4unZx4wDC9lIuXKZ2Plssm0ypkiuJLKuBNurzGRBxG00IDIGZ,price_1M9zUmFCPJnn9IgIQjkF8ZS2,item,52900.0,57264.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 01:00:06.532000+00:00,4364,1,0
li_1M8qF2FCPJnn9IgIjHVMsUXO,cs_live_a1B9BWBn8kOMj0idIKoHPghjwKZX9iEM3DdFx0paF38t0VW2xP7VMq1EkN,price_1M70yJFCPJnn9IgIouYCeazp,item,52900.0,52900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 01:00:33.773000+00:00,0,1,0
li_1OHHZuFCPJnn9IgIkA0F4MCR,cs_live_a1BFrPqy9GeMuwdI4ZHmdXXhDO4yNsWgVle5Di6lnDswIxrGTbgVI7Zpgo,price_1OEig3FCPJnn9IgIrrE3enyb,item,42900.0,42900.0,usd,Plus 3 Pack,2024-08-14 00:49:25.783000+00:00,0,1,0
li_1MEKrDFCPJnn9IgIuxxERfWE,cs_live_a1BJchM86qr4YEWw4mum8W1LHxGKzXTEikpf9nM6geaH2RBNh540sfphpy,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 00:59:44.160000+00:00,0,1,0
li_1O2hcvFCPJnn9IgIsOdK6XZH,cs_live_a1BKMTQYbIdTMoMncdUAaKq3SR2mDT2XCHHmQ8ywaem6p6DcnaJZuTgelE,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:51:00.147000+00:00,0,1,0
li_1PgWO0FCPJnn9IgIG03HC6N3,cs_live_a1BLFq0PQvJAu9hnWxb8GikhFS75GFMvsDeXuElBSxfQmaaYMHPJUNN8KW,price_1OeWruFCPJnn9IgIl5C20sGN,item,25900.0,27713.0,usd,Genesis 1 Pack,2024-08-14 00:41:50.730000+00:00,1813,1,0
li_1OS8IoFCPJnn9IgIv9DZFuz7,cs_live_a1BNYu8oWDpVjwlAlX9Dkhl1OotHIJuEPFyaMHkY8wwBSIvPfQXMSfwdUZ,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,63651.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:48:07.334000+00:00,4851,1,0
li_1NHEtGFCPJnn9IgI3JP9mswR,cs_live_a1BOiBOai0tAzY0Atf1e7yMaUncdITTzc2TV55DiKbOsFQmwtGXVjYk2D6,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:55:34.874000+00:00,0,1,0
li_1POqSRFCPJnn9IgIlZ7yLSw7,cs_live_a1BRHENF7uyBJZPL2xjFhVmVckio4LpsMb50HJJUXwzGYO3Z9RMKIFUIUX,price_1POp7jFCPJnn9IgIuR8gq64m,item,37900.0,37900.0,usd,Plus 4 Pack (Additional Kids),2024-08-14 00:43:47.668000+00:00,0,1,0
li_1MZT88FCPJnn9IgIgGoS2HTm,cs_live_a1BRlNhv1XKT1xzXx0Gyq03e2gNoVYORcRvGAG3UiQfIRn3VarPrwQgkhE,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,51834.0,usd,Plus 2 Pack,2024-08-14 00:58:23.755000+00:00,2934,1,0
li_1OTsAbFCPJnn9IgIbXoqkz7O,cs_live_a1BS4MyMCpMXKSyLjoAqehkPy7y18cajs9MBYoztJgepMMjkt1Nsz9f84b,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,38018.0,usd,Slim 5 Pack (Blue),2024-08-14 00:48:01.248000+00:00,2118,1,0
li_1M82sxFCPJnn9IgIrPSFhjmY,cs_live_a1BSMw2xKpc6EYwEfVB5cxeAX4EJteInkJPn42WejNokH9pGoJy3NATVT9,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 01:00:50.078000+00:00,0,1,0
li_1MruXoFCPJnn9IgIXaHGYJYi,cs_live_a1BZ1nL3TYVa79dvJ7ZGT2GiknX8pKuUmG73fZ4NpHfyPMEBMRWVMkk9R4,price_1MFfkjFCPJnn9IgImWVPpn91,item,58900.0,58900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 00:57:25.130000+00:00,0,1,0
li_1O3QjNFCPJnn9IgIEbtJZqXJ,cs_live_a1BZO5fQbSY5T4SjFtruBlE9vLs6W5a2Cu0Ag2otNGJSh4dwNnBLAr8jMg,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:50:56.922000+00:00,0,1,0
li_1M7LmWFCPJnn9IgIA1KZpTq4,cs_live_a1BbOcdBFOrTS96Hr43fsx4pEFnoKkk2NUid98vrwqsGBUcKfVvrsTrojX,price_1M70yJFCPJnn9IgIouYCeazp,item,52900.0,52900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 01:01:00.632000+00:00,0,1,0
li_1MB603FCPJnn9IgIov54NVsc,cs_live_a1BbmyJIe2uBfqz158cBEqn4Fi8lbVJOqNZijA1mmzHkxo9hAOPr30wq9S,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 01:00:06.534000+00:00,0,1,0
