form_id,id,form_parent_field_id,ref,title,type,property_description,property_button_text,property_shape,property_structure,property_separator,property_currency,property_default_country_code,property_allow_multiple_selection,property_randomize,property_allow_other_choice,property_vertical_alignment,property_supersized,property_show_labels,property_alphabetical_order,property_hide_marks,property_start_at_one,property_show_button,property_price_type,property_price_value,property_label_left,property_label_right,property_label_center,layout_type,layout_placement,layout_attachment_type,layout_attachment_href,layout_attachment_scale,layout_attachment_property_brightness,layout_attachment_property_description,layout_attachment_property_focal_point_x,layout_attachment_property_focal_point_y,validation_required,validation_max_length,validation_min_value,validation_max_value,validation_min_selection,validation_max_selection,_fivetran_synced,_fivetran_start,_fivetran_end,_fivetran_active
wDlqAkFc,qsgGZUJbIbS4,,3cc387b5-0a67-4a88-9715-e3c9bca1093d,"Wow, how cool is this! A small army of interns have completely transformed who we even are and we're much better for it. As a newly-formed team, it's quite valuable to check in anonymously and safely in a written format. (Of course! Your feedback is not restricted to this format)

",WELCOME_SCREEN,"This is *totally anonymous* and you will have open access to the results, like everyone. Please be candid and real, without evaluating motives. And put on your ""leader for a day"" hat—how would you improve _with our resource constraints_? These topics ask you to formulate recommendations, not just point out problems.",Let's Go!,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:11.338000+00:00,2020-07-30 22:08:32.066000+00:00,9999-12-31 23:59:59.999000+00:00,True
bVLUqNNk,A1txdBegndWY,,67822862-1272-4f95-b39b-7269daf797e0,Upload your 1-page summary here,file_upload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:36.977000+00:00,2023-02-03 12:11:12.956000+00:00,9999-12-31 23:59:59.999000+00:00,True
DxKhv6bR,iTTJXj5K1wOo,rarZaDdpbBmZ,7adf485c-43a9-4d4f-a49d-2a264f04cf43,Please give an overall rating to our PINWHEEL TEAM,opinion_scale,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:10.395000+00:00,2020-07-30 22:31:49.535000+00:00,9999-12-31 23:59:59.999000+00:00,True
qd1BXBHF,M8sK1mcBb9W8,,46731c1c-c405-42a6-b847-3cea51e6b494,Please upload your resume here,file_upload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:43.354000+00:00,2023-01-05 17:17:58.643000+00:00,9999-12-31 23:59:59.999000+00:00,True
qVTFVRU8,gi3FehwzggO0,,a88026c6-2fa6-4738-b54c-a388b6b515b6,"*Please agree or disagree with this statement:*

""I am comfortable enabling a browser on my child's phone even if it meant there is a chance they may encounter inappropriate content.""",opinion_scale,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:07.249000+00:00,2022-06-25 19:03:31.223000+00:00,9999-12-31 23:59:59.999000+00:00,True
qqmMBabq,IUhvDsdp4bF9,,9cae4f94-301d-440f-b120-3273b1d88aef,Did you experience any bugs or significant delays?,long_text,A significant delay would be seeing the red banner for more than 1-2 minutes.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:42.995000+00:00,2023-01-05 17:17:55.620000+00:00,9999-12-31 23:59:59.999000+00:00,True
CboEYzb7,UBkeLeEPqgRr,,836eba8e-f047-4cc1-be4c-c732085d4dfc,One last thing: your context and background,multiple_choice,Just for the data. This is anonymous. Check all that apply. ,,,,,,,True,False,False,False,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:37.934000+00:00,2022-03-09 13:49:27.109000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,dwU6S9bSIZEa,,ae4d9599-94be-4c95-94bf-af338532a5ac,Any final thoughts before you go?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:03.773000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
Jr3UXdoc,qVT6m71KSDUf,,2a0d464a-c2d9-4293-a9a9-9950ab8d40d5,Why or why not? ,long_text,"_""I have confidence my child will be better off after growing up with a Pinwheel than they would have with an adult phone""_",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:59.070000+00:00,2022-11-01 19:12:29.276000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,MFgC9psjky0m,MYgHAUk1ojXb,89304abc-7bee-4fbd-b560-09517b745d9c,"Red, yellow, or green?",multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:58:03.772000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
Txo4Ri0C,Cc1vxIVyS8qZ,,5d936ce2f899c3b1,Pinwheel Affiliates!,WELCOME_SCREEN,"We heard you were interested in making some extra money through Pinwheel! 

Before we get you set up, please answer these questions to the best of your ability! Remember, no answer is required! ",Start,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:57:32.884000+00:00,2021-06-04 19:38:40.988000+00:00,9999-12-31 23:59:59.999000+00:00,True
yud5HMZ4,eDy5Z1CDqv8s,,1919cb63-5a34-4d8d-9c98-8f43e6f8c3d2,Are you already a Pinwheel customer?,yes_no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:56:43.473000+00:00,2022-10-23 18:47:45.935000+00:00,9999-12-31 23:59:59.999000+00:00,True
Jr3UXdoc,hU8ZBVtjrgeC,,e291bd2a-15f2-4f1c-8bc5-2fbc7b367a30,I have confidence my child will be better off after growing up with a Pinwheel than they would have with an adult phone,opinion_scale,_(Optional)_,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:59.070000+00:00,2022-11-01 19:12:29.276000+00:00,9999-12-31 23:59:59.999000+00:00,True
Wez0q1nI,RV40tb2uvrmN,A4H6S63OhvVa,29006398ae026109,"How did you do there as far as GPA or honors etc. (if those apply)? If those don't apply, mention something else about how you performed at your most recent job / life activity. ",long_text,"Don't worry, you don't have to be some whiz to get this internship.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:58:12.277000+00:00,2023-03-30 19:05:43.137000+00:00,9999-12-31 23:59:59.999000+00:00,True
tfFJLomK,qEVnszmtTHqE,,a8552261-943c-4fca-a2b2-d5dca705843f,Please provide your email.,email,"_(Optional, if you're okay with us following up with you!)_",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:12.392000+00:00,2022-06-24 15:24:46.550000+00:00,9999-12-31 23:59:59.999000+00:00,True
I4ZQHmc7,9NQ3riQX5Njo,,01GNHW70CCCAV9J0NPCJVTMZMH,What's your first (given) name?,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:40.274000+00:00,2023-01-11 04:59:05.211000+00:00,9999-12-31 23:59:59.999000+00:00,True
wDlqAkFc,gICoT3tC7w5R,aqnY1xmSwia3,36d9220a-389c-4812-83ef-417936f941e1,"Please tell the PRODUCT TEAM what you see as its greatest strengths, superpowers, achievements, and areas to improve",long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:11.337000+00:00,2020-07-30 22:08:32.066000+00:00,9999-12-31 23:59:59.999000+00:00,True
IRVemSeC,SE4Uli7dvznf,,5d4ef9b6-1349-49d0-ab44-11853ad7fe96,Wrapup,group,,Continue,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:57:32.501000+00:00,2021-06-04 17:57:01.213000+00:00,9999-12-31 23:59:59.999000+00:00,True
kpF10uRx,FO8S9eq49qTI,,72871dbc-18e1-46a8-a753-fc5d4d968371,Did you complete the previous survey from Pinwheel?,yes_no,"If you did, we already have the rest of your information, and clicking yes will take you to the end of the survey.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:40.962000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
IRVemSeC,K3s4ZXMSb9v6,,eed430d5-da48-436e-828f-e04191cb863e,Hotwash time! Let's evaluate whether we want to make changes based on what we learned from this incident:,WELCOME_SCREEN,T-Mobile Crisis,Let's Debrief!,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:57:32.501000+00:00,2021-06-04 17:57:01.213000+00:00,9999-12-31 23:59:59.999000+00:00,True
wDlqAkFc,LN2thJr36VGx,,ff9f2735-b0dc-4b5a-8142-3a12865a70f4,Name the biggest ELEPHANT IN THE ROOM,long_text,"This is kind of the anonymous tip box. What do we seem afraid to address? What do you wonder about that nobody is talking about?
",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:11.338000+00:00,2020-07-30 22:08:32.066000+00:00,9999-12-31 23:59:59.999000+00:00,True
FXuUqlhr,HaXi5emjEXwB,,98c520c5-0301-47d0-a092-89d21519b8c1,What feedback do you have for Pinwheel leadership?,group,"Remember to *consider our stage*, not some unicorn ""ideal"" process.",Continue,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:09.226000+00:00,2020-08-12 19:42:17.689000+00:00,9999-12-31 23:59:59.999000+00:00,True
prVoxNf9,37Fu0lju0vZA,b5bBpNNm5DKA,01E0D1EZECSMRB27NVQS3PJSVS,How do you rate yourself in Public Speaking,opinion_scale,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:57:30.544000+00:00,2021-07-12 21:48:13.416000+00:00,9999-12-31 23:59:59.999000+00:00,True
prVoxNf9,GruMgpE44ANw,b5bBpNNm5DKA,81424f72-367b-430d-bd93-aee529eb4c30,How do you rate yourself in Creating a Video?,opinion_scale,,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:57:30.544000+00:00,2021-07-12 21:48:13.416000+00:00,9999-12-31 23:59:59.999000+00:00,True
TXOxFsVH,wECbp7Aez4GG,,b6d5dcc7-cc9d-4ba1-ad1a-3569774f0135,What's your name?,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:33.106000+00:00,2023-02-03 12:12:17.772000+00:00,9999-12-31 23:59:59.999000+00:00,True
UVdQsqBZ,zf5liLFb3wC4,,887d1ee4-7a93-437b-a8f1-0938cd6b394a,What else would you like us to know about your experience with the Pinwheel Caregiver mobile app?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:39.664000+00:00,2021-04-08 15:01:30.909000+00:00,9999-12-31 23:59:59.999000+00:00,True
drihwVrJ,xhH8Ax6MSVrE,,9cae4f94-301d-440f-b120-3273b1d88aef,Did you experience any bugs or significant delays? Please describe them in detail.,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:27.899000+00:00,2023-04-20 01:07:45.091000+00:00,9999-12-31 23:59:59.999000+00:00,True
YnkJ1YbE,lageqcYfAZBA,,b6d5dcc7-cc9d-4ba1-ad1a-3569774f0135,What's your name?,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:39.931000+00:00,2023-01-19 21:03:30.556000+00:00,9999-12-31 23:59:59.999000+00:00,True
UKxdVnQv,Fz0FH9k8EQl6,,5b5c66f8-2637-4576-8c7e-e30871a595c3,"Okay, not T-Mobile, Verizon, or AT&T.",multiple_choice,"Most other carriers are an MVNO, running on one of the ""big three's"" networks. Here are the common MVNOs:",,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:59.799000+00:00,2022-07-12 19:11:56.721000+00:00,9999-12-31 23:59:59.999000+00:00,True
WS3wWFs4,SnU25eol3Hwv,,01FF8HKD5BKXN6FREHX7JVSG6E,Describe the bug or loophole,long_text,"This is the most important part of your report submission. Clear, reproducible steps will help us validate this issue as quickly as possible. If you'd prefer to upload a video to explain, or in addition to this description, please go to the next step:",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:56:50.163000+00:00,2021-09-24 19:52:58.800000+00:00,9999-12-31 23:59:59.999000+00:00,True
itxnQ5Vk,EIlWCevXjOrp,,01FMMMMTDWE6245RSSQX0FZM7Y,Thank you!,THANKYOU_SCREEN,,again,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:56:12.154000+00:00,2022-06-24 18:55:57+00:00,9999-12-31 23:59:59.999000+00:00,True
v5fs4MLL,Ms7OlmsKmeQw,,77d7a86f-8a7b-4830-b8d5-3e3f6db0e5a2,"Your order details are below. To make changes, click Back.

Click Check Out to enter your payment information. You will have a chance to review your order before submitting payment.",THANKYOU_SCREEN,"Pinwheel Plus 2
Dual Layer Aqua Case",Check Out,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:55:43.790000+00:00,2022-12-09 22:00:17.983000+00:00,9999-12-31 23:59:59.999000+00:00,True
F8jt6tYB,5u0Dkc4tEnEa,,0df58fbc-d7c8-4b36-abfa-5ed5db8ca570,Phone number?,phone_number,,,,,,,us,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:59.396000+00:00,2021-09-29 16:48:40.646000+00:00,9999-12-31 23:59:59.999000+00:00,True
sxgX6rXP,Pmq9yXP6MmR7,,4fceacae-a888-4220-b439-dad4c12ac53c,"Lastly, please provide your email.",email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:29.397000+00:00,2023-04-27 22:28:19.957000+00:00,9999-12-31 23:59:59.999000+00:00,True
cREUGF3B,so7BqvKFgKL4,,962246a6f513451e,What *feedback* do you have for Pinwheel/presenters?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:36.582000+00:00,2021-05-06 16:50:14.381000+00:00,9999-12-31 23:59:59.999000+00:00,True
TlsjoIys,BDvrmo2lhXOj,Ui0VtZ5zXKAZ,e22b9cfd-7d40-41a2-a3d5-1f14b354f04a,Overall workload,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:23.766000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
lO3sHn,EjbXaM35kRFO,FTJTOjH5T4Lj,e42a32cf-fdc0-40d2-8f81-49d869f149ba,"Please tell DANE what you see as the greatest strengths, superpowers, achievements, and areas to improve",long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:14.325000+00:00,2021-09-27 20:08:51.511000+00:00,9999-12-31 23:59:59.999000+00:00,True
fvZ2fdz9,uEufv3SVPHsr,,49b4b21c-cf6d-4749-87aa-dd0b1b840dc1,Your email address?,email,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:52.826000+00:00,2021-06-04 22:32:02.167000+00:00,9999-12-31 23:59:59.999000+00:00,True
lO3sHn,XtuKZy8At4YW,Xwwh5h8BzJh0,8a394445-5feb-4f3a-bf3e-1e6aab7f56e2,What actions would YOU recommend to improve in this topic area?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:14.324000+00:00,2021-09-27 20:08:51.511000+00:00,9999-12-31 23:59:59.999000+00:00,True
YzlOKAhR,SFN8db99kLLn,,8877663d-97e4-4bc0-907c-59ee31413119,Which option would you pick? ,picture_choice,"(To see them closer, you can go back through the previous questions.)",,,,,,,False,True,False,,False,True,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:53.566000+00:00,2021-09-14 16:52:12.761000+00:00,9999-12-31 23:59:59.999000+00:00,True
IRVemSeC,yxU9LQRlgzaX,,1b12f1ab-a658-4562-9672-fae14e768b6b,Let's talk about START of the crisis,group,,Continue,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:57:32.498000+00:00,2021-06-04 17:57:01.213000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,I5WtHOqJHV5L,sNKiqOGlkkNB,751a656a-22c5-46fd-83ef-f3ddc816da4d,Why? What's great + what's not? *What do you suggest?*,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:03.770000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
XsezE0qD,3RYH4hc8iMhK,KnyEPxUJPOdu,7a427445-3212-45bf-8ad4-b004b3fe203b,Which plan would you like this child to be on? ,multiple_choice,"(for the moment, we can skip this, if we want to test this kind of onboarding wizard \*before\* freemium launches.) ",,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:18.372000+00:00,2022-06-15 17:07:46.599000+00:00,9999-12-31 23:59:59.999000+00:00,True
dXOhQhOt,w0evi37r1gko,,a8552261-943c-4fca-a2b2-d5dca705843f,Please provide your email.,email,"_(Optional, if you're okay with us following up with you!)_",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:47.013000+00:00,2021-10-27 15:36:50.842000+00:00,9999-12-31 23:59:59.999000+00:00,True
FXuUqlhr,S4rc3gExsrbi,leaVUJqk8JPy,725d8e43-2edd-404e-9ea9-2c3ffb27f99c,"Please tell GRETA what you see as the greatest strengths, superpowers, achievements, and areas to improve",long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:09.227000+00:00,2020-08-12 19:42:17.689000+00:00,9999-12-31 23:59:59.999000+00:00,True
zGAJwdex,eBEGfPEYPxEa,,01EZ5W56CMBTHAZ9N683Z8YWGJ,"How disappointed would you be if you couldn't use Pinwheel
anymore?",multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:57:45.898000+00:00,2022-04-15 01:39:06.816000+00:00,9999-12-31 23:59:59.999000+00:00,True
kmM8Bu0X,6Hx1X8AQTMlF,,a761376d-b564-42ec-bf99-6fbae5b6b82f,We want to improve Pinwheel. Can you spare 2 minutes for some raw and honest feedback?,WELCOME_SCREEN,,"Sure, but make it quick!",,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:10.929000+00:00,2020-07-30 21:44:46.216000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,sNKiqOGlkkNB,,e7d4b108-b06d-4531-a34f-277dfbdb4118,How is our process?,group,"Includes this survey, our workflows, and our tools (Notion, Trello, etc). ",Continue,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:03.769000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
I7o6uxCF,A7VZHnPX1N1e,GNip2Rka7Vqt,62a6f800-5918-4eda-b5d3-f6cd047a922f,How much did it cost to manage the crisis?,number,"Do your best to estimate the costs in terms of: sales, relationships, payment, and people's time.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:31.721000+00:00,2021-06-07 19:57:37.275000+00:00,9999-12-31 23:59:59.999000+00:00,True
xs0tZs,LG9D8CMo4vOb,EejXM4tqlEZ5,923e2a28-d75f-42c5-bc7c-a2ee4fe1eab5,Age of the child. ,number,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:58:14.007000+00:00,2021-08-30 21:27:09.654000+00:00,9999-12-31 23:59:59.999000+00:00,True
TlsjoIys,y5KBDff4KWeH,,b96c44a8-ca02-40c7-ac51-fda80c12ac95,Do you have any other suggestions/comments on how we can improve things in the future?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:23.801000+00:00,2023-04-21 19:05:33.918000+00:00,9999-12-31 23:59:59.999000+00:00,True
bD20ejMZ,Jlk8L0vvRjd8,,01FENPRYC2EEJ0QDPAEQKZMRKK,,THANKYOU_SCREEN,,reload,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:56:50.623000+00:00,2021-09-10 19:35:13.810000+00:00,9999-12-31 23:59:59.999000+00:00,True
CBJ5YM86,rjD4QQ103pCa,,3ed7e033-06ed-4a22-9c9a-6becc33cc43e,"*Clyde Protection Plan*
*Slim 5*

1 year coverage plan $49.99
2 year coverage plan $89.99
",multiple_choice,"
Start by choosing your plan below.",,,,,,,False,False,False,True,,,,,,,,,,,,split,right,image,https://images.typeform.com/images/HrTHmXM9589D,,0.0,Clyde Typeform Cover (1600x1600),,,False,,,,,,2023-05-09 15:55:41.461000+00:00,2023-01-06 17:09:18.282000+00:00,9999-12-31 23:59:59.999000+00:00,True
kpF10uRx,gppyxbHvJqOl,,efe26dfd-afae-4086-9439-1380078bd97c,Which of the following classes have you taken as part of your OMSA journey?,multiple_choice,,,,,,,,True,False,False,True,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:40.964000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
drihwVrJ,xUgfPrbXCqSC,,01GNHW70CCCAV9J0NPCJVTMZMH,What's your first (given) name?,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:27.892000+00:00,2023-04-20 01:07:45.091000+00:00,9999-12-31 23:59:59.999000+00:00,True
v5fs4MLL,ASJZUpv6pNMr,,01F6Q3NT10FPM0ACSKH0F7ZV6D,Which phone would you like to upgrade to?,picture_choice,"Need multiple products? You can fill this form out as many times as you'd like. If you need to go back, click the orange arrows (not your back button).

Orders placed by December 14, 2022 will arrive in time for Christmas with free shipping. If you need Expedited Shipping, contact Customer Care at support@pinwheel.com or (888) 903-7977.",,,,,,,False,False,False,,True,True,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:43.780000+00:00,2022-12-09 22:00:17.983000+00:00,9999-12-31 23:59:59.999000+00:00,True
I7o6uxCF,YLmC0m6sO4Fm,,5d4ef9b6-1349-49d0-ab44-11853ad7fe96,Wrapup,group,,Continue,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:57:31.723000+00:00,2021-06-07 19:57:37.275000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,e4qAdDlJi9ro,,a70759cf-378e-4f9c-ab97-f490ce726398,How well are we communicating?,group,Includes communicating to each other and documenting processes. Expectations. Lists.,Continue,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:58:03.769000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
xs0tZs,xmcTxnayXe58,,be8222ee-be21-4796-a37d-1d35bed02f96,Please enter your first and last name: ,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:58:14.006000+00:00,2021-08-30 21:27:09.654000+00:00,9999-12-31 23:59:59.999000+00:00,True
iiCu08iz,haAzcGfjjH6o,,4c8017fc-1f8e-40c4-922b-7ce18b83f799,Tell us more about it?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:56:59.865000+00:00,2021-09-03 11:35:09.640000+00:00,9999-12-31 23:59:59.999000+00:00,True
CboEYzb7,9LDIzByAXLvY,,2e229e30-1c77-446a-98f6-4eab8178abc7,All done!! Thank you!,THANKYOU_SCREEN,Now we get to TALK about it all. ,again,,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:56:37.936000+00:00,2022-03-09 13:49:27.109000+00:00,9999-12-31 23:59:59.999000+00:00,True
wDlqAkFc,jdKZOeNPe4cD,1WDzARolGUGe,97861b40-56fc-4003-b725-7e51a6c83778,What actions would YOU recommend to improve in this topic area?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:11.335000+00:00,2020-07-30 22:08:32.066000+00:00,9999-12-31 23:59:59.999000+00:00,True
kpF10uRx,yxkXqyziaNbB,,46731c1c-c405-42a6-b847-3cea51e6b494,Please upload your resume here,file_upload,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:40.963000+00:00,2023-01-06 17:34:41.531000+00:00,9999-12-31 23:59:59.999000+00:00,True
Taztlocm,cxPIs4HI1WB9,ndqLFl9WtprZ,70c13636-dc35-41bf-a71c-fab3c40b74a1,Do you have feedback for Dane?,long_text,What is he doing well? How can he lead better?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:58:03.773000+00:00,2021-10-14 18:04:17.504000+00:00,9999-12-31 23:59:59.999000+00:00,True
e7hRQtSH,Ek1BlaaOk7uo,,3fb9cdbf-887f-47df-b435-e5d700b92696,"Overall, how was your experience with Pinwheel?",opinion_scale,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,True,,,,,,2023-05-09 15:55:47.561000+00:00,2023-03-02 21:15:53.713000+00:00,9999-12-31 23:59:59.999000+00:00,True
CBJ5YM86,ZWg3aFpCZp5H,su8arTutPcWK,df928849-a749-4a4b-9d56-15684f715d12,First name,short_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:41.464000+00:00,2023-01-06 17:09:18.282000+00:00,9999-12-31 23:59:59.999000+00:00,True
eP2SuErS,fw9yNau6r0zT,,f80f0900-f00c-4a39-a53b-ad20d45778ea,Do you as a parent/caregiver wish there was more balance between screen time activities and activities without screen time?,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:29.553000+00:00,2021-07-14 18:51:34.612000+00:00,9999-12-31 23:59:59.999000+00:00,True
I7o6uxCF,GNip2Rka7Vqt,,798a2633-bb70-4288-92b3-bba7a5927dab,Let's talk about MANAGING the crisis,group,,Continue,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,,,,,2023-05-09 15:57:31.721000+00:00,2021-06-07 19:57:37.275000+00:00,9999-12-31 23:59:59.999000+00:00,True
drihwVrJ,GU4iMBfAWFSs,,7fed9f03-1c7f-446f-836e-1971c92701d9,What's your gender identity?,multiple_choice,,,,,,,,False,False,False,True,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:55:27.895000+00:00,2023-04-20 01:07:45.091000+00:00,9999-12-31 23:59:59.999000+00:00,True
prVoxNf9,lZAyRQC67nLN,,01E0D1EZEC95W5AXZTKRF9G7ET,Do you have any final comments?,long_text,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:30.551000+00:00,2021-07-12 21:48:13.416000+00:00,9999-12-31 23:59:59.999000+00:00,True
prVoxNf9,JCxCmqlI6Mfw,b5bBpNNm5DKA,2cafca02-fcad-4606-ab06-f4b0fda01733,How do you rate yourself in using heat maps for websites and/or app analysis?,opinion_scale,"
",,,,,,,,,,,,,,,False,,,,,,,,,,,,,,,,False,,,,,,2023-05-09 15:57:30.549000+00:00,2021-07-12 21:48:13.416000+00:00,9999-12-31 23:59:59.999000+00:00,True
