id,amount,currency,date,description,discountable,livemode,metadata,period_start,period_end,proration,quantity,unit_amount,is_deleted,plan_id,price_id,customer_id,invoice_id,subscription_id,subscription_item_id,_fivetran_synced,test_clock,unit_amount_decimal
ii_1Pm6jRFCPJnn9IgIOqJwJRZf,19900,usd,2024-08-10 04:16:45+00:00,Slim 6,True,True,{},1723263405,1725941805,False,1,19900,False,,price_1PaMduFCPJnn9IgI9jn8pqhn,cus_QdNU3IDAzPdF2e,in_1Pm6jRFCPJnn9IgIdfmMZlvK,sub_1Pm6jRFCPJnn9IgI7VL2klPU,,2024-08-14 01:48:04.674000+00:00,,
ii_1PfnxLFCPJnn9IgIibUAqEMy,100,usd,2024-07-23 19:01:03+00:00,US Mobile [Verizon],True,True,{},1721761263,1724439663,False,1,100,False,,price_1M4WSvFCPJnn9IgITKXBJSrb,cus_QWrgIzOrMWrFf3,in_1PfnxLFCPJnn9IgIXb4Km06C,sub_1PfnxLFCPJnn9IgIa66ELWQm,,2024-08-14 01:45:36.216000+00:00,,
ii_1PfZlrFCPJnn9IgIatkrOQ9i,1199,usd,2024-07-23 03:52:15+00:00,Case (Clear) - Genesis,True,True,{},1721706735,1724385135,False,1,1199,False,,price_1OWwtmFCPJnn9IgIFiRgN5je,cus_QWd1hF9xU5KAi0,in_1PfZlrFCPJnn9IgIcwuOIJxY,sub_1PfZlrFCPJnn9IgIubBVNmrG,,2024-08-14 01:45:31.354000+00:00,,
ii_1PlHQ7FCPJnn9IgI56sMqPWn,14900,cad,2024-08-07 21:29:23+00:00,Genesis 1,True,True,{},1723066163,1725744563,False,1,14900,False,,price_1PMeopFCPJnn9IgIDYk4gz83,cus_QcWTONYfKE0dNC,in_1PlHQ7FCPJnn9IgIJsjLsQ2d,sub_1PlHQ7FCPJnn9IgIUtDGNqFR,,2024-08-14 01:47:51.534000+00:00,,
ii_1PkUgfFCPJnn9IgI1DrManlK,32900,usd,2024-08-05 17:27:13+00:00,Plus 4,True,True,{},1722878833,1722878833,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_QY2t70GDJA0vhb,in_1PkUg0FCPJnn9IgIkbb8oRvo,,,2024-08-14 01:47:31.312000+00:00,,
ii_1Plc5BFCPJnn9IgIKdFKlC97,1199,usd,2024-08-08 19:33:09+00:00,Case (Black) - Slim 5,True,True,{},1723145589,1725823989,False,1,1199,False,,price_1OWwt6FCPJnn9IgIx4NC3bTf,cus_QcroBMA1lwYjVY,in_1Plc5BFCPJnn9IgIbcyTfzEu,sub_1Plc5BFCPJnn9IgImFA5awDt,,2024-08-14 01:47:57.341000+00:00,,
ii_1PnHxWFCPJnn9IgIr8GyIMfi,7500,cad,2024-08-13 10:28:10+00:00,Genesis 1,True,True,{},1723544890,1755080890,False,1,7500,False,,price_1PmrnzFCPJnn9IgIfYPFPmWZ,cus_Qeb9UtwjXJveyh,in_1PnHxWFCPJnn9IgIPy4XXWbU,sub_1PnHxWFCPJnn9IgICJarQrHp,,2024-08-14 01:48:26.112000+00:00,,
ii_1PgwBSFCPJnn9IgIecKZNdzb,100,usd,2024-07-26 22:00:18+00:00,US Mobile [Verizon],True,True,{},1722031218,1724709618,False,1,100,False,,price_1M4WSvFCPJnn9IgITKXBJSrb,cus_QY2F5irnraHmqG,in_1PgwBSFCPJnn9IgIVgPa5N24,sub_1PgwBSFCPJnn9IgI1lhVggJo,,2024-08-14 01:45:54.563000+00:00,,
ii_1PdADXFCPJnn9IgIMnGQMHym,3999,usd,2024-07-16 12:10:51+00:00,Aria Pod+ (Grey),True,True,{},1721131851,1721131851,False,1,3999,False,,price_1NIeSqFCPJnn9IgIBHmYVnJ3,cus_QHUjaSoiYx7Jh5,in_1PdACkFCPJnn9IgIIl52xYgr,,,2024-08-14 01:44:53.844000+00:00,,
ii_1PklotFCPJnn9IgI9YDiTj7f,59900,usd,2024-08-06 11:44:51+00:00,Pixel 8A,True,True,{},1722944691,1754480691,False,1,59900,False,,price_1PJikjFCPJnn9IgIJ6ZMXTLZ,cus_QbzoCwXwR04deD,in_1PklotFCPJnn9IgI1uITHAj8,sub_1PklotFCPJnn9IgIZvRWDQFA,,2024-08-14 01:47:42.659000+00:00,,
ii_1PnUDFFCPJnn9IgIgtMsUYGS,9900,usd,2024-08-13 23:33:13+00:00,Slim 6,True,True,{},1723591993,1755127993,False,1,9900,False,,price_1PmqcuFCPJnn9IgIkCHgGKFq,cus_Qeno3odXi9qQSd,in_1PnUDFFCPJnn9IgIHoBIqklM,sub_1PnUDFFCPJnn9IgIrIGfq4Bm,,2024-08-14 01:48:29.255000+00:00,,
ii_1PinmWFCPJnn9IgIQk6dic3C,1199,usd,2024-08-01 01:26:16+00:00,Screen Protector - Slim 6,True,True,{},1722475576,1725153976,False,1,1199,False,,price_1PbGLsFCPJnn9IgIZsrGV1OD,cus_QZxhCI5uPUfu33,in_1PinmWFCPJnn9IgIbtNYjccE,sub_1PinmWFCPJnn9IgIwniGFj30,,2024-08-14 01:46:24.450000+00:00,,
ii_1PdKy3FCPJnn9IgIMBpSo2X5,32900,usd,2024-07-16 23:39:35+00:00,Plus 4,True,True,{},1721173175,1723851575,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_QUJbGGr4nAUhJ0,in_1PdKy3FCPJnn9IgIl52Ek4Xu,sub_1PdKy3FCPJnn9IgIlz49WQ6D,,2024-08-14 01:44:55.774000+00:00,,
ii_1PjpJnFCPJnn9IgIq3o1dkWu,24900,usd,2024-08-03 21:16:51+00:00,Rugged 3,True,True,{},1722719810,1754255810,False,1,24900,False,,price_1LcXjqFCPJnn9IgIUizjI5QW,cus_Qb1Mio5WQCFVn5,in_1PjpJnFCPJnn9IgIR3kg3tto,sub_1PjpJnFCPJnn9IgIhXC406zQ,,2024-08-14 01:47:15.053000+00:00,,
ii_1PcurkFCPJnn9IgIKvs2et22,1426,usd,2024-07-15 19:47:20+00:00,Remaining time on 3 × Subscription (Monthly) after 15 Jul 2024,False,True,{},1721072839,1722602849,True,3,1426,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_L7rngqQqso2aWM,in_1PcurkFCPJnn9IgI8UwvCwg4,sub_1KRc3ZFCPJnn9IgIGFR1qrZI,si_L7rnK2qHEXIxkR,2024-08-14 01:44:50.716000+00:00,,
ii_1PmPGEFCPJnn9IgIaOMi6Vpl,39800,usd,2024-08-11 00:03:50+00:00,Slim 6,True,True,{},1723334630,1754870630,False,2,19900,False,,price_1PaMduFCPJnn9IgI9jn8pqhn,cus_Qdgdm7wpucqeT9,in_1PmPGEFCPJnn9IgIfVF1i8TT,sub_1PmPGEFCPJnn9IgIU8BiUv4M,,2024-08-14 01:48:10.221000+00:00,,
ii_1PmOh6FCPJnn9IgIhMrdnE5m,59900,usd,2024-08-10 23:27:32+00:00,Pixel 8A,True,True,{},1723332452,1726010852,False,1,59900,False,,price_1PJikjFCPJnn9IgIJ6ZMXTLZ,cus_Qdg34EZMIpMcGa,in_1PmOh6FCPJnn9IgIxjaXoDDd,sub_1PmOh6FCPJnn9IgIyP8nd8KW,,2024-08-14 01:48:08.431000+00:00,,
ii_1PiSQLFCPJnn9IgI6KdclyC5,100,usd,2024-07-31 02:37:57+00:00,Mint Mobile,True,True,{},1722393477,1725071877,False,1,100,False,,price_1JFKX1FCPJnn9IgIgcMgSt4l,cus_QZbdtCn15J1BjY,in_1PiSQLFCPJnn9IgILQBXT5F7,sub_1PiSQLFCPJnn9IgIsNFu0tgn,,2024-08-14 01:46:19.385000+00:00,,
ii_1PgUPYFCPJnn9IgI7bALYFtX,19900,usd,2024-07-25 16:21:00+00:00,Slim 6,True,True,{},1721924460,1724602860,False,1,19900,False,,price_1PaMduFCPJnn9IgI9jn8pqhn,cus_QXZYbSo2xIbhXA,in_1PgUPYFCPJnn9IgIpPBVkT0M,sub_1PgUPYFCPJnn9IgI9BukYqL5,,2024-08-14 01:45:46.086000+00:00,,
ii_1PknnhFCPJnn9IgIuiFQyKGt,24900,usd,2024-08-06 13:51:45+00:00,Rugged 3,True,True,{},1722952305,1722952305,False,1,24900,False,,price_1LcXjqFCPJnn9IgIUizjI5QW,cus_MJeKKjHqzjW1Ky,in_1PknnWFCPJnn9IgIpGf9HZ07,,,2024-08-14 01:47:43.895000+00:00,,
ii_1PfuL5FCPJnn9IgIBALfv5cT,200,usd,2024-07-24 01:49:59+00:00,Mint Mobile,True,True,{},1721785799,1724464199,False,2,100,False,,price_1JFKX1FCPJnn9IgIgcMgSt4l,cus_QWyHtOLYEoATWC,in_1PfuL5FCPJnn9IgIKzZY1WZI,sub_1PfuL5FCPJnn9IgI3MUSqbhy,,2024-08-14 01:45:37.939000+00:00,,
ii_1PjO2pFCPJnn9IgIHc06WdPl,1199,usd,2024-08-02 16:09:31+00:00,Screen Protector - Plus 4,True,True,{},1722614971,1725293371,False,1,1199,False,,price_1POncNFCPJnn9IgIgs0AdMGw,cus_QaZBM6vFxjMeEI,in_1PjO2pFCPJnn9IgI8ltGtpVN,sub_1PjO2pFCPJnn9IgIoUg3Xqn0,,2024-08-14 01:47:08.345000+00:00,,
ii_1PiM9AFCPJnn9IgIRuZIHrIl,1199,usd,2024-07-30 19:55:48+00:00,Screen Protector - Plus 4,True,True,{},1722369348,1753905348,False,1,1199,False,,price_1POncNFCPJnn9IgIgs0AdMGw,cus_QZV9vhXEbpJvvO,in_1PiM9AFCPJnn9IgIQENxuJGw,sub_1PiM9AFCPJnn9IgIsM1R0dr0,,2024-08-14 01:46:17.698000+00:00,,
ii_1PlHUoFCPJnn9IgISZbp1Mpw,1199,usd,2024-08-07 21:34:14+00:00,Screen Protector - Slim 6,True,True,{},1723066454,1754602454,False,1,1199,False,,price_1PbGLsFCPJnn9IgIZsrGV1OD,cus_QcWXWFcmusMZPT,in_1PlHUoFCPJnn9IgITAZ3lQtO,sub_1PlHUoFCPJnn9IgIWbiN8Iqv,,2024-08-14 01:47:51.534000+00:00,,
ii_1Pm4M9FCPJnn9IgIq4Vf0eao,32900,usd,2024-08-10 01:44:33+00:00,Plus 4,True,True,{},1723254273,1725932673,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_QdL2vAxMnyKGby,in_1Pm4M9FCPJnn9IgIXBRi2Oqr,sub_1Pm4M9FCPJnn9IgICOBBofoY,,2024-08-14 01:48:05.282000+00:00,,
ii_1Pl1noFCPJnn9IgIMyhZsFwA,32900,usd,2024-08-07 04:48:48+00:00,Plus 4,True,True,{},1723006128,1754542128,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_QcGKYRAmMcv4Pt,in_1Pl1noFCPJnn9IgIlYCvilsI,sub_1Pl1noFCPJnn9IgItGFqE6TN,,2024-08-14 01:47:47.482000+00:00,,
ii_1PfUmHFCPJnn9IgI7Sbtn15p,39800,usd,2024-07-22 22:32:21+00:00,Slim 6,True,True,{},1721687541,1721687541,False,2,19900,False,,price_1PaMduFCPJnn9IgI9jn8pqhn,cus_M4SvCGzscM6qiM,in_1PfUm0FCPJnn9IgIBCY1yB1B,,,2024-08-14 01:45:30.231000+00:00,,
ii_1PnNawFCPJnn9IgIsEBnDcqA,593,usd,2024-08-13 16:29:14+00:00,Remaining time on 2 × Subscription (Monthly) after 13 Aug 2024,False,True,{},1723566553,1724362154,True,2,593,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_NMg38m9y2q5Gsg,in_1PnNawFCPJnn9IgIKfiSvjJ8,sub_1MePsFFCPJnn9IgIiBhz5UFO,si_NPEKJnu6XJBpMv,2024-08-14 01:48:27.772000+00:00,,
ii_1Pn1GCFCPJnn9IgIOLnVxLzr,4900,usd,2024-08-12 16:38:20+00:00,Genesis 1,True,True,{},1723480700,1731429500,False,1,4900,False,,price_1PmqVoFCPJnn9IgIgIhwIyGF,cus_QeJuaZo2IMPMjp,in_1Pn1GCFCPJnn9IgIeZe2nVWm,sub_1Pn1GCFCPJnn9IgIn0NujwK7,,2024-08-14 01:48:22.010000+00:00,,
ii_1Pn0LOFCPJnn9IgICiwZEUuB,4000,usd,2024-08-12 15:39:38+00:00,Express [Shipping],True,True,{},1723477178,1731425978,False,1,4000,False,,price_1JmO0NFCPJnn9IgI4tLg62Ho,cus_QeIxYChI6hkPyv,in_1Pn0LOFCPJnn9IgIhef3aFPZ,sub_1Pn0LOFCPJnn9IgIpYpUGzM2,,2024-08-14 01:48:21.952000+00:00,,
ii_1PnRuZFCPJnn9IgIa3ZokMC8,0,usd,2024-08-13 21:05:47+00:00,Unused time on Subscription (Monthly) (with $14.99 off) after 13 Aug 2024,False,True,{},1723583147,1723926466,True,1,0,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_QRi9f461xwmvcW,in_1PnRuZFCPJnn9IgI04CMcrV9,sub_1PdeRyFCPJnn9IgIpotqvkJE,si_QUdjTjK5aMYdSd,2024-08-14 01:48:29.026000+00:00,,
ii_1PnOzDFCPJnn9IgIlp1NEjyg,12000,usd,2024-08-13 17:58:23+00:00,Ultra Prepaid [SIM],True,True,{},1723571903,1755107903,False,1,12000,False,,price_1PE4CYFCPJnn9IgIDv7is67a,cus_QeiEB2LSK5xAvQ,in_1PnOzDFCPJnn9IgIdYgSszW4,sub_1PnOzDFCPJnn9IgIKN2YvESF,,2024-08-14 01:48:29.768000+00:00,,
ii_1PhYLWFCPJnn9IgIvYIPyyId,1199,usd,2024-07-28 14:45:14+00:00,Screen Protector - Plus 4,True,True,{},1722177914,1724856314,False,1,1199,False,,price_1POncNFCPJnn9IgIgs0AdMGw,cus_QYfgtKIhcjzSqs,in_1PhYLWFCPJnn9IgIM9doRY1z,sub_1PhYLWFCPJnn9IgIXkXzRBpG,,2024-08-14 01:46:02.110000+00:00,,
ii_1PeIHvFCPJnn9IgICDbrChMT,-623,usd,2024-07-19 15:00:03+00:00,Unused time on Subscription (Monthly) after 19 Jul 2024,False,True,{},1721401202,1722514365,True,1,-623,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_NmUbBd9Wah5DfW,in_1PeIHvFCPJnn9IgIWdeqo6cn,sub_1N2vazFCPJnn9IgIwLcJyftj,si_NoYiqnajlNJ7Nl,2024-08-14 01:45:11.484000+00:00,,
ii_1Pcy0oFCPJnn9IgImTfKfpih,28900,cad,2024-07-15 23:08:54+00:00,Slim 5 (Blue),True,True,{},1721084934,1752620934,False,1,28900,False,,price_1PMeQeFCPJnn9IgIfvaMfJM7,cus_QTvpqCyo5t5Dbv,in_1Pcy0oFCPJnn9IgIWA0IOXrs,sub_1Pcy0oFCPJnn9IgIFahQR492,,2024-08-14 01:44:50.309000+00:00,,
ii_1Pej70FCPJnn9IgItbNYomIu,3999,usd,2024-07-20 19:38:34+00:00,Product Protection - 1 Year [Up to $99],True,True,{},1721504314,1724182714,False,1,3999,False,,price_1OHVrZFCPJnn9IgIpFTmLZuP,cus_QVkcDjm5BPecsq,in_1Pej70FCPJnn9IgIuzHaaNic,sub_1Pej70FCPJnn9IgIAuGZ3QLi,,2024-08-14 01:45:17.847000+00:00,,
ii_1PdgoJFCPJnn9IgIlnkClTOp,19900,usd,2024-07-17 22:58:59+00:00,Slim 6,True,True,{},1721257139,1721257139,False,1,19900,False,,price_1PaMduFCPJnn9IgI9jn8pqhn,cus_O7nkc0D4jLqm6t,in_1Pdgo2FCPJnn9IgIH8KDlZFg,,,2024-08-14 01:45:01.070000+00:00,,
ii_1PnOoSFCPJnn9IgI0oxW2Z9V,12000,usd,2024-08-13 17:47:16+00:00,Ultra Prepaid [SIM],True,True,{},1723571236,1755107236,False,1,12000,False,,price_1PE4CYFCPJnn9IgIDv7is67a,cus_QeiEB2LSK5xAvQ,in_1PnOoSFCPJnn9IgI1YWvBIJB,sub_1PnOoSFCPJnn9IgIOzN0tRRb,,2024-08-14 01:48:29.769000+00:00,,
ii_1Pf5SbFCPJnn9IgIACZd8b0b,100,usd,2024-07-21 19:30:21+00:00,US Mobile [Verizon],True,True,{},1721590221,1724268621,False,1,100,False,,price_1M4WSvFCPJnn9IgITKXBJSrb,cus_QW7iH8rFJPnJEk,in_1Pf5SbFCPJnn9IgIw1wtR7uV,sub_1Pf5SbFCPJnn9IgImw324jgL,,2024-08-14 01:45:22.694000+00:00,,
ii_1PmGrNFCPJnn9IgIB5SiZphK,1799,cad,2024-08-10 15:05:37+00:00,Screen Protector - Plus 3,True,True,{},1723302337,1754838337,False,1,1799,False,,price_1PQdIHFCPJnn9IgI8tQq7K2N,cus_QdXxwJVCSzzYZw,in_1PmGrNFCPJnn9IgIoeyGdTG5,sub_1PmGrNFCPJnn9IgIvFwksDqO,,2024-08-14 01:48:06.894000+00:00,,
ii_1Pg9GDFCPJnn9IgIsiYrELH1,32900,usd,2024-07-24 17:45:57+00:00,Plus 4,True,True,{},1721843157,1721843157,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_PkxIqmVYYOpISn,in_1Pg9FsFCPJnn9IgIVJWUQjcr,,,2024-08-14 01:45:41.477000+00:00,,
ii_1PgpafFCPJnn9IgIWq6dkP4E,2199,usd,2024-07-26 14:57:53+00:00,Guardian Case (Burgundy) - Slim 6,True,True,{},1722005872,1724684272,False,1,2199,False,,price_1PagQcFCPJnn9IgI8K0dgdMx,cus_QXvR7P22A1UQH2,in_1PgpafFCPJnn9IgIu7FiXRVw,sub_1PgpafFCPJnn9IgIMwsMn4Z5,,2024-08-14 01:45:52.939000+00:00,,
ii_1PjAH5FCPJnn9IgIdex6zwXp,46900,cad,2024-08-02 01:27:19+00:00,Plus 3,True,True,{},1722562039,1754098039,False,1,46900,False,,price_1PMefGFCPJnn9IgIfqgS1Kil,cus_QaKw5q2pPcEI5k,in_1PjAH5FCPJnn9IgI5HJKDMRL,sub_1PjAH5FCPJnn9IgIJEiKuvFq,,2024-08-14 01:47:06.846000+00:00,,
ii_1Pf3KiFCPJnn9IgItty4lgk9,9900,usd,2024-07-21 17:14:04+00:00,Genesis 1,True,True,{},1721582044,1753118044,False,1,9900,False,,price_1ORrrJFCPJnn9IgIvBoviQ7I,cus_QW5VTsOFLKn6Id,in_1Pf3KiFCPJnn9IgIzUEulEbM,sub_1Pf3KiFCPJnn9IgI3FHvQNNF,,2024-08-14 01:45:20.996000+00:00,,
ii_1PmKeUFCPJnn9IgI11MP1HWc,2199,usd,2024-08-10 19:08:34+00:00,Guardian Case (Blue) - Plus 4,True,True,{},1723316914,1725995314,False,1,2199,False,,price_1POo7cFCPJnn9IgISF0zn4sW,cus_QdbsVHAIwqacnu,in_1PmKeUFCPJnn9IgIAvClZj8U,sub_1PmKeUFCPJnn9IgIIijZiB5p,,2024-08-14 01:48:08.689000+00:00,,
ii_1PdiSgFCPJnn9IgI5AnSUtku,32900,usd,2024-07-18 00:44:46+00:00,Plus 4,True,True,{},1721263486,1723941886,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_QUhsNinae4heip,in_1PdiSgFCPJnn9IgI3FwjiYKl,sub_1PdiSgFCPJnn9IgIJOi9Volp,,2024-08-14 01:45:03.293000+00:00,,
ii_1PmOh6FCPJnn9IgIK3D6ai50,100,usd,2024-08-10 23:27:32+00:00,Mint Mobile,True,True,{},1723332452,1726010852,False,1,100,False,,price_1JFKX1FCPJnn9IgIgcMgSt4l,cus_Qdg34EZMIpMcGa,in_1PmOh6FCPJnn9IgIxjaXoDDd,sub_1PmOh6FCPJnn9IgIyP8nd8KW,,2024-08-14 01:48:08.431000+00:00,,
ii_1PhKEpFCPJnn9IgIEEpov9Wy,2199,usd,2024-07-27 23:41:23+00:00,Guardian Case (Mint) - Slim 6,True,True,{},1722123683,1753659683,False,1,2199,False,,price_1PagCZFCPJnn9IgIpXeo8AVd,cus_QYR7W8gFoeRvLE,in_1PhKEpFCPJnn9IgIxXkGaPkV,sub_1PhKEpFCPJnn9IgITeKJ3B1V,,2024-08-14 01:45:59.315000+00:00,,
ii_1Phy4nFCPJnn9IgIBfUaXcFI,28900,cad,2024-07-29 18:13:41+00:00,Slim 5 (Blue),True,True,{},1722276821,1724955221,False,1,28900,False,,price_1PMeQeFCPJnn9IgIfvaMfJM7,cus_QZ6HKIE2j6hjuR,in_1Phy4nFCPJnn9IgIHyYZTu70,sub_1Phy4nFCPJnn9IgII2tFZ7mg,,2024-08-14 01:46:09.129000+00:00,,
ii_1PjpJnFCPJnn9IgIdibGmzSh,100,usd,2024-08-03 21:16:51+00:00,US Mobile [Verizon],True,True,{},1722719810,1754255810,False,1,100,False,,price_1M4WSvFCPJnn9IgITKXBJSrb,cus_Qb1Mio5WQCFVn5,in_1PjpJnFCPJnn9IgIR3kg3tto,sub_1PjpJnFCPJnn9IgIhXC406zQ,,2024-08-14 01:47:15.053000+00:00,,
ii_1PcwkRFCPJnn9IgIihG2nTtU,1416,usd,2024-07-15 21:47:55+00:00,Remaining time on 2 × Subscription (Monthly) after 15 Jul 2024,False,True,{},1721080075,1722977866,True,2,1416,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_KEvVeNW2GKlfUK,in_1PcwkRFCPJnn9IgIDrm2vTQz,sub_1JaReQFCPJnn9IgI1zFPoqa4,si_LszpAbXO40Cn5q,2024-08-14 01:44:50.779000+00:00,,
ii_1PizavFCPJnn9IgI0VNNaZzs,-1460,usd,2024-08-01 14:03:05+00:00,Unused time on Subscription (Monthly) after 01 Aug 2024,False,True,{},1722520984,1725128821,True,1,-1460,False,price_1JQZCDFCPJnn9IgIFVEWlVxH,price_1JQZCDFCPJnn9IgIFVEWlVxH,cus_MoTGpGaI6ChiTq,in_1PizavFCPJnn9IgIlr7kCmh3,sub_1M4qK9FCPJnn9IgIZytn3NZP,si_MoTGg5ag6Bjl0W,2024-08-14 01:46:26.447000+00:00,,
ii_1PccdRFCPJnn9IgIUZeYeKup,19800,usd,2024-07-15 00:19:21+00:00,Genesis 1,True,True,{},1721002761,1723681161,False,2,9900,False,,price_1ORrrJFCPJnn9IgIvBoviQ7I,cus_QTZnpXOGnzx430,in_1PccdRFCPJnn9IgI0SkTG7PS,sub_1PccdRFCPJnn9IgIWZDXy92h,,2024-08-14 01:44:47.358000+00:00,,
ii_1PnUJmFCPJnn9IgITxVuhKRt,700,cad,2024-08-13 23:39:58+00:00,Standard [Shipping],True,True,{},1723592398,1723592398,False,1,700,False,,price_1PnUJmFCPJnn9IgIbSCraTJe,cus_QWBmAD5uEB55aH,in_1PnUHvFCPJnn9IgIwSSpEfUD,,,2024-08-14 01:48:29.104000+00:00,,
ii_1PkbegFCPJnn9IgId1XiAKEC,32900,usd,2024-08-06 00:53:38+00:00,Plus 4,True,True,{},1722905618,1725584018,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_QbpJHLfvXL38uz,in_1PkbegFCPJnn9IgInhKrjkEW,sub_1PkbegFCPJnn9IgIhwM5KDJ1,,2024-08-14 01:47:34.158000+00:00,,
ii_1PfV6LFCPJnn9IgIxTubN3Wm,1199,usd,2024-07-22 22:53:05+00:00,Screen Protector - Slim 6,True,True,{},1721688785,1721688785,False,1,1199,False,,price_1PbGLsFCPJnn9IgIZsrGV1OD,cus_OyvV0Nxsyrjky0,in_1PfV2dFCPJnn9IgIJK1y8Y3a,,,2024-08-14 01:45:30.651000+00:00,,
ii_1PkasHFCPJnn9IgIDSoJl9ze,19900,usd,2024-08-06 00:03:37+00:00,Slim 6,True,True,{},1722902616,1725581016,False,1,19900,False,,price_1PaMduFCPJnn9IgI9jn8pqhn,cus_QboVmr9TWWfCZ3,in_1PkasHFCPJnn9IgITSayQz5X,sub_1PkasHFCPJnn9IgI3BicITkS,,2024-08-14 01:47:41.107000+00:00,,
ii_1PeeEkFCPJnn9IgI0PznCKKL,19900,usd,2024-07-20 14:26:14+00:00,Slim 6,True,True,{},1721485574,1721485574,False,1,19900,False,,price_1PaMduFCPJnn9IgI9jn8pqhn,cus_P4MlRdaifgIzkI,in_1PeeETFCPJnn9IgIgGd8YMGF,,,2024-08-14 01:45:15.984000+00:00,,
ii_1PgthxFCPJnn9IgIJE1wGcTx,4000,usd,2024-07-26 19:21:41+00:00,Express [Shipping],True,True,{},1722021701,1724700101,False,1,4000,False,,price_1JmO0NFCPJnn9IgI4tLg62Ho,cus_QXzhi5JIsXniN8,in_1PgthxFCPJnn9IgIehjgSytT,sub_1PgthxFCPJnn9IgIIiekOLzy,,2024-08-14 01:45:54.798000+00:00,,
ii_1PiihGFCPJnn9IgIy1w1VG8t,1199,usd,2024-07-31 20:00:30+00:00,Screen Protector - Plus 4,True,True,{},1722456030,1725134430,False,1,1199,False,,price_1POncNFCPJnn9IgIgs0AdMGw,cus_QZsS8BgCLCejre,in_1PiihHFCPJnn9IgInb1AmebD,sub_1PiihGFCPJnn9IgIy7e1DsFg,,2024-08-14 01:46:23.111000+00:00,,
ii_1PdhZLFCPJnn9IgIhLXeXGgv,2398,usd,2024-07-17 23:47:35+00:00,Screen Protector - Plus 4,True,True,{},1721260055,1752796055,False,2,1199,False,,price_1POncNFCPJnn9IgIgs0AdMGw,cus_QUgxfGIKx2QBgI,in_1PdhZLFCPJnn9IgILWbiAZEG,sub_1PdhZLFCPJnn9IgIpnMCpTzu,,2024-08-14 01:45:03.294000+00:00,,
ii_1Pic5sFCPJnn9IgIT3zH1GWK,2000,usd,2024-07-31 12:57:28+00:00,Expedited [Shipping],True,True,{},1722430647,1725109047,False,1,2000,False,,price_1OOk6cFCPJnn9IgIXzk2i1NY,cus_QZldoMZvinKLqK,in_1Pic5sFCPJnn9IgIRE8gmCCY,sub_1Pic5sFCPJnn9IgI9gMULTYU,,2024-08-14 01:46:20.645000+00:00,,
ii_1PefXdFCPJnn9IgIuCk9iiHL,32900,usd,2024-07-20 15:49:49+00:00,Plus 4,True,True,{},1721490589,1724168989,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_QVgvIiffMCq6Jz,in_1PefXdFCPJnn9IgIKjeJTPsB,sub_1PefXdFCPJnn9IgIL7GTmWzy,,2024-08-14 01:45:16.732000+00:00,,
ii_1Pjs5aFCPJnn9IgIjPb2WDl1,1699,usd,2024-08-04 00:14:22+00:00,Dual Layer Case (Lavender) - Plus 4,True,True,{},1722730462,1725408862,False,1,1699,False,,price_1POo9aFCPJnn9IgIRvt4R8ZZ,cus_Qb4EJhQwRG0xm4,in_1Pjs5aFCPJnn9IgInG4RvoJ0,sub_1Pjs5aFCPJnn9IgI7SopIs2w,,2024-08-14 01:47:19.975000+00:00,,
ii_1Pgzs6FCPJnn9IgIAO1lhB9g,32900,usd,2024-07-27 01:56:34+00:00,Plus 4,True,True,{},1722045394,1753581394,False,1,32900,False,,price_1POo5QFCPJnn9IgIm4Kh2QYT,cus_QY64BIGB80Dk7u,in_1Pgzs6FCPJnn9IgIrWAgUabB,sub_1Pgzs6FCPJnn9IgIkK3OF1VN,,2024-08-14 01:45:55.615000+00:00,,
ii_1PkGSMFCPJnn9IgIUNKgGHRP,19900,usd,2024-08-05 02:15:30+00:00,Slim 6,True,True,{},1722824130,1725502530,False,1,19900,False,,price_1PaMduFCPJnn9IgI9jn8pqhn,cus_QbTP14IiHdqLwX,in_1PkGSMFCPJnn9IgIQCQVu1Ih,sub_1PkGSMFCPJnn9IgI6XXbkZbf,,2024-08-14 01:47:27.199000+00:00,,
