device_id,manufcaturer,model,carrier
180100d5a70c07f2,BLU,G91S,t-mobile
1eb7f2578a8fcc73,BLU,G91S,mint
34c11e8fcb3ee302,BLU,G91S,
3fb6d53b5f3a65ce,BLU,G91S,mint
26aa48a1f8e3083c,BLU,G91S,us mobile
01821d53dd39000a,BLU,G91S,
00c65348c004b035,BLU,G91S,t-mobile
a4b8d40b0dc709c6,BLU,G91S,mint
b4a79ed7c8e8be38,BLU,G91S,t-mobile
eee1aff74fc5cbb1,BLU,G91S,us mobile
22f7d2a826475563,BLU,G91S,
21254539ed861dfc,BLU,G91S,
2dd5885c046d5caf,BLU,G91S,
e0e92e96ba04230d,BLU,G91S,
a864f6d33dfa7559,BLU,G91S,mint
1d60703c15fe7bf1,BLU,G91S,ultra
f3d8d6ec26f771c9,BLU,G91S,mint
b80ac11371aecd9a,BLU,G91S,ultra
6632385501517529,BLU,G91S,
3adebd6999f15955,BLU,G91S,
e2aee0ba24fbf1f8,BLU,G91S,us mobile
b3507ccf5993cbe7,BLU,G91S,
74f90d4e0c52f27d,BLU,G91S,
8d0ca8399c9264e8,BLU,G91S,
ac08c0eb36ff6a0b,BLU,G91S,mint
8749cee4af12afdc,BLU,G91S,
51065e09d6dd1f5c,BLU,G91S,us mobile
834a6ccfa6a96b48,BLU,G91S,at&t
9400964e4b77b035,BLU,G91S,at&t
d485948394760ec2,BLU,G91S,mint
90b239995eb4f917,BLU,G91S,ultra
ada0d971e44758f4,BLU,G91S,t-mobile
23a25af4e029767c,BLU,G91S,at&t
cd0d33aab9b9fd4a,BLU,G91S,
5dc2646e36226c7e,BLU,G91S,cricket
c8c3c5c18e4277a5,BLU,G91S,
e9378cd8a8e13369,BLU,G91S,
af9421b51b4d407d,BLU,G91S,mint
03ca29d078e7690d,BLU,G91S,mint
d59160435c1da4d1,BLU,G91S,mint
20aac98cf577f6d2,BLU,G91S,us mobile
993ceddc064a5439,BLU,G91S,at&t
f1612ab96c798a4e,BLU,G91S,mint
559f3342a99eae0b,BLU,G91S,
d769c43ac24b58b5,BLU,G91S,
9b073e1f3d2c70f5,BLU,G91S,
c179fe3520d3ef9c,BLU,G91S,gci
a9ec2e9e64aaf234,BLU,G91S,us mobile
a7644ec71a8b0952,BLU,G91S,mint
39308718066ae171,BLU,G91S,us mobile
a3602728df8add37,BLU,G91S,us mobile
4ec3e90bcf540e45,BLU,G91S,mint
6357d747a4a07c22,BLU,G91S,
86dc39a21b840e09,BLU,G91S,cc network
49d436e8c5e85cfc,BLU,G91S,
04371dc687c5ef5d,BLU,G91S,us mobile
b124ae13f0db7753,BLU,G91S,
f14df0447fd9e694,BLU,G91S,
1027afcef15208d0,samsung,SM-A136U1,mint
1d25153a3174e03a,samsung,SM-A136U1,
e4b878add871241b,samsung,SM-A136U1,verizon 
5a5b770ea5a8ef83,samsung,SM-A136U1,t-mobile
bc29f6ea042405cf,samsung,SM-A136U1,
277f046dea8882e2,samsung,SM-A136U1,t-mobile
6cdeaf4c919e510a,samsung,SM-A136U1,at&t
fb2edb5f2849c88c,samsung,SM-A136U1,verizon 
5770579c67ca1b6e,samsung,SM-A136U1,t-mobile
0b3300ce2c7f675f,samsung,SM-A136U1,mint
124f640b9b297271,samsung,SM-A136U1,verizon 
098c1098a4724933,samsung,SM-A136U1,at&t
85dbe2c2275e9738,samsung,SM-A136U1,ultra
86089c55d0c8508c,samsung,SM-A136U1,
8763ea290675f9bf,samsung,SM-A136U1,
daced8f2214759f1,samsung,SM-A136U1,
fe3a323e2e756569,samsung,SM-A136U1,
95c1cdad06d266c1,samsung,SM-A136U1,verizon 
61bb84fccf985cbc,samsung,SM-A136U1,t-mobile
aa6db5ada26fc330,samsung,SM-A136U1,mint
e2049b9734027e0f,samsung,SM-A136U1,us mobile
6c797283c20fc784,samsung,SM-A136U1,mint
678faf1f0b8669d9,samsung,SM-A136U1,
59d9370ec763a1d8,samsung,SM-A136U1,
8d098656e7dae67e,samsung,SM-A136U1,verizon 
8a99a4951ef086ea,samsung,SM-A136U1,
0b2c7a9f01f3026c,samsung,SM-A136U1,verizon 
3bc89dcadf6d8b14,samsung,SM-A136U1,us  mobile
fda3917b729bbca4,samsung,SM-A136U1,us  mobile
37eb46887ef81fb0,samsung,SM-A136U1,
70154081532a56db,samsung,SM-A136U1,us mobile
dafff897cc82d9a5,samsung,SM-A136U1,us  mobile
4ceab9403d68c6bc,samsung,SM-A136U1,at&t
d3442d3b20fe83bf,samsung,SM-A136U1,at&t
0c95647cee8d20f2,samsung,SM-A136U1,
ab80c80985c17fb0,samsung,SM-A136U1,verizon 
891386fa08d6594a,samsung,SM-A136U1,
04c825c772ffd72d,samsung,SM-A136U1,
07b80d5d149e6bcc,samsung,SM-A136U1,verizon 
a682217e54591db9,samsung,SM-A136U1,ting
c258f86257384ac4,samsung,SM-A136U1,
788d04b5bdfa6918,samsung,SM-A136U1,verizon 
d22d920fd41b88de,samsung,SM-A136U1,verizon 
ac766b469d43cdee,samsung,SM-A136U1,
a16df67e69ecbffd,samsung,SM-A136U1,
4c44f5720a107e17,samsung,SM-A136U1,us  mobile
cfbf172b455f092f,samsung,SM-A136U1,ultra
3e105f22c89c33fe,samsung,SM-A136U1,at&t
96d90700ea1de6e7,samsung,SM-A136U1,mint
cc796d5eedba8e56,samsung,SM-A136U1,verizon 
acdd1ebf253cb398,samsung,SM-A136U1,
796c4afa03bc901e,samsung,SM-A136U1,at&t
283cd838733d6f8e,samsung,SM-A136U1,xfinity mobile
eb284b5270773442,samsung,SM-A136U1,verizon 
3dbd70a26ed5a3e8,samsung,SM-A136U1,verizon 
175bc37112d5a8ac,samsung,SM-A136U1,
3eb089fc192c6b44,samsung,SM-A136U1,
e000639842e15698,samsung,SM-A136U1,
25aea9205ddf45c4,samsung,SM-A136U1,
d39d3516855e8890,samsung,SM-A136U1,at&t
e1813733678d6233,samsung,SM-A136U1,
a4ca26b2104f4bcf,samsung,SM-A136U1,
0c52f8bb93ac873a,samsung,SM-A136U1,verizon 
d99ebe58f6910768,samsung,SM-A136U1,verizon 
fbdd3d6450722733,samsung,SM-A136U1,us  mobile
42b7b61226a8d969,samsung,SM-A136U1,
5202af8c36150bd2,samsung,SM-A136U1,us  mobile
7fe63d278e8db1d9,samsung,SM-A136U1,at&t
e0ac7dc102fe3d51,samsung,SM-A136U1,verizon 
ad30226b148ef7eb,samsung,SM-A136U1,t-mobile
4fd5d09ce1838e76,samsung,SM-A136U1,
443396537b613cbe,samsung,SM-A136U1,us  mobile
01ec1a7264b29ef0,samsung,SM-A136U1,verizon 
ec753f29479d5cc4,samsung,SM-A136U1,ting
c30d343af367098c,samsung,SM-A136U1,
5e396862478ed17b,samsung,SM-A136U1,
9122003522e7940c,samsung,SM-A136U1,
8f802bbbcb540c1b,samsung,SM-A136U1,verizon 
80e8a02931e48d9d,samsung,SM-A136U1,ultra
183d87d1e87fea74,samsung,SM-A136U1,us  mobile
6a41709cfa759911,samsung,SM-A136U1,us  mobile
18a426331244215a,samsung,SM-A136U1,verizon 
b91c110705d37e7a,samsung,SM-A136U1,
f7b6b17cc0384ad9,samsung,SM-A136U1,t-mobile
0969f3ba5aaa06dd,samsung,SM-A136U1,
b9f08b48f25f7657,samsung,SM-A136U1,us  mobile
b0a05da6dc13ebde,samsung,SM-A136U1,mint
dc62b4cc2d16f8b7,samsung,SM-A136U1,mint
8288040ca246fcf4,samsung,SM-A136U1,
821d1462fdf69c63,samsung,SM-A136U1,verizon wireless
f4c1ccde00cff82a,samsung,SM-A136U1,
adab30382864eadc,samsung,SM-A136U1,ultra
9fcd3488df92f3f8,samsung,SM-A136U1,verizon 
809dff9f60fc883e,samsung,SM-A136U1,ultra
21f1ca06418f3d77,samsung,SM-A136U1,us  mobile
83f2557b88371bc7,samsung,SM-A136U1,us  mobile
735988d42ffe46a6,samsung,SM-A136U1,verizon 
4f9bdabc67d2621b,samsung,SM-A136U1,at&t
b0e78dbc13097a89,samsung,SM-A136U1,us  mobile
56e5c7b6bb556e60,samsung,SM-A136U1,
e11aef90388bb86d,samsung,SM-A136U1,verizon 
c04ee237a46e7c52,samsung,SM-A136U1,
13568b159aed7b27,samsung,SM-A136U1,
bda73a82db7c6c1d,samsung,SM-A136U1,us  mobile
59f3088e5c2e0bef,samsung,SM-A136U1,us  mobile
bd0d109a0c8c2631,BLU,G91S,
0ce73f834f8811c5,BLU,G91S,us mobile
31fb1c98df4c16f4,BLU,G91S,mint
a28231c50d842cd9,BLU,G91S,
97c3daa01e09f827,BLU,G91S,
6ee00b47a75be2a9,BLU,G91S,
2051629ae3c9a440,BLU,G91S,
90100056de4e9678,BLU,G91S,ultra
e314f5d262001970,BLU,G91S,ultra
24f4c6a02f9bb31c,BLU,G91S,mint
3c9142d6cb6660a7,BLU,G91S,
54d1046effd98862,BLU,G91S,
21f1e20de77c82f3,BLU,G91S,t-mobile
f2951dfe2bd97697,BLU,G91S,dark star
0d618eb94467aabc,BLU,G91S,us mobile
56efaeffd77fdfe6,BLU,G91S,mint
4c87ed9f3129270e,BLU,G91S,t-mobile
ed331c84590772b1,BLU,G91S,us mobile
0f787dbd4dd41c39,BLU,G91S,metro by t-mobile
9cf6bc5a40b6282c,BLU,G91S,
fddd6ded06ae3557,BLU,G91S,t-mobile
9e31253147926c38,BLU,G91S,
0f12ec80b4856e71,BLU,G91S,us mobile
da6f8b40a67dda91,BLU,G91S,t-mobile
49d85931e800162e,BLU,G91S,us mobile
e24c54e1e5f58b77,BLU,G91S,at&t
1fc0c2f025a2414e,BLU,G91S,
23f14ec5ca5e6be2,BLU,G91S,
6c83e3c808f8f4d6,BLU,G91S,
15d5458476735964,BLU,G91S,ultra
b931fd24c0e5f582,BLU,G91S,at&t
75b8f790609fdbec,BLU,G91S,us mobile
a4ab86269ae1177d,BLU,G91S,t-mobile
6be3fa2a3ca7cd33,BLU,G91S,us mobile
2c68675264787bb4,BLU,G91S,mint
d2c5a40feca2dffd,BLU,G91S,
f6a3012f7614ad7e,BLU,G91S,
fbbebd4a98186c6e,BLU,G91S,google fi
00f868324e937ee3,BLU,G91S,
f2770a31c9b6f691,BLU,G91S,mint
6f0b10206235c44b,BLU,G91S,us mobile
206efcca6327855d,BLU,G91S,mint
89d1e09ca767d8e8,BLU,G91S,
0f47a8b7a6f180fe,BLU,G91S,mint
d76e1be147e6126d,BLU,G91S,wireless
500b6060ab5e5829,BLU,G91S,
4b912d0fdf013157,BLU,G91S,
d1b3e4bff884344d,BLU,G91S,
f3db000d8b1bb89c,BLU,G91S,
ab8cef3199afe8cf,BLU,G91S,pure talk
7ee17a4dcef77949,BLU,G91S,
501820ec3d141dab,BLU,G91S,
2be81111afda0d38,BLU,G91S,mint
bd692a89259c1fdb,BLU,G91S,mint
0e959c7f6c568826,BLU,G91S,
fa1f20513a193a06,BLU,G91S,
21e6a6b46dc8d245,BLU,G91S,ultra
9c3f09f1977ca533,BLU,G91S,
15037515d5bbe36a,BLU,G91S,
9c35f4bb930fc370,BLU,G91S,
210b79337060cdf0,BLU,G91S,us mobile
7f3b4d4202fcc38c,BLU,G91S,
2a422c2f520ff111,BLU,G91S,us mobile
0be8ad1c013a930d,BLU,G91S,mint
543c05ed4460305e,BLU,G91S,
19b811c9a2158270,BLU,G91S,mint
fbde0a32c9440d21,BLU,G91S,us mobile
f5c51e3d3968ff23,BLU,G91S,mint
f1ae849486045591,BLU,G91S,at&t
e5880af83634da44,BLU,G91S,
6b924e3b06908aed,BLU,G91S,
4016ea4469d0f5f7,BLU,G91S,t-mobile
a897449068482bd9,BLU,G91S,
be795b4c5f06d270,BLU,G91S,
9b4923dff93b3fdb,BLU,G91S,
b586a07e22cc7bc3,BLU,G91S,us mobile
ede4a08c6e65b662,BLU,G91S,
3a4028b77fcf699d,BLU,G91S,mint
0da3c87b3b86ee9d,BLU,G91S,
141ecd736c0da061,BLU,G91S,t-mobile
b0cd20a36ca17cd8,BLU,G91S,
11ffef08f4adcc90,BLU,G91S,ting
c4f0162602bf22b1,BLU,G91S,us mobile
2f1fe5e542c44e7e,BLU,G91S,t-mobile
8e45e68d24f55072,BLU,G91S,ultra
e26714e3b56f6e1d,BLU,G91S,mint
25239958b8e69b75,BLU,G91S,
1e4f85afa8967954,BLU,G91S,at&t
63bae4cab610796a,BLU,G91S,
0ea876b0e50158ce,BLU,G91S,
24b3e09323569c54,BLU,G91S,ultra
cd46fa219c0b87de,BLU,G91S,t-mobile
0ebabdff6665aeec,BLU,G91S,
2d064c0e23b159f7,BLU,G91S,at&t
b88ce7ae90bcb878,BLU,G91S,ultra
e158f9bf79bcf747,BLU,G91S,mint
cd1fe852a95ede24,BLU,G91S,mint
e32bb66ed26dec0f,BLU,G91S,
ed73ecbbc208a48f,BLU,G91S,
8dc83dc1de8a3be8,BLU,G91S,gsma
13a352e384e94a27,BLU,G91S,
81f712bcd31d1bf9,BLU,G91S,t-mobile
2ece92288400e65d,BLU,G91S,
6dc3a8c5ca861f12,BLU,G91S,
33f434a694ec5dc0,BLU,G91S,mint
c7958694c3263634,BLU,G91S,at&t
b5673b4cd338130d,BLU,G91S,metropcs
290771d25b525ea0,BLU,G91S,
5f664b0d261d5818,samsung,SM-A136U,
06a605ded1f2fbaf,samsung,SM-A136U1,
a34b8033cb265853,samsung,SM-A136U1,
136d5b4d661977b3,samsung,SM-A136U1,pure talk
30a9c011210fd2c4,samsung,SM-A136U1,verizon 
5bb9c007e9b0b48b,samsung,SM-A136U1,verizon 
3dff28c38fe8f72d,samsung,SM-A136U1,
ec5ae6ffebfec8a8,samsung,SM-A136U1,t-mobile
dbb14e917ecce970,samsung,SM-A136U1,at&t
f16bc5d7240c9900,samsung,SM-A136U1,verizon 
b3b9267be3b2eeb7,samsung,SM-A136U1,verizon 
709f6fecba557760,samsung,SM-A136U1,
9e43378c6ef4f912,samsung,SM-A136U1,
de1165aca586e31c,samsung,SM-A136U1,t-mobile
375da4d084064da7,samsung,SM-A136U1,mint
28e7f0d57f7a6bd1,samsung,SM-A136U1,telus
a2a76e4deb2a39d5,samsung,SM-A136U1,verizon 
71f219fa284c07e0,samsung,SM-A136U1,
66e7b6c2e53cb09b,samsung,SM-A136U1,
6204507979f01a90,samsung,SM-A136U1,tello
803ecfa879b5e20f,samsung,SM-A136U1,at&t
2c853138cb121a3b,samsung,SM-A136U1,at&t
6129f3c2d4e413c1,samsung,SM-A136U1,
d1950a5ee8194539,samsung,SM-A136U1,verizon 
f00b7d458621b805,samsung,SM-A136U1,us mobile
da69b102a5c1e824,samsung,SM-A136U1,
a5c9f29bbccc94a4,samsung,SM-A136U1,at&t
836561f4c7f79a2a,samsung,SM-A136U1,
e287aac138536707,samsung,SM-A136U1,
73bcc774adb1921b,samsung,SM-A136U1,at&t
535a6622a7458380,samsung,SM-A136U1,us mobile
08594854a409a80e,samsung,SM-A136U1,
8da17b9f7df337ab,samsung,SM-A136U1,verizon 
bb1c303de029fa56,samsung,SM-A136U1,us  mobile
d533da4f4dc332b8,samsung,SM-A136U1,mint
e28d115271bac8e3,samsung,SM-A136U1,verizon 
718a25ba39dd018a,samsung,SM-A136U1,
a00e38dc3a1cfab8,samsung,SM-A136U1,
75f26b48a2cc9559,samsung,SM-A136U1,verizon 
0f9f5e7e244d6a63,samsung,SM-A136U1,ultra
ddc9841298a081f6,samsung,SM-A136U1,us mobile
285810defb634ad7,samsung,SM-A136U1,verizon 
6d4d647611e411ba,samsung,SM-A136U1,mint
dad07e8a12aae9ff,samsung,SM-A136U1,
b6c9b5d89c8af5e9,samsung,SM-A136U1,emergency calls only
8c846f52b291de11,samsung,SM-A136U1,us  mobile
864d3172f7caed75,samsung,SM-A136U1,verizon 
0a37c5b2b0494476,samsung,SM-A136U1,verizon 
0b8d8f285e192060,samsung,SM-A136U1,
121fc17bcdabdbca,samsung,SM-A136U1,us  mobile
9609e5f6756392d7,samsung,SM-A136U1,us mobile
df40279b854076f4,samsung,SM-A136U1,
6a281811585a37a2,samsung,SM-A136U1,t-mobile
c0f2cf2e9c0d27a0,samsung,SM-A136U1,
bbee24a20d461451,samsung,SM-A136U1,
937b6d7468b5c75c,samsung,SM-A136U1,t-mobile
d0984bfce91f782a,samsung,SM-A136U1,
d5cb33ca194b95a1,samsung,SM-A136U1,verizon 
a2ea9225b8d396cc,samsung,SM-A136U1,us  mobile
b23450b613e6603f,samsung,SM-A136U1,mint
3be8edb85c4cc2c3,samsung,SM-A136U1,
6beb778b46899394,samsung,SM-A136U1,at&t
37ef4b89a1390aea,samsung,SM-A136U1,us  mobile
23787b8bf14d0e51,samsung,SM-A136U1,at&t
df27eaf147e15fe7,samsung,SM-A136U1,mint
f525223e5db88765,samsung,SM-A136U1,verizon 
509b963898817ff7,samsung,SM-A136U1,us  mobile
fd9abced097d31f4,samsung,SM-A136U1,verizon 
b9cf18110b85b4d9,samsung,SM-A136U1,uscellular
2f490610a3737569,samsung,SM-A136U1,
301946fac335f43c,samsung,SM-A136U1,verizon 
fe3fcd3265c0472b,samsung,SM-A136U1,
71d6d7e92822e8c1,samsung,SM-A136U1,verizon 
aa4812dc985fcb19,samsung,SM-A136U1,verizon 
8cef576c60b3be5c,samsung,SM-A136U1,verizon 
ced9ef07443f3003,samsung,SM-A136U1,
55c5c16d560b0a87,samsung,SM-A136U1,ultra
67124d12d002730d,samsung,SM-A136U1,us mobile
da59917240f92e02,samsung,SM-A136U1,verizon 
89b2e46249f4ce08,samsung,SM-A136U1,verizon 
89da11a7b464f052,samsung,SM-A136U1,t-mobile
62f3a5eba58caabe,samsung,SM-A136U1,
866ccb0fb856f82c,samsung,SM-A136U1,us  mobile
5ba16c91f1dbdb31,samsung,SM-A136U1,at&t
b1a835c4078e9d6e,samsung,SM-A136U1,us  mobile
96a4d3a44f1dcf9a,samsung,SM-A136U1,verizon 
c6b1cdd79d4f04a1,samsung,SM-A136U1,t-mobile
049b1c477575bbd6,samsung,SM-A136U1,t-mobile
4d626493287416e8,samsung,SM-A136U1,verizon 
c92b3d33ac62118f,samsung,SM-A136U1,Â 
0a65c538c180499f,samsung,SM-A136U1,
5862afd5388bbf2d,samsung,SM-A136U1,us  mobile
271d40163558f77b,samsung,SM-A136U1,t-mobile
c981cebcd2962e3f,samsung,SM-A136U1,cricket
68e0ce8d1a6a7224,samsung,SM-A136U1,mint
54073bd303aa2124,samsung,SM-A136U1,
e1e8d766668f9ba6,samsung,SM-A136U1,verizon 
a138f039629cec19,Wingtech,WTVIS01,t-mobile
62ac80483b5592f7,BLU,G91S,mint
5163a83b0a08c1b5,BLU,G91S,us mobile
2cf52d8ad1896562,BLU,G91S,
273d68e55a016110,BLU,G91S,
f6a4b6787d245b9f,BLU,G91S,ultra
8197587f57013593,BLU,G91S,t-mobile
17387823c399247f,BLU,G91S,mint
cc458c96d969ebc7,BLU,G91S,mint
1700f1c4b5e75d74,BLU,G91S,ultra
c281542688a0a267,BLU,G91S,at&t
8e14010fc488da17,BLU,G91S,cc network
af33702b043b2a8a,BLU,G91S,
e43a242c360b6fbe,BLU,G91S,ultra
0c4ff4064de1e407,BLU,G91S,ultra
83a5cbf37deb949e,BLU,G91S,tello
9a8f4e87d1fbe592,BLU,G91S,t-mobile
647568321ab8b4d2,BLU,G91S,at&t
aa8e5a3f2dfeb1b9,BLU,G91S,tello
effb6d01f43a2b2f,BLU,G91S,us mobile
dc2a7d01715be049,BLU,G91S,
e5a1430d93035bdd,BLU,G91S,
ff500893c4d11dfa,BLU,G91S,at&t
92560423fdbd6e6e,BLU,G91S,
582c7abd7259897b,BLU,G91S,
e125173d1fb796eb,BLU,G91S,mint
a355d5df259f7186,BLU,G91S,ultra
a69c4e920715da13,BLU,G91S,us mobile
c5c0a9c81dbdbea0,BLU,G91S,
f88a83586203d87c,BLU,G91S,
b072bb273fe5a39c,BLU,G91S,
4675900017170d65,BLU,G91S,us mobile
6e06eb6239bb100a,BLU,G91S,at&t
ae734beca613fa6e,BLU,G91S,mint
a0da8dcc39628777,BLU,G91S,t-mobile
796988b390f42313,BLU,G91S,at&t
b2df7486f3be84cb,BLU,G91S,mint
9033eaf578c86742,BLU,G91S,
169c8074b8ac0a73,BLU,G91S,roaming
358dcb5f95ef7976,BLU,G91S,
f06a709dd0805c78,BLU,G91S,cc network
a7e2f4763e25f264,BLU,G91S,
c06886a3a2cc2606,BLU,G91S,ultra
284602abdf22a66b,BLU,G91S,mint
955a6960e8ca05a6,BLU,G91S,pure talk
f2d15f0faafed464,BLU,G91S,
28c4b3ce0629f661,BLU,G91S,t-mobile
5f84d576bc8dd495,BLU,G91S,t-mobile
861fd76f1dd62602,BLU,G91S,ultra
1fa70e26f97318d7,BLU,G91S,at&t
413165cb296d9dd5,BLU,G91S,t-mobile
7fc60cb95ebeabf5,BLU,G91S,
5c916a2d24f8049d,BLU,G91S,at&t
07587487d9610cf0,BLU,G91S,mint
58098c8585baaa9f,BLU,G91S,
694f021337427dbf,BLU,G91S,pure talk
21e37321765aab20,BLU,G91S,cricket
b24486c814396801,BLU,G91S,
86f5589020e2ca76,BLU,G91S,
162b6ba9a2cb60c3,BLU,G91S,ultra
d0e4dd980d0549a2,BLU,G91S,mint
e5100416e3c51a30,BLU,G91S,claro
78a234b46550627f,BLU,G91S,
f96fbc70a61119d4,BLU,G91S,
e9e9802a8cbe40a2,BLU,G91S,
399a6f97514e51aa,BLU,G91S,
6ac81986192540b8,BLU,G91S,
c12f1270e8f109a3,BLU,G91S,t-mobile
773cd9ef8165c29f,BLU,G91S,
4c328425b66fb9bd,BLU,G91S,
71ab72b2302eb1a1,BLU,G91S,
01257c7f63e07214,BLU,G91S,us mobile
0c990db55019ab24,BLU,G91S,
ea935d835ee3da9e,BLU,G91S,
33d12fbe97b67949,BLU,G91S,ultra
b6dda38c640b4e9b,BLU,G91S,
23ca599e2a87633c,BLU,G91S,
da7ce415968dba2e,BLU,G91S,
a4481fc5bd7d5c42,BLU,G91S,
1b3fd343a954e9cb,BLU,G91S,dark star
76df8e25fe6abbbe,BLU,G91S,mint
f52baae3ee09aab3,BLU,G91S,
117446f7b2e75326,BLU,G91S,
f0db929b0292ba32,BLU,G91S,t-mobile
0d7a53aa242ade8e,BLU,G91S,
45b413020e8512d4,BLU,G91S,t-mobile
1ca4082b16547c29,BLU,G91S,
9f6bbaafd3c36b3a,BLU,G91S,
89293c991a65ff18,BLU,G91S,us mobile
2c235295e5a505c3,BLU,G91S,at&t
8b9e4b43a6f7c2ee,BLU,G91S,mint
7ae2b28549bed183,BLU,G91S,
13f130ea01c155fe,BLU,G91S,
d4fc2cc8b06b5b04,BLU,G91S,
4673c1fa7325e3cf,BLU,G91S,
5bdf849c90051b90,BLU,G91S,t-mobile
83333454a9cf26bd,BLU,G91S,mint
073c6d57e2f88488,BLU,G91S,mint
d8b0edfbac382530,BLU,G91S,at&t
9f38df01ea12b954,BLU,G91S,mint
8105833158ef7c78,BLU,G91S,mint
09cd181c6dcdbe03,BLU,G91S,us mobile
497ce3c523dad52a,BLU,G91S,mint
bbce97d7a537dd05,BLU,G91S,at&t
4a5e1b06a13d4829,BLU,G91S,
99bc54b7485ac55c,BLU,G91S,
83b82b559bd560c2,BLU,G91S,
9fd8ba790391bf06,BLU,G91S,ultra
317ccca57ea7fee5,BLU,G91S,ultra
22776eaf094d5f9a,BLU,G91S,
ec1d421b3b2d83f6,BLU,G91S,cricket
28f743acb7a4ba42,BLU,G91S,
e279fc423a307ad2,Ulefone,Armor X10 Pro,mint
b3fef36a02d0b3d7,BLU,G91S,
5715ae5379885c5e,BLU,G91S,
08241e3363526971,BLU,G91S,
c3098e67637741a4,BLU,G91S,mint
8ded582c1a77f5b5,BLU,G91S,
a779a1d102cdc775,samsung,SM-A136U1,at&t
a8de11883e8350da,samsung,SM-A136U1,verizon 
ce5e57c5919b5e18,BLU,G91S,smart
6153e791e9f9ab9c,BLU,G91S,mint
83e03c333a0d0c68,samsung,SM-A136U1,verizon 
8ab7c376d1435a7a,samsung,SM-A136U1,
e3cf65d383213446,samsung,SM-A136U1,at&t
1e2ae806c7d291fb,samsung,SM-A136U1,u.s.cellular
d4da8f1ca9a03bf2,samsung,SM-A136U1,at&t
21ee55400070f46d,samsung,SM-A136U1,
e88db61357938be9,samsung,SM-A136U1,
336ce6d61f0eb58e,samsung,SM-A136U1,xfinity mobile
fa035d3c5aa07fc7,BLU,G91S,
6a2988a9494f380f,samsung,SM-A136U1,
68529346d6acc445,samsung,SM-A136U1,verizon 
f2989fd6e02587fd,samsung,SM-A136U1,ultra
24667ef7a10f8cf6,samsung,SM-A136U1,
a5d931714226ff38,samsung,SM-A136U1,t-mobile
899f254717624f7f,samsung,SM-A136U1,
a52a5f60ddd042a3,samsung,SM-A136U1,ultra
53ad9c6c2bb73ea1,samsung,SM-A136U1,verizon 
022708e45b6e6b37,samsung,SM-A136U1,
ceeb6f22e661d81f,samsung,SM-A136U1,xfinity mobile
56529c4fad9074fc,samsung,SM-A136U1,
32c2726323438f32,samsung,SM-A136U1,verizon 
56e747b277b471b8,samsung,SM-A136U1,
535846c97a7bcb24,samsung,SM-A136U1,
6c5078dcec104d28,samsung,SM-A136U1,
caa9f5eb5a4e414b,samsung,SM-A136U1,ultra
22aee640e7811a68,Ulefone,Armor X10 Pro,
5fdc0720e4c45f08,samsung,SM-A136U1,verizon 
c344181a5a497696,samsung,SM-A136U1,verizon 
abc22cfd63e69735,samsung,SM-A136U1,verizon 
4373c3e06efd4cc9,samsung,SM-A136U1,
96ac0435558ba7d7,samsung,SM-A136U1,t-mobile
2368c71a7e253e07,samsung,SM-A136U1,
44470d3bc79b09ed,samsung,SM-A136U1,
f32a89ad5b6f7806,samsung,SM-A136U1,t-mobile
eacde0dc70d5d650,samsung,SM-A136U1,verizon 
6254d289a8424356,samsung,SM-A136U1,at&t
e89e70b5cb413e8b,samsung,SM-A136U1,t-mobile
f0dbe2b299322854,samsung,SM-A136U1,gsma
08b373e7c46c21da,samsung,SM-A136U1,t-mobile
8d8d7466a28cc108,samsung,SM-A136U1,
a9cb99357cdd3199,samsung,SM-A136U1,verizon 
dbba95507e177ba9,samsung,SM-A136U1,
c41786caf073f30d,samsung,SM-A136U1,verizon 
8c89122268546d05,samsung,SM-A136U1,verizon 
5a8ac447481fc965,samsung,SM-A136U1,at&t
9e262169b04c179f,samsung,SM-A136U1,t-mobile
5fe7a928632a5ec6,samsung,SM-A136U1,
f501c190d3374eda,samsung,SM-A136U1,t-mobile
159b94c4311bb1fb,samsung,SM-A136U1,
a36e600d99fd01be,samsung,SM-A136U1,
572ba865479cb7fb,samsung,SM-A136U1,mint
b8dae487b2dbe6fd,samsung,SM-A136U1,
ee217b5c2b8704ad,samsung,SM-A136U1,
513201e64770c828,samsung,SM-A136U1,boost mobile
2a89db7b2a8a239b,samsung,SM-A136U1,at&t
28a6e3433c413232,samsung,SM-A136U1,verizon 
39084f0a67d9c49f,samsung,SM-A136U1,
ab1fd0ae08c024d5,samsung,SM-A136U1,at&t
ea147ee6ee55a940,samsung,SM-A136U1,Â 
411f61c9b7aa2c79,samsung,SM-A136U1,
61927882d2ff4896,samsung,SM-A136U1,
4e80d1d17ce7a477,samsung,SM-A136U1,verizon 
d73d3a613417b9de,samsung,SM-A136U1,t-mobile
d5723cf889e72050,samsung,SM-A136U1,t-mobile
731e392bc40388f4,samsung,SM-A136U1,verizon 
f918028ce9b3472c,samsung,SM-A136U1,
58d5888219d10e6b,samsung,SM-A136U1,
d66faedf2eaa8457,samsung,SM-A136U1,
7851fea00888d473,samsung,SM-A136U1,credo
66b0473c9c15c457,samsung,SM-A136U1,mint
3fe2135ac38192ee,samsung,SM-A136U1,verizon 
ec5f26f48aee4c69,samsung,SM-A136U1,
768692328539f243,samsung,SM-A136U1,tello
