balance_transaction_id,index,connected_account_id,amount,application,currency,description,type,_fivetran_synced
txn_3Pi0KRFCPJnn9IgI1TczkGhI,0,,71,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.239000+00:00
txn_3Pi0LFFCPJnn9IgI0wZ0Fndl,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.239000+00:00
txn_3Pi0PHFCPJnn9IgI0LDHI7Sa,0,,1113,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.239000+00:00
txn_3Pi0QdFCPJnn9IgI0GG6ZvOk,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.239000+00:00
txn_3Pi0RnFCPJnn9IgI1IzzZErr,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.236000+00:00
txn_3Pi0eXFCPJnn9IgI0ESmysza,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.236000+00:00
txn_3Pi0oNFCPJnn9IgI09hsBHXM,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.236000+00:00
txn_3Pi13oFCPJnn9IgI0sqqQDI2,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.236000+00:00
txn_3Pi18HFCPJnn9IgI04RlS1hF,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.236000+00:00
txn_3Pi1EXFCPJnn9IgI1dTaQIJO,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.236000+00:00
txn_3Pi1LtFCPJnn9IgI1G3iO6vS,0,,81,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.236000+00:00
txn_3Pi1qPFCPJnn9IgI1ZcLCbS0,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.249000+00:00
txn_3Pi26OFCPJnn9IgI0RDKM7fE,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.249000+00:00
txn_3Pi29QFCPJnn9IgI0S3EUzbW,0,,992,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.249000+00:00
txn_3Pi2ThFCPJnn9IgI1c2OltiA,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.206000+00:00
txn_3Pi2s2FCPJnn9IgI1x7cwWrx,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.206000+00:00
txn_3Pi35KFCPJnn9IgI05ptJIEq,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.206000+00:00
txn_3Pi3BhFCPJnn9IgI1I14tcO1,0,,716,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.206000+00:00
txn_3Pi3T3FCPJnn9IgI0lMkSuHa,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:27.163000+00:00
txn_3Pi3XmFCPJnn9IgI0TT9ZQ4c,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.513000+00:00
txn_3Pi3hfFCPJnn9IgI0kUQlEZO,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.513000+00:00
txn_3Pi3xWFCPJnn9IgI0YwI2HCO,0,,626,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.513000+00:00
txn_3Pi43BFCPJnn9IgI0Klqrp78,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.513000+00:00
txn_3Pi46rFCPJnn9IgI0E0ODWXt,0,,547,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.513000+00:00
txn_3Pi4R0FCPJnn9IgI0QMFTtDC,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.253000+00:00
txn_3Pi4R5FCPJnn9IgI1tTesASJ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.253000+00:00
txn_3Pi4R6FCPJnn9IgI0EBTk7dc,0,,68,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.253000+00:00
txn_3Pi4R6FCPJnn9IgI1sqJy4h6,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.253000+00:00
txn_3Pi4RCFCPJnn9IgI0z72qCSA,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.253000+00:00
txn_3Pi4RRFCPJnn9IgI1XCKC7wK,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.253000+00:00
txn_3Pi4RoFCPJnn9IgI1zicFu3Z,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.910000+00:00
txn_3Pi4RpFCPJnn9IgI0hF73MIg,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.910000+00:00
txn_3Pi4RxFCPJnn9IgI1Ime1mkV,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.910000+00:00
txn_3Pi4S2FCPJnn9IgI0ayjX61q,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.910000+00:00
txn_3Pi4T9FCPJnn9IgI0F1kfCL6,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4TCFCPJnn9IgI1HW0xqR0,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4TEFCPJnn9IgI002VhIz4,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4TEFCPJnn9IgI1dInZGWu,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4TIFCPJnn9IgI1Zib5B7g,0,,71,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4VoFCPJnn9IgI1mByRWz9,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4W1FCPJnn9IgI1XBA9XAL,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4WNFCPJnn9IgI0fxIIj6I,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4WQFCPJnn9IgI1a7nlWfw,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4WTFCPJnn9IgI0ljlhDf0,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4WVFCPJnn9IgI0CvTCA3r,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4WeFCPJnn9IgI06gcZNhK,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4XBFCPJnn9IgI1JAPUonm,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4XMFCPJnn9IgI04Br3rGZ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4XMFCPJnn9IgI0nbCXkiS,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4XQFCPJnn9IgI0gorlOca,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4XRFCPJnn9IgI0dkwA1nB,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4Y0FCPJnn9IgI1J9MCMYZ,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4Y0FCPJnn9IgI1uKs88p9,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4Y7FCPJnn9IgI056PxTUT,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4YJFCPJnn9IgI1Gh5K47N,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4YJFCPJnn9IgI1RwJtrnO,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4YSFCPJnn9IgI1m2SGnv6,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4ZEFCPJnn9IgI10fnpkVQ,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4kVFCPJnn9IgI1I0RqMOR,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4vNFCPJnn9IgI0u3s1ZVB,0,,401,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi4x8FCPJnn9IgI0fFEOwK4,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.909000+00:00
txn_3Pi57oFCPJnn9IgI1NRmeMrn,0,,923,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.506000+00:00
txn_3Pi5GXFCPJnn9IgI192RkkLk,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.506000+00:00
txn_3Pi5LbFCPJnn9IgI0fvzAi8A,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.506000+00:00
txn_3Pi5MEFCPJnn9IgI0YhZaoJV,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.506000+00:00
txn_3Pi5T2FCPJnn9IgI1v4VCvXt,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.506000+00:00
txn_3Pi5W1FCPJnn9IgI0wC5neFM,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.506000+00:00
txn_3Pi5ZbFCPJnn9IgI1twgkyYF,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.506000+00:00
txn_3Pi5iaFCPJnn9IgI1L7dUpZY,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.506000+00:00
txn_3Pi5iiFCPJnn9IgI0PaXpNAp,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.506000+00:00
txn_3Pi5n6FCPJnn9IgI1bn61WxD,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.506000+00:00
txn_3Pi6D7FCPJnn9IgI1MQHPgFw,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.477000+00:00
txn_3Pi6h0FCPJnn9IgI0mT7vEAp,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.477000+00:00
txn_3Pi6ucFCPJnn9IgI11hfoCHB,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.477000+00:00
txn_3Pi7C3FCPJnn9IgI0QnW1dlA,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.501000+00:00
txn_3Pi7CUFCPJnn9IgI1Vtfkw2l,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.501000+00:00
txn_3Pi7J8FCPJnn9IgI1QqqOp3Q,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.501000+00:00
txn_3Pi7VlFCPJnn9IgI0ZcpOIeH,0,,339,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.500000+00:00
txn_3Pi7X5FCPJnn9IgI1Xb49KRY,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.500000+00:00
txn_3Pi7qSFCPJnn9IgI0MKbE7jH,0,,544,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.500000+00:00
txn_3Pi8XyFCPJnn9IgI0mikD0p2,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.502000+00:00
txn_3Pi8bEFCPJnn9IgI0YfFARXU,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.502000+00:00
txn_3Pi8lnFCPJnn9IgI1LzT2RN5,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:15.502000+00:00
txn_3PiAHnFCPJnn9IgI0Ks61n96,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.448000+00:00
txn_3PiGbkFCPJnn9IgI1PFIToVX,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.650000+00:00
txn_3PiHUzFCPJnn9IgI0NQLt4Sr,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.684000+00:00
txn_3PiHVxFCPJnn9IgI0byFf7yR,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.684000+00:00
txn_3PiHvEFCPJnn9IgI0h7fxMMC,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.684000+00:00
txn_3PiI4xFCPJnn9IgI0qsISWr7,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.684000+00:00
txn_3PiIB8FCPJnn9IgI0cJCytaj,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.684000+00:00
txn_3PiIFjFCPJnn9IgI0MevyhKg,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.686000+00:00
txn_3PiIiMFCPJnn9IgI1052gFGE,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.686000+00:00
txn_3PiIpSFCPJnn9IgI0fDFS9y5,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.686000+00:00
txn_3PiJIJFCPJnn9IgI0XtLcSkQ,0,,519,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.689000+00:00
txn_3PiJQ5FCPJnn9IgI0oUyLr0o,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.689000+00:00
txn_3PiJTrFCPJnn9IgI0al45Tzv,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.689000+00:00
txn_3PiKkFFCPJnn9IgI172ipfQQ,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.950000+00:00
txn_3PiLVIFCPJnn9IgI07JRZeIi,0,,56,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.970000+00:00
txn_3PiLjGFCPJnn9IgI1bYEsnmo,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.970000+00:00
txn_3PiLltFCPJnn9IgI1gRecl60,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.970000+00:00
txn_3PiM1NFCPJnn9IgI0tNsDasP,0,,33,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.009000+00:00
txn_3PiMNcFCPJnn9IgI0OcgIpuv,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.009000+00:00
txn_3PiMSgFCPJnn9IgI1Jr49ZEn,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.009000+00:00
txn_3PiMUPFCPJnn9IgI0jPbd5PL,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.009000+00:00
txn_3PiMbHFCPJnn9IgI1SRYrFfP,0,,895,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.009000+00:00
txn_3PiMkGFCPJnn9IgI1eAzClGo,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.009000+00:00
txn_3PiMzSFCPJnn9IgI1iAodkKw,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.941000+00:00
txn_3PiNCzFCPJnn9IgI1YS8RiJP,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.931000+00:00
txn_3PiNTwFCPJnn9IgI0zC8VYMd,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.931000+00:00
txn_3PiNrVFCPJnn9IgI1LwboyRD,0,,81,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.022000+00:00
txn_3PiNuQFCPJnn9IgI0nJ4PF4Z,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.022000+00:00
txn_3PiO0EFCPJnn9IgI0tVZRa7X,0,,485,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.022000+00:00
txn_3PiO6IFCPJnn9IgI04WCPNbB,0,,82,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.022000+00:00
txn_3PiOBdFCPJnn9IgI05U0PN0o,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.022000+00:00
txn_3PiOBrFCPJnn9IgI0JQmZHXI,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.022000+00:00
txn_3PiOGvFCPJnn9IgI0ZPkOa1K,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.022000+00:00
txn_3PiOHDFCPJnn9IgI1J4kiq5h,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.022000+00:00
txn_3PiOfhFCPJnn9IgI0znXbMM2,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.022000+00:00
txn_3PiOmlFCPJnn9IgI0SXNECA6,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.022000+00:00
txn_3PiOvUFCPJnn9IgI15wzEw5s,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.941000+00:00
txn_3PiPMaFCPJnn9IgI0QOqlkS2,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.941000+00:00
txn_3PiPSPFCPJnn9IgI0F8idvGo,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.941000+00:00
txn_3PiPULFCPJnn9IgI05D1AIGE,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.941000+00:00
txn_3PiQOrFCPJnn9IgI0SE3A5qg,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.251000+00:00
txn_3PiQlXFCPJnn9IgI1Qi1XpZr,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.333000+00:00
txn_3PiR31FCPJnn9IgI12EKfKo5,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.333000+00:00
txn_3PiRCjFCPJnn9IgI0enQfYgp,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.333000+00:00
txn_3PiRMdFCPJnn9IgI0y7M2rIV,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.333000+00:00
txn_3PiRscFCPJnn9IgI0JezscZx,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.286000+00:00
txn_3PiRvtFCPJnn9IgI0F9D3Pd7,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.286000+00:00
txn_3PiRwIFCPJnn9IgI011e86xA,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.286000+00:00
txn_3PiSFGFCPJnn9IgI0rFnaLkj,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.286000+00:00
txn_3PiSQMFCPJnn9IgI0CUns8fP,0,,562,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.286000+00:00
txn_3PiSVNFCPJnn9IgI1wjayAmW,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.286000+00:00
txn_3PiSeJFCPJnn9IgI0OeD7O0m,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.271000+00:00
txn_3PiVEXFCPJnn9IgI1XlynFOf,0,,828,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.222000+00:00
txn_3PiVs0FCPJnn9IgI0EmQMyIH,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.525000+00:00
txn_3PiX7VFCPJnn9IgI1u5NMD3X,0,,519,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.543000+00:00
txn_3PiYlZFCPJnn9IgI1CnbxATB,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.506000+00:00
txn_3PiadiFCPJnn9IgI0s1zvbgv,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.514000+00:00
txn_3Pic5sFCPJnn9IgI1U5cwx7Z,0,,351,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.732000+00:00
txn_3Pic8uFCPJnn9IgI1NDzUxGI,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.732000+00:00
txn_3PicVtFCPJnn9IgI1Tht0Rql,0,,79,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.732000+00:00
txn_3PicrKFCPJnn9IgI1cniAuAL,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.796000+00:00
txn_3PicyBFCPJnn9IgI0Aw2Rc0b,0,,945,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.796000+00:00
txn_3Pid4iFCPJnn9IgI1Msw0Td9,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.796000+00:00
txn_3PidEDFCPJnn9IgI0iRDpTYY,0,,1249,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.796000+00:00
txn_3Pidg1FCPJnn9IgI0OOtu6pE,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.796000+00:00
txn_3PidnvFCPJnn9IgI1D53MC6t,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.808000+00:00
txn_3PidrMFCPJnn9IgI0fOjBbVU,0,,1738,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.808000+00:00
txn_3PieXUFCPJnn9IgI0envuTFV,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.808000+00:00
txn_3Pier7FCPJnn9IgI0lQTmWhK,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.826000+00:00
txn_3Pif2cFCPJnn9IgI1NFZEtn9,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.826000+00:00
txn_3PifByFCPJnn9IgI0S5c1NmE,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.826000+00:00
txn_3PifFMFCPJnn9IgI1ipinqCi,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.826000+00:00
txn_3PifYaFCPJnn9IgI0VOGJbqK,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.826000+00:00
txn_3Pifl4FCPJnn9IgI0I1P7mdD,0,,295,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.874000+00:00
txn_3PigDvFCPJnn9IgI0XZF5y26,0,,538,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.874000+00:00
txn_3PigIHFCPJnn9IgI1rLK51j6,0,,63,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.874000+00:00
txn_3PigMEFCPJnn9IgI1HNa9DUh,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.874000+00:00
txn_3PigZrFCPJnn9IgI0yTrdpl5,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:17.874000+00:00
txn_3PigpFFCPJnn9IgI0YnXr5ed,0,,26,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.126000+00:00
txn_3PigufFCPJnn9IgI1lhVndAD,0,,906,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.126000+00:00
txn_3PigwEFCPJnn9IgI0mk7vYUV,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.126000+00:00
txn_3Pih3GFCPJnn9IgI0PufdoHc,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.126000+00:00
txn_3PihOwFCPJnn9IgI1oLKjABP,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.126000+00:00
txn_3PihP6FCPJnn9IgI1VbRyrJK,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.126000+00:00
txn_3PihguFCPJnn9IgI1uDM0cbO,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.215000+00:00
txn_3PihnjFCPJnn9IgI1iPspUNM,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.215000+00:00
txn_3PihwDFCPJnn9IgI1pMgRvvp,0,,363,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.215000+00:00
txn_3PihwLFCPJnn9IgI07gOWnSf,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.215000+00:00
txn_3PihyEFCPJnn9IgI1C9cjiSm,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.215000+00:00
txn_3PihyVFCPJnn9IgI0LlAGLg2,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.215000+00:00
txn_3PiiGXFCPJnn9IgI0ThwdPzi,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.215000+00:00
txn_3PiiJAFCPJnn9IgI17kByj4X,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.215000+00:00
txn_3PiiuAFCPJnn9IgI0f7BLvFV,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.203000+00:00
txn_3PijMHFCPJnn9IgI1pnPUXyQ,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.203000+00:00
txn_3PijXtFCPJnn9IgI0LL6ljRG,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.241000+00:00
txn_3Pijc3FCPJnn9IgI1u3lbw46,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.241000+00:00
txn_3PijkwFCPJnn9IgI0Zarb1Ok,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.241000+00:00
txn_3PijluFCPJnn9IgI0DD5VZEd,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.241000+00:00
txn_3PijpNFCPJnn9IgI0rjMen0l,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.240000+00:00
txn_3PikYFFCPJnn9IgI1UXFmu1U,0,,75,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.194000+00:00
txn_3PiklsFCPJnn9IgI0wVWU9Cg,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.194000+00:00
txn_3Pil4SFCPJnn9IgI13UFO6lB,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.194000+00:00
txn_3Pil5NFCPJnn9IgI0oziBzZ7,0,,818,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.194000+00:00
txn_3PilFPFCPJnn9IgI1FiyWlsA,0,,496,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.499000+00:00
txn_3PilNoFCPJnn9IgI0ViMnKlZ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.153000+00:00
txn_3PilTlFCPJnn9IgI0VgWIHpN,0,,517,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.153000+00:00
txn_3PildvFCPJnn9IgI0Nabs8Ia,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.153000+00:00
txn_3PillgFCPJnn9IgI1UE9Zh60,0,,1244,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:18.153000+00:00
