id,connected_account_id,payment_method_types,amount,amount_capturable,amount_received,application,application_fee_amount,canceled_at,cancellation_reason,capture_method,confirmation_method,created,currency,description,last_payment_error_type,last_payment_error_code,last_payment_error_decline_code,last_payment_error_doc_url,last_payment_error_message,last_payment_error_param,last_payment_error_source_id,last_payment_error_charge_id,livemode,metadata,on_behalf_of,receipt_email,statement_descriptor,status,transfer_data_destination,transfer_group,payment_method_id,customer_id,source_id,_fivetran_synced
pi_3PjstkFCPJnn9IgI1DcfuvA5,,"[""card"",""cashapp""]",2206,0,2206,,,,,automatic,automatic,2024-08-04 01:06:12+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LHH6OFCPJnn9IgIwAf92BUo,cus_LzFbBT0c7W1w3u,,2024-08-14 01:42:58.178000+00:00
pi_3PjstoFCPJnn9IgI0NVgfcfq,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2024-08-04 01:06:16+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LB3h9FCPJnn9IgISXqiIOkH,cus_LspLZaGyedI7Na,,2024-08-14 01:42:58.178000+00:00
pi_3PjstxFCPJnn9IgI0esC3dGF,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-08-04 01:06:25+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NQX44FCPJnn9IgIBGRkWTdB,cus_M0EMPYTZQC8VhJ,,2024-08-14 01:42:58.178000+00:00
pi_3PjsuVFCPJnn9IgI0RMzJv8j,,"[""card"",""cashapp""]",1999,0,1999,,,,,automatic,automatic,2024-08-04 01:06:59+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LLbxeFCPJnn9IgIfl8xIB14,cus_M3jPfhmNuj42ha,,2024-08-14 01:42:58.178000+00:00
pi_3PjsufFCPJnn9IgI0LkWWJys,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-08-04 01:07:09+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LBLrtFCPJnn9IgIh6bb9FAM,cus_Lt88UHU2kPtwG0,,2024-08-14 01:42:58.178000+00:00
pi_3PjsukFCPJnn9IgI1LaRh9pW,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-04 01:07:14+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LIXyyFCPJnn9IgIh9gzTSWY,cus_M0Z7cLckkqYlA2,,2024-08-14 01:42:58.178000+00:00
pi_3Pjt2OFCPJnn9IgI0XZpLuxI,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-04 01:15:08+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MQJq8FCPJnn9IgILp7HcnoT,cus_NAfAZqJ0IMPxxS,,2024-08-14 01:42:58.178000+00:00
pi_3PjtO1FCPJnn9IgI0YHlRtv7,,"[""card"",""cashapp""]",1580,0,1580,,,,,automatic,automatic,2024-08-04 01:37:29+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1ONPNpFCPJnn9IgI6H1s1n8P,cus_PBmxOH8AepTX5x,,2024-08-14 01:42:58.178000+00:00
pi_3PjtPrFCPJnn9IgI0W29nUhw,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-08-04 01:39:23+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1N3qAmFCPJnn9IgIamxpudoc,cus_NokuRKW9EUuu9K,,2024-08-14 01:42:58.178000+00:00
pi_3PjtpGFCPJnn9IgI0FRF0W0r,,"[""card"",""cashapp""]",1621,0,1621,,,,,automatic,automatic,2024-08-04 02:05:38+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NPxf5FCPJnn9IgIm4LgAdhm,cus_OAJyQ9UolCPJyQ,,2024-08-14 01:42:46.134000+00:00
pi_3PjtqcFCPJnn9IgI0XG6VJ04,,"[""card"",""cashapp""]",1562,0,1562,,,,,automatic,automatic,2024-08-04 02:07:02+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Nq3z5FCPJnn9IgIBPksiP4v,cus_OdKel59WJEK83l,,2024-08-14 01:42:46.134000+00:00
pi_3PjtsDFCPJnn9IgI0fcy3KOE,,"[""card""]",52934,0,52934,,,,,automatic_async,automatic,2024-08-04 02:08:41+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1PjtsBFCPJnn9IgIPSXnxpsq,cus_Qb64ck93e0frwZ,,2024-08-14 01:42:46.134000+00:00
pi_3PjtzlFCPJnn9IgI0uawa1pm,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-08-04 02:16:29+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PP6QhFCPJnn9IgIf5dDkcrc,cus_LK349jAe8S1rjD,,2024-08-14 01:42:46.134000+00:00
pi_3Pju5AFCPJnn9IgI17K5yBT3,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-04 02:22:04+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LhkGeFCPJnn9IgIxpeUec6N,cus_MQbT3LW0kTUjjW,,2024-08-14 01:42:46.134000+00:00
pi_3PjudjFCPJnn9IgI07jfHhkk,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-04 02:57:47+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LLdkCFCPJnn9IgIbzoAK5e4,cus_M3lGIkdcjF3cVw,,2024-08-14 01:42:46.264000+00:00
pi_3Pjuf5FCPJnn9IgI0Zx6oaar,,"[""card""]",28043,0,28043,,,,,automatic,automatic,2024-08-04 02:59:11+00:00,cad,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1Pjuf3FCPJnn9IgILUTek4l3,cus_Qb6sEG9N8VCBpG,,2024-08-14 01:42:46.264000+00:00
pi_3PjufXFCPJnn9IgI1Ll2OykX,,"[""card"",""cashapp""]",1608,0,1608,,,,,automatic,automatic,2024-08-04 02:59:39+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OUgCqFCPJnn9IgIPOhjCQM6,cus_PJIowznpHqyMLY,,2024-08-14 01:42:46.264000+00:00
pi_3PjulbFCPJnn9IgI07r0hRqz,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2024-08-04 03:05:55+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LhkwDFCPJnn9IgIfvt1IOXT,cus_MQcAZp3tc1pcQ6,,2024-08-14 01:42:46.264000+00:00
pi_3PjvEkFCPJnn9IgI0RoSbbEy,,"[""card"",""cashapp""]",2147,0,2147,,,,,automatic,automatic,2024-08-04 03:36:02+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LLeN7FCPJnn9IgIx7uWiB0L,cus_M3luoTB7hf6wnK,,2024-08-14 01:42:46.264000+00:00
pi_3PjvORFCPJnn9IgI03ABxPE4,,"[""card"",""cashapp""]",1632,0,1632,,,,,automatic,automatic,2024-08-04 03:46:03+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1M3sf4FCPJnn9IgIO7ZCQTfJ,cus_MnTceNbUyAyoDA,,2024-08-14 01:42:46.217000+00:00
pi_3PjvUIFCPJnn9IgI0TmRyj44,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-08-04 03:52:06+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LhlgHFCPJnn9IgIlDXrbbDt,cus_MQcwji7CRhTUTf,,2024-08-14 01:42:46.217000+00:00
pi_3PjvbFFCPJnn9IgI1q4ylp0X,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-04 03:59:17+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1JZRqQFCPJnn9IgIProZh4Bi,cus_KDtdscom72W8jF,,2024-08-14 01:42:46.217000+00:00
pi_3PjwHtFCPJnn9IgI07EMNMks,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-04 04:43:21+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MOqTzFCPJnn9IgIkO3bkWhD,cus_MFOyv91q6JcMjg,,2024-08-14 01:42:46.217000+00:00
pi_3PjwIEFCPJnn9IgI1bHZb69F,,"[""card"",""cashapp""]",1594,0,1594,,,,,automatic,automatic,2024-08-04 04:43:42+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LWuBOFCPJnn9IgIy5PB4lUA,cus_MFOzcq3TKZT2am,,2024-08-14 01:42:46.217000+00:00
pi_3PjwnCFCPJnn9IgI1j5sjXfa,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-04 05:15:42+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Lt1iAFCPJnn9IgIxpksqftR,cus_McGEBGKPFW7bXI,,2024-08-14 01:42:46.040000+00:00
pi_3PjwsqFCPJnn9IgI0q8WNpkX,,"[""card"",""cashapp""]",1499,0,0,,,,,automatic,automatic,2024-08-04 05:21:32+00:00,usd,Subscription update,,,,,,,,,True,{},,,,requires_confirmation,,,pm_1KSD18FCPJnn9IgIXrqiWu6U,cus_L8Tze5QDdXbytF,,2024-08-14 01:42:46.040000+00:00
pi_3PjxjDFCPJnn9IgI1hqFhbjc,,"[""card"",""cashapp""]",1632,0,1632,,,,,automatic,automatic,2024-08-04 06:15:39+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1PdssVFCPJnn9IgIsJjDimaD,cus_Op0fypbu5WJ3dh,,2024-08-14 01:43:01.527000+00:00
pi_3PjyARFCPJnn9IgI0171066V,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-04 06:43:47+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MMPjxFCPJnn9IgIiGfFBgQJ,cus_MrbFnUcmMDXYQN,,2024-08-14 01:43:01.527000+00:00
pi_3PjyLMFCPJnn9IgI1btyubFj,,"[""card"",""cashapp""]",1623,0,1623,,,,,automatic,automatic,2024-08-04 06:55:04+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PNqJCFCPJnn9IgIHztG0936,cus_QEIvtH9ASgbt3k,,2024-08-14 01:43:01.062000+00:00
pi_3Pk0biFCPJnn9IgI1D1REA24,,"[""card"",""cashapp""]",1499,0,0,,,2024-08-05 08:20:41+00:00,void_invoice,automatic,automatic,2024-08-04 09:20:06+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_Qa2HG7pdV6R1Qz,,2024-08-14 01:43:00.817000+00:00
pi_3PcyT0FCPJnn9IgI1WL9KBIC,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-15 23:38:02+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Lm3RPFCPJnn9IgIznDwwDqu,cus_MV3YlwMRmb7JZY,,2024-08-14 01:39:26.790000+00:00
pi_3Pcyu3FCPJnn9IgI0xLgGQ7l,,"[""card"",""cashapp""]",1634,0,1634,,,,,automatic,automatic,2024-07-16 00:05:59+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O5cbwFCPJnn9IgIzls41KIF,cus_OtPQgQbLjb8Gcd,,2024-08-14 01:39:28.898000+00:00
pi_3PcyvWFCPJnn9IgI09CFTGMX,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-07-16 00:07:30+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NYGmUFCPJnn9IgIDXkm1wy1,cus_OKwfoHhhs3oCWv,,2024-08-14 01:39:28.898000+00:00
pi_3Pcz4cFCPJnn9IgI1RcS1O33,,"[""card"",""cashapp""]",57107,0,57107,,,,,automatic,automatic,2024-07-16 00:16:54+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1Pcz4aFCPJnn9IgIpcWmrnsK,cus_QTwykrOf0NFXdp,,2024-08-14 01:39:28.898000+00:00
pi_3Pcz6oFCPJnn9IgI0EveBf7b,,"[""card"",""cashapp""]",11993,0,11993,,,,,automatic,automatic,2024-07-16 00:19:10+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1Pcz6kFCPJnn9IgIi1ZUqjGB,cus_QTx0NA2bSs0MaS,,2024-08-14 01:39:28.898000+00:00
pi_3PczB4FCPJnn9IgI1zbcgngE,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 00:23:34+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MQfVhFCPJnn9IgIP8NLnst6,cus_NB1YtTjRzQXZWj,,2024-08-14 01:39:28.897000+00:00
pi_3PczBBFCPJnn9IgI1ipUoTi0,,"[""card"",""cashapp""]",22792,0,22792,,,,,automatic,automatic,2024-07-16 00:23:41+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1PczBAFCPJnn9IgIGlQ6zaZ3,cus_QTx5SO9rgc5HiW,,2024-08-14 01:39:28.897000+00:00
pi_3PczJsFCPJnn9IgI1jek60f3,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 00:32:40+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OkEPKFCPJnn9IgIrIgqAkVF,cus_NhFa3u7ZU72tQv,,2024-08-14 01:39:28.897000+00:00
pi_3PczTcFCPJnn9IgI0NFh3pBt,,"[""card"",""cashapp""]",1545,0,1545,,,,,automatic,automatic,2024-07-16 00:42:44+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OYzlsFCPJnn9IgI6U5SrlU1,cus_LxFl6FmFdkHkZu,,2024-08-14 01:39:28.897000+00:00
pi_3PczZVFCPJnn9IgI0eP0IZc6,,"[""card"",""cashapp""]",1499,0,0,,,2024-07-16 00:51:38+00:00,void_invoice,automatic,automatic,2024-07-16 00:48:49+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_QTxUcQLGrPMSJ0,,2024-08-14 01:39:28.793000+00:00
pi_3Pczf9FCPJnn9IgI0WonmUxg,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2024-07-16 00:54:39+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NjshRFCPJnn9IgI2Yya9Nsi,cus_MrvZ9yF68dHs2c,,2024-08-14 01:39:28.793000+00:00
pi_3PczjEFCPJnn9IgI0LR6Onht,,"[""card"",""cashapp""]",1619,0,1619,,,,,automatic,automatic,2024-07-16 00:58:52+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1ORkUcFCPJnn9IgI3CDbyTS8,cus_PGH2GZujwOZbK3,,2024-08-14 01:39:28.793000+00:00
pi_3Pd0BTFCPJnn9IgI1ReKNYI0,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 01:28:03+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1KscCsFCPJnn9IgIA5CIALW2,cus_LZlkOQkrhctald,,2024-08-14 01:39:28.793000+00:00
pi_3Pd0CWFCPJnn9IgI1LozqLKv,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-07-16 01:29:08+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MUfmOFCPJnn9IgIpsLleHfU,cus_NFA6CVZQzmk34y,,2024-08-14 01:39:28.793000+00:00
pi_3Pd0HjFCPJnn9IgI1uCUtgEq,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 01:34:31+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MxJUvFCPJnn9IgImGzKOgZW,cus_NfhvuLyPqPvxbj,,2024-08-14 01:39:28.793000+00:00
pi_3Pd0l8FCPJnn9IgI11BpTlQd,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 02:04:54+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LEjsXFCPJnn9IgIrnvqfrA4,cus_Lwd877ijjdi7BO,,2024-08-14 01:39:28.727000+00:00
pi_3Pd0mGFCPJnn9IgI0oTbogHu,,"[""card"",""cashapp""]",1574,0,1574,,,,,automatic,automatic,2024-07-16 02:06:04+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PS7UuFCPJnn9IgIqSpAyDpd,cus_QIish0wCCP2kpO,,2024-08-14 01:39:28.727000+00:00
pi_3Pd0oeFCPJnn9IgI1sRnoAbF,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 02:08:32+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NMhy9FCPJnn9IgIHzGU1wDQ,cus_NPf4qyRhu0qaf7,,2024-08-14 01:39:28.727000+00:00
pi_3Pd14CFCPJnn9IgI0OLFOZ6Q,,"[""card"",""cashapp""]",329,0,329,,,,,automatic,automatic,2024-07-16 02:24:36+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PYXOyFCPJnn9IgIjNfLQR77,cus_QNBycY3joWTAfk,,2024-08-14 01:39:28.726000+00:00
pi_3Pd1MEFCPJnn9IgI1M7sdlHf,,"[""card"",""cashapp""]",2124,0,2124,,,,,automatic,automatic,2024-07-16 02:43:14+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1P6RtHFCPJnn9IgIxOFZRjnc,cus_MrxI88JEy5EAcm,,2024-08-14 01:39:28.726000+00:00
pi_3Pd1t0FCPJnn9IgI0pF1FJou,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-07-16 03:17:06+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1M4lmpFCPJnn9IgIKYWgkEjZ,cus_M8GHqya7wRNGyK,,2024-08-14 01:39:29.272000+00:00
pi_3Pd2UwFCPJnn9IgI0qgaxD2p,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-07-16 03:56:18+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Jp2HgFCPJnn9IgIcTdkxLua,cus_KU0IrGB5RsWSmV,,2024-08-14 01:39:29.066000+00:00
pi_3Pd2dfFCPJnn9IgI1qnK5WcP,,"[""card"",""cashapp""]",2118,0,2118,,,,,automatic,automatic,2024-07-16 04:05:19+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OuyUsFCPJnn9IgIjIPWx5hz,cus_KU0QVIPy91xtWP,,2024-08-14 01:39:29.065000+00:00
pi_3Pd2gQFCPJnn9IgI1Dcz9xQr,,"[""card"",""cashapp""]",2678,0,2678,,,,,automatic,automatic,2024-07-16 04:08:10+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MJTV5FCPJnn9IgIo7Gy0CuJ,cus_N3ag4FF1lzuM0S,,2024-08-14 01:39:29.065000+00:00
pi_3Pd2paFCPJnn9IgI1tnf3jqC,,"[""card"",""cashapp""]",1604,0,1604,,,,,automatic,automatic,2024-07-16 04:17:38+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NBhdaFCPJnn9IgIKT6wZsDM,cus_NPh9kbmioMzhqx,,2024-08-14 01:39:29.065000+00:00
pi_3Pd2sIFCPJnn9IgI02xbWxY4,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 04:20:26+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NjZWJFCPJnn9IgIaHlw0XTl,cus_OWclEveMddUmsN,,2024-08-14 01:39:29.065000+00:00
pi_3Pd2v1FCPJnn9IgI13q02cVq,,"[""card"",""cashapp""]",2156,0,2156,,,,,automatic,automatic,2024-07-16 04:23:15+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Mby14FCPJnn9IgIUl7iAufq,cus_NMhO2yqx5PXavO,,2024-08-14 01:39:29.065000+00:00
pi_3Pd3LTFCPJnn9IgI0tT08Ogo,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 04:50:35+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PGvIDFCPJnn9IgIBFhrbVRT,cus_Q79bxMsObUiw8j,,2024-08-14 01:39:28.177000+00:00
pi_3Pd3LeFCPJnn9IgI0Ajxc3MP,,"[""card"",""cashapp""]",2118,0,2118,,,,,automatic,automatic,2024-07-16 04:50:46+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LEmRaFCPJnn9IgIbcEYXrqF,cus_Lwfn9LhZQ6LoQz,,2024-08-14 01:39:28.177000+00:00
pi_3Pd3mBFCPJnn9IgI17UFey4e,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 05:18:11+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MFVJSFCPJnn9IgIvzDKF9V3,cus_Mrm4Gc0BsSEtgB,,2024-08-14 01:39:28.177000+00:00
pi_3Pd3myFCPJnn9IgI03xrNgvC,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-07-16 05:19:00+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1OIEbFFCPJnn9IgIjZhQcXN6,cus_MrznWmtR5iXy6Q,,2024-08-14 01:39:28.177000+00:00
pi_3Pd5ldFCPJnn9IgI0VJd6kgV,,"[""card"",""cashapp""]",1609,0,1609,,,,,automatic,automatic,2024-07-16 07:25:45+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1ONrGOFCPJnn9IgIBL46HtmR,cus_PCFl41GF7JOLQa,,2024-08-14 01:39:29.958000+00:00
pi_3Pd60KFCPJnn9IgI0FkebLJu,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 07:40:56+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MUOCHFCPJnn9IgIfz3ytal8,cus_N3e7A7gEzGtvRI,,2024-08-14 01:39:29.958000+00:00
pi_3Pd6a7FCPJnn9IgI0hEj2irr,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 08:17:55+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1M8IbdFCPJnn9IgImcuCG2Cn,cus_Ms2hX7FhWzPAT3,,2024-08-14 01:39:29.729000+00:00
pi_3Pd6oqFCPJnn9IgI10hq0Er6,,"[""card"",""cashapp""]",2164,0,2164,,,,,automatic,automatic,2024-07-16 08:33:08+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1KMSSUFCPJnn9IgIF98phZ8f,cus_L2XXvKTa7kxMCE,,2024-08-14 01:39:29.729000+00:00
pi_3Pd8YWFCPJnn9IgI1Zuff06x,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 10:24:24+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PH0WBFCPJnn9IgIG7iiPFp4,cus_Q7F0NxYklF7U9w,,2024-08-14 01:39:29.640000+00:00
pi_3Pd9lgFCPJnn9IgI0IEt5H6C,,"[""card"",""cashapp""]",2129,0,2129,,,,,automatic,automatic,2024-07-16 11:42:04+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PH1kaFCPJnn9IgIDd3JHEfO,cus_Q7GHmm7NFVjwyu,,2024-08-14 01:39:29.728000+00:00
pi_3PdAYXFCPJnn9IgI0Mm39iPl,,"[""card"",""cashapp""]",1629,0,1629,,,,,automatic,automatic,2024-07-16 12:32:33+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1O5oGnFCPJnn9IgIDv1QlE1w,cus_OtbTgg1dnXaFpK,,2024-08-14 01:39:31.113000+00:00
pi_3PdAhAFCPJnn9IgI1PKInHA1,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 12:41:28+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L1tPfFCPJnn9IgIcGspsQld,cus_LjM7H23H0iEu0H,,2024-08-14 01:39:31.113000+00:00
pi_3PdAiJFCPJnn9IgI0zZimFtH,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 12:42:39+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MezeEFCPJnn9IgIk1HXGIYb,cus_NPpIcMdproB67E,,2024-08-14 01:39:31.113000+00:00
pi_3PdBPlFCPJnn9IgI1mQTUcTl,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-07-16 13:27:33+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OkQUrFCPJnn9IgIp6mWKhJz,cus_PZZeuCYwHtGftF,,2024-08-14 01:39:31.281000+00:00
pi_3PdD2uFCPJnn9IgI1a99DPVQ,,"[""card"",""cashapp""]",1626,0,1626,,,,,automatic,automatic,2024-07-16 15:12:04+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1P6CjEFCPJnn9IgI8CDSgk8S,cus_PqrVedy5a0Oo3e,,2024-08-14 01:39:31.936000+00:00
pi_3PdD3xFCPJnn9IgI18HI89PQ,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 15:13:09+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OwxMwFCPJnn9IgIPdE9WdEw,cus_PZbKij0KgUIKaD,,2024-08-14 01:39:31.936000+00:00
pi_3PdDDzFCPJnn9IgI0R4lrpTj,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-07-16 15:23:31+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L4434FCPJnn9IgIbdL8EZsG,cus_LlbFdrbxE4OPBf,,2024-08-14 01:39:31.936000+00:00
pi_3PdDMLFCPJnn9IgI0u6EuNrV,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-07-16 15:32:09+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OZDfCFCPJnn9IgIF532S8KT,cus_PNze7FeXmJRlsp,,2024-08-14 01:39:31.936000+00:00
pi_3PdDj1FCPJnn9IgI01OA6nBm,,"[""card"",""cashapp""]",1499,0,0,,,,,automatic,automatic,2024-07-16 15:55:35+00:00,usd,Subscription update,card_error,incorrect_number,,https://stripe.com/docs/error-codes/incorrect-number,Your card number is incorrect.,number,,ch_3PdDj1FCPJnn9IgI06t5HMMI,True,{},,,,requires_payment_method,,,,cus_KfQgQnxgY8PRJY,,2024-08-14 01:39:31.931000+00:00
pi_3PdE6WFCPJnn9IgI18yuE75Z,,"[""card"",""cashapp""]",2204,0,2204,,,,,automatic,automatic,2024-07-16 16:19:52+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PH64LFCPJnn9IgIpRtohiiu,cus_Q7KjkIK2n4eQ8q,,2024-08-14 01:39:31.930000+00:00
